username,date,retweets,favorites,text,geo,mentions,hashtags,id,;permalink
fellgernon,2020-08-03 13:57,11,26,"Join me tomorrow to learn about "Promoting the Next Wave of R/ @ Bioconductor Developers in Latin America Starting in Mexico" at 1pm EST w/ Margaret Taub @ RLadiesBmore & Randi García @ randiLgarcia https://speakerdeck.com/lcolladotor/cdsb-for-jsm2020 … https://twitter.com/fellgernon/status/1288662918293344263?s=20 … # JSM2020 # CDSB2020 @ CDSBMexicopic.twitter.com/baSzDCKi8T",,@ @ @ @,# #,"1290346138164437003",https://twitter.com/fellgernon/status/1290346138164437003
fellgernon,2020-08-03 12:25,0,4,"Es gracias a @ AliciaMstt que me enseñó sobre el lenguaje inclusivo Todavía lo estoy aprendiendo, así que si notas algún error, avísame ¡Gracias!",,@,,"1290322905084178433",https://twitter.com/fellgernon/status/1290322905084178433
FDiaz_20,2020-08-03 11:40,2,12,"¡Ya comezó! Super emocionada de este taller para analizar datos de # SingleCell por la @ CDSBMexico. Con lenguaje inclusivo y con la mira a intergar a más latinoamericanos a ser parte de la comudad de @ Bioconductor. # CDSB2020pic.twitter.com/yp32PASCXI",,@ @,# #,"1290311471574982656",https://twitter.com/FDiaz_20/status/1290311471574982656
CDSBMexico,2020-08-03 08:28,1,2,"Necesitas ayuda instalando * @ rstudio Desktop https://rstudio.com/products/rstudio/download/ … * R 4.0 https://cran.r-project.org/ * ¿Los paquetes de R/ @ Bioconductor para el taller? * Zoom https://comunidadbioinfo.github.io/cdsb2020/#pre-requisitos … ¡Te esperamos en nuestra sesión de ayuda vía Zoom que empieza ahora! # CDSB2020 # rstatsESpic.twitter.com/YKFe2gdUh3",,@ @,#pre # #,"1290263144619630593",https://twitter.com/CDSBMexico/status/1290263144619630593
CDSBMexico,2020-08-03 01:31,9,13,"In a few hours # CDSB2020 starts! With from @ rstudio + # OSCA With @ alabasti1 @ AnaBetty2304 @ Carlos_Aplysia @ josschavezf1 @ M2RUseR @ AleMedinaRivera @ areyesq @ fellgernon @ TeresaOM http://comunidadbioinfo.github.io/cdsb2020 Thx @ Bioconductor @ RConsortium # rstats @ RBioinformatica! pic.twitter.com/49PMyw2yLh",,@ @ @ @ @ @ @ @ @ @ @ @ @,# # #,"1290158350181625858",https://twitter.com/CDSBMexico/status/1290158350181625858
CDSBMexico,2020-08-03 01:26,9,24,"¡En unas horas empieza # CDSB2020!Materiales de @ rstudio + # OSCA Con @ alabasti1 @ AnaBetty2304 @ Carlos_Aplysia @ josschavezf1 @ M2RUseR @ AleMedinaRivera @ areyesq @ fellgernon @ TeresaOM https://comunidadbioinfo.github.io/cdsb2020 ¡Gracias @ Bioconductor @ RConsortium # rstatsES @ RBioinformatica!pic.twitter.com/qG5xbjAKHd",,@ @ @ @ @ @ @ @ @ @ @ @ @,# # #,"1290157145791627270",https://twitter.com/CDSBMexico/status/1290157145791627270
petr_taus,2020-08-02 17:52,2,18,"1/ # bioc2020 was great! I like online conferences a lot as one can easily watch missed talks at leisure, all QAs can be found in the chat later and they’re environmentally friendly . All materials at http://bioc2020.bioconductor.org/ and here are some highlights for me:",,,#,"1290042938676764672",https://twitter.com/petr_taus/status/1290042938676764672
jjjvanderhooft,2020-08-02 16:59,0,2,"The input data for such work could come from a http://pairedomicsdata.bioinformatics.nl like resource - now the PoDP wouldn't hold such data but the concept is surely extendable - and I hope one day it allows for # systemsbiology combining # metabolomics # genomics # transcriptomics # proteomics",,,# # # # #,"1290029438206226434",https://twitter.com/jjjvanderhooft/status/1290029438206226434
David_McGaughey,2020-08-02 14:24,19,30,"“One of the main objectives of the [ # BioC2020 ] is to allow developers and leaders in the fields of bioinformatics to present Workshops as interactive sessions. The workshop materials will remain available indefinitely and for free.” @ seandavis12 https://bioc2020.bioconductor.org/workshops",,@,#,"1289990511277694976",https://twitter.com/David_McGaughey/status/1289990511277694976
GillesvanWezel,2020-08-02 11:45,0,1,"how does this connect to pairedomics @ jjjvanderhooft ?",,@,,"1289950496459862016",https://twitter.com/GillesvanWezel/status/1289950496459862016
ivivek87,2020-08-01 14:32,1,0,"Cool coverage stats @ KevinRUE67 of the conference engagement in the Twitter-sphere. Thanks for taking care of this. Indeed it was amazing and fun. # bioc2020 # ScienceTwitter # Bioinformatics # Statisticshttps://twitter.com/KevinRUE67/status/1289562857583964160 …",,@,# # # #,"1289630222514495490",https://twitter.com/ivivek87/status/1289630222514495490
fellgernon,2020-08-01 13:48,0,3,"Erick, we ( @ CDSBMexico) set up https://comunidadbioinfo.github.io/ to make it easier for people to write and share blog posts with the world. We can chat more about this. Or we can also give you tips on how to set up yours. # BioC2020",,@,#,"1289618955011649537",https://twitter.com/fellgernon/status/1289618955011649537
LenovoLegion,2020-09-03 14:26,14,201,"Lenovo Legion x @ PlayApex Now is your chance to rise above the rest. Unmatched performance, purposeful engineering, modern design. Gear up with a machine as savage as you are. Stylish outside. Savage inside.",,@,,"1301587465258577920",https://twitter.com/LenovoLegion/status/1301587465258577920
AedinCulhane,2020-08-01 11:44,1,1,"@ Bioconductor # rstats folks. The Rstudio conf is online and looking for speakers. Applications close August 14,. Talks will be recorded in late 2020.https://twitter.com/hadleywickham/status/1284144537179435008 …",,@,#,"1289587739722014720",https://twitter.com/AedinCulhane/status/1289587739722014720
AedinCulhane,2020-08-01 11:36,1,5,"@ siminaboca @ fellgernon all get a mentom in @ KevinRUE67 analysis of 1946 tweets from 381 users collected using the rtweet R package during # bioc2020 https://twitter.com/KevinRUE67/status/1289562857583964160 …",,@ @ @,#,"1289585925589094401",https://twitter.com/AedinCulhane/status/1289585925589094401
sangram_ksahu,2020-08-01 11:09,0,1,"@ KevinRUE67 was just saying this to me yesterday on kinda pre poster session # BioC2020 https://twitter.com/hadleywickham/status/1289546607055183874 …",,@,#,"1289578887521812482",https://twitter.com/sangram_ksahu/status/1289578887521812482
KevinRUE67,2020-08-01 10:05,10,38,"# bioc2020 The online marathon of talks and tweets is over and I've locked the Twitter coverage stats this morning after fetching the latest tweets. Nostalgic already? Check out the most popular tweets and topics! https://kevinrue.github.io/twitter-stats/Bioc2020.html …",,,#,"1289562857583964160",https://twitter.com/KevinRUE67/status/1289562857583964160
hendrick0403,2020-08-01 09:46,0,4,"What a great July! 4 online conferences in a row, starting with # ISMB2020 ,then # EMBC20 and # BCC2020 in parallel, closed with # BioC2020 at the last! Couldn't imagine if all these conferences are on-site.. Thanks for the wonderful experience",,,# # # #,"1289558121652740096",https://twitter.com/hendrick0403/status/1289558121652740096
AedinCulhane,2020-08-01 01:31,0,4,"Thanks for sharing this slide. All conference materials from # BioC2020 will be posted online. If you can’t find something let us know. http://bioc2020.bioconductor.org/",,,#,"1289433493718540290",https://twitter.com/AedinCulhane/status/1289433493718540290
AedinCulhane,2020-08-01 01:26,2,8,"Welcome to the @biocondictor community. Delighted to hear you enjoyed # BioC2020. All materials are or will be soon online. If you do a # bioc2020 summary & share with colleagues, Let us know if we can help with video platform/stream live to reach more folks. @ fellgernon",,@biocondictor @,# #,"1289432402826268673",https://twitter.com/AedinCulhane/status/1289432402826268673
corrie_painter,2020-08-01 00:00,0,1,"Wow, thank you for sharing these sentiments with me, means so much.",,,,"1289410726918909955",https://twitter.com/corrie_painter/status/1289410726918909955
AedinCulhane,2020-07-31 23:37,0,3,"You gave a phenomenal keynote at # bioc2020. Today in the post meeting social hour everyone agreed it was among the most impactful talks ever at a @ bioconductor meeting.",,@,#,"1289404889878036480",https://twitter.com/AedinCulhane/status/1289404889878036480
lgatt0,2020-07-31 22:21,0,4,"You are amazing!",,,,"1289385824774217729",https://twitter.com/lgatt0/status/1289385824774217729
mikhaildozmorov,2020-07-31 21:58,0,7,"The # bioc2020 conference has been amazing. All workshops, talks, lunch events, chats were immensely inspiring! It was great to learn from all, and I enjoyed presenting. Saving the whole # bioc2020 tweetorial https://twitter.com/hashtag/bioc2020 … to follow up, and this tweet for good memorieshttps://twitter.com/Bioconductor/status/1288836242340274176 …",,,# #,"1289380062228226052",https://twitter.com/mikhaildozmorov/status/1289380062228226052
ivivek87,2020-07-31 21:12,0,1,"And that was a wrap for Day 5 # BioC2020 and the conference. Enjoyed it thoroughly. Thanks to all the organizers. Some amazing learnings for me via talks, workshops, posters, forums, etc. Hope to see you all in person in BioC2021, Seattle. https://twitter.com/ivivek87/status/1289194270952263680?s=21 …https://twitter.com/ivivek87/status/1289194270952263680 …",,,#,"1289368336069869570",https://twitter.com/ivivek87/status/1289368336069869570
hyunhwanj,2020-07-31 17:21,1,3,"Hi @ ErickCuevasF it was good to see you at the ice breaker session! # bioc2020 was also my first time and was an amazing experience! I wish I can see in person in # bioc2021! I will keep you in touch!",,@,# #,"1289310224235532288",https://twitter.com/hyunhwanj/status/1289310224235532288
Izabela_M_C_A_C,2020-07-31 17:07,0,3,"# BioC2020 was amazing! So happy I was able to participate on this virtual conference! I hope to go in person in # BioC2021 to Seattle!",,,# #,"1289306755277545472",https://twitter.com/Izabela_M_C_A_C/status/1289306755277545472
AggarwalAyush_,2020-07-31 17:01,0,16,"And it's a wrap. My 1st # BioC2020 was a wonderful experience. Great talks, amazing workshops, seamless interface and such a welcoming community. Thanks to all the organisers. Looking forward to attend more such events. https://twitter.com/Bioconductor/status/1289288975350484993 …",,,#,"1289305081142099968",https://twitter.com/AggarwalAyush_/status/1289305081142099968
LeviWaldron1,2020-07-31 16:51,0,0,"Thank you!!!",,,,"1289302797536509953",https://twitter.com/LeviWaldron1/status/1289302797536509953
Lluis_Rev,2020-07-31 16:46,2,5,"Today checked what I need to submit: Title: Reviewing R packages: Experiences from open reviews Abstract: (How @ Bioconductor and @ rOpenSci help improving # rstats packages) 1 min video Links (3 max): https://llrs.dev/2020/06/bioconductor-submissions/ … Two weeks left to write and record!https://twitter.com/hadleywickham/status/1289275316662202368 …",,@ @,#,"1289301542659477504",https://twitter.com/Lluis_Rev/status/1289301542659477504
Bioconductor,2020-07-31 16:21,3,8,"Do you want to learn more about our community members? Share your thoughts? Network? Relax together now that # BioC2020 is over? Re hydrate together? Join us for happy hour ^^ there's always Slack Support Website bioc-devel GitHub etc https://twitter.com/fellgernon/status/1288994895567478785 …pic.twitter.com/B1pv39wW40",,,#,"1289295015118766082",https://twitter.com/Bioconductor/status/1289295015118766082
sisirakadambat,2020-07-31 16:16,12,31,"FYI - All materials here : http://bioc2020.bioconductor.org/ # bioc2020 pic.twitter.com/jwQQQ9OxRR",,,#,"1289293884908949507",https://twitter.com/sisirakadambat/status/1289293884908949507
fellgernon,2020-07-31 16:13,1,8,"Only one word is needed: STICKERS!!!!!!!!! Thank you Aedin @ AedinCulhane Simone Bell &amp; @ Bioconductor @ stickermule!! # BioC2020 # rstats https://twitter.com/Bioconductor/status/1289291602775564288 …pic.twitter.com/iDaYnEPSoB",,@ @ @,# #,"1289293187870109696",https://twitter.com/fellgernon/status/1289293187870109696
LenovoLegion,2020-09-03 14:26,14,201,"Lenovo Legion x @ PlayApex Now is your chance to rise above the rest. Unmatched performance, purposeful engineering, modern design. Gear up with a machine as savage as you are. Stylish outside. Savage inside.",,@,,"1301587465258577920",https://twitter.com/LenovoLegion/status/1301587465258577920
ErickCuevasF,2020-07-31 16:12,6,39,"# BioC2020 @ CDSBMexico My first BioC, I really enjoyed it a lot, opened up a universe for me. I feel responsible and enthusiastic to share what I have learned in my academic community and continue learning. I look forward to exhibiting my first first pack in BioC2021 next yearpic.twitter.com/1K9dscoB1e",,@,#,"1289292982550556672",https://twitter.com/ErickCuevasF/status/1289292982550556672
Bioconductor,2020-07-31 16:07,7,22,"So may people to thank! @ AedinCulhane "I've been on BioC conf committees before, organizing a virtual is so much work" See how big the village was that organized # BioC2020 Also thank you sponsors for making the conf accessible to so many ppl! # rstats https://twitter.com/Bioconductor/status/1289288975350484993 …pic.twitter.com/2kFrROn2Wx",,@,# #,"1289291602775564288",https://twitter.com/Bioconductor/status/1289291602775564288
sisirakadambat,2020-07-31 16:04,1,0,"Coming to an end # bioc2020 pic.twitter.com/6GCu4fcoFZ",,,#,"1289290959994228736",https://twitter.com/sisirakadambat/status/1289290959994228736
Dweebis,2020-07-31 16:04,0,1,"Incredible technical achievement - virtually seamless on-line meeting. And great talks/workshops. Thanks and well done!",,,,"1289290915715010561",https://twitter.com/Dweebis/status/1289290915715010561
jma1991,2020-07-31 16:04,0,1,"# bioc2020 pic.twitter.com/sCYjmFPEst",,,#,"1289290870269730816",https://twitter.com/jma1991/status/1289290870269730816
fellgernon,2020-07-31 16:00,0,3,"Here are Davide’s slides @ drisso1893 :) # BioC2020 https://twitter.com/drisso1893/status/1289289061241217025 …",,@,#,"1289289960399335430",https://twitter.com/fellgernon/status/1289289960399335430
Bioconductor,2020-07-31 15:57,10,43,"Thank you everyone for attending # BioC2020!!! You _are_ the community & what gives life to the project! Levi Waldron @ LeviWaldron1 Aedin Culhane @ AedinCulhane now give the closing remarks Thank you organizing team! It's all volunteers & you can volunteer next years too!pic.twitter.com/k6fUxeKHdM",,@ @,#,"1289288975350484993",https://twitter.com/Bioconductor/status/1289288975350484993
mikelove,2020-07-31 15:44,3,29,"Last talk at # BioC2020 is Stephanie Hicks @ stephaniehicks on a systematic evaluation of scRNA-seq imputation methods, with @ HWenpin, @ ZhichengJi, @ hongkaiji https://www.biorxiv.org/content/10.1101/2020.01.29.925974v1 …pic.twitter.com/hhVOFbafLj",,@ @ @ @,#,"1289285862501445632",https://twitter.com/mikelove/status/1289285862501445632
fellgernon,2020-07-31 15:37,2,3,"Stephanie @ stephaniehicks is now bench pressing so we’ll that she’s the closing act at # BioC2020 ;) Ok, lets look at sparse single cell data @ jhubiostat @ RLadiesBmore # rstats # scRNAseqhttps://twitter.com/Bioconductor/status/1289273876149448704 …",,@ @ @,# # #,"1289284106786725888",https://twitter.com/fellgernon/status/1289284106786725888
mikelove,2020-07-31 15:28,4,7,"Anthony Sonrel @ AnthonySonrel on pipeComp, a framework for the evaluation of computational pipelines, with Pierre-Luc Germain and @ markrobinsonca at # BioC2020 - https://bioconductor.org/packages/pipeComp … - https://www.biorxiv.org/content/10.1101/2020.02.02.930578v3 …pic.twitter.com/GOJzDUCVtw",,@ @,#,"1289281712728313856",https://twitter.com/mikelove/status/1289281712728313856
mikelove,2020-07-31 15:23,2,11,"Now, Davide Risso @ drisso1893 at # BioC2020 discussing benchmarking of differential abundance methods for microbiome, with @ CalgaroMatteo, Chiara Romualdi, @ LeviWaldron1, Nicola Vitulo https://www.biorxiv.org/content/10.1101/2020.01.15.907964v2 …pic.twitter.com/ojxzLFzFdQ",,@ @ @,#,"1289280506203447297",https://twitter.com/mikelove/status/1289280506203447297
fellgernon,2020-07-31 15:17,0,1,"Kevin’s @ KevinRUE67 Twitter stats will reflect this ;) hehe # BioC2020",,@,#,"1289279126726008833",https://twitter.com/fellgernon/status/1289279126726008833
ivivek87,2020-07-31 15:15,0,2,"Very interesting panel here at # BioC2020 Enjoyed the first talk by @ CSoneson with regards to quantification methods used for performing RNA velocity analysis. Special consideration with regards to ambiguous reads. Package: https://www.bioconductor.org/packages/devel/bioc/html/eisaR.html … https://twitter.com/bioconductor/status/1289273876149448704?s=21 …https://twitter.com/Bioconductor/status/1289273876149448704 …",,@,#,"1289278431499182080",https://twitter.com/ivivek87/status/1289278431499182080
mikelove,2020-07-31 15:14,9,28,"Great talk from @ CSoneson in the last contributed talk session at # BioC2020, covering her preprocessing choices for RNA velocity paper with @ k3yavi @ nomad421 @ mbstadler https://www.biorxiv.org/content/10.1101/2020.03.13.990069v1 …pic.twitter.com/FE93tSsYjn",,@ @ @ @,#,"1289278371206008833",https://twitter.com/mikelove/status/1289278371206008833
jma1991,2020-07-31 15:12,0,2,"Next, @ drisso1893 and colleagues show their results regarding comparing differential abundance methods for microbiome data # BioC2020",,@,#,"1289277880422346753",https://twitter.com/jma1991/status/1289277880422346753
jma1991,2020-07-31 15:10,1,0,"CS: Recommended workflow for pre-processing data for RNA velocity analysis: http://tinyurl.com/alevin-scvelo # BioC2020 pic.twitter.com/1x7OxI9CMo",,,#,"1289277384986750976",https://twitter.com/jma1991/status/1289277384986750976
jma1991,2020-07-31 15:06,0,0,"CS: There can be quite significant differences in velocity (see arrows) between quantification methods # bioc2020 pic.twitter.com/4WaEeeDRUS",,,#,"1289276225504997376",https://twitter.com/jma1991/status/1289276225504997376
jma1991,2020-07-31 15:04,3,5,"The first talk is by @ CSoneson talking about how preprocessing choices affect RNA velocity results. Full details are in the paper: https://www.biorxiv.org/content/10.1101/2020.03.13.990069v1 … # BioC2020",,@,#,"1289275676248305664",https://twitter.com/jma1991/status/1289275676248305664
luciorqueiroz,2020-07-31 15:01,0,1,"as seen on # BioC2020 https://twitter.com/ErickCuevasF/status/1289252700769542144 …",,,#,"1289275022327119872",https://twitter.com/luciorqueiroz/status/1289275022327119872
jma1991,2020-07-31 14:58,0,0,"Last round of Contributed Talks before the end of the conference. The themes are RNA velocity, abundance methods for microbiome data, and evaluating scRNA-seq preprocessing tools / imputation methods # BioC2020 pic.twitter.com/MueLvj3zr8",,,#,"1289274275640119296",https://twitter.com/jma1991/status/1289274275640119296
LenovoLegion,2020-09-03 14:26,14,201,"Lenovo Legion x @ PlayApex Now is your chance to rise above the rest. Unmatched performance, purposeful engineering, modern design. Gear up with a machine as savage as you are. Stylish outside. Savage inside.",,@,,"1301587465258577920",https://twitter.com/LenovoLegion/status/1301587465258577920
Bioconductor,2020-07-31 14:57,6,10,"Our last contributed talks are by Charlotte Soneson @ CSoneson Davide Risso @ drisso1893 Anthony Sonrel @ AnthonySonrel Stephanie Hicks @ stephaniehicks Batch, # scRNAseq, # pipeComp, bench pressing Includes 2 Technical Advisory Board members # BioC2020 # rstats # diversitypic.twitter.com/0wOHIXeago",,@ @ @ @,# # # # #,"1289273876149448704",https://twitter.com/Bioconductor/status/1289273876149448704
jma1991,2020-07-31 14:40,0,0,"Nuff said # BioC2020 pic.twitter.com/44QmSf7jW1",,,#,"1289269699226689537",https://twitter.com/jma1991/status/1289269699226689537
siminaboca,2020-07-31 14:40,0,6,"Had a few meetings I couldn't miss during # bioc2020 today so spending some time catching up on recorded sessions! So much cool stuff!",,,#,"1289269674413236224",https://twitter.com/siminaboca/status/1289269674413236224
fellgernon,2020-07-31 14:39,2,16,"At the end of his keynote, Aaron Lun tells us "this is a great time for writing software, so what are you waiting for?" hehehe ^^ I gotta finish # biocthis sometime soon :P https://lcolladotor.github.io/biocthis/ R users --> R developer # BioC2020 # rstats https://twitter.com/Bioconductor/status/1289258524728610822 …pic.twitter.com/Dbdk9k329M",,,# # #,"1289269567714279424",https://twitter.com/fellgernon/status/1289269567714279424
m4ri4pch,2020-07-31 14:39,0,0,"Let's make this grow! It's an amazing initiative to reach more people! Para todos los de habla hispana, RT y colaboración para hacer llegar @ Bioconductor a más gente! https://twitter.com/AedinCulhane/status/1288482652526239747 …",,@,,"1289269564165877761",https://twitter.com/m4ri4pch/status/1289269564165877761
m4ri4pch,2020-07-31 14:35,0,2,"Same!",,,,"1289268432517476352",https://twitter.com/m4ri4pch/status/1289268432517476352
jma1991,2020-07-31 14:28,0,0,"Interesting prospect of exploiting Julia code through basilisk in R # BioC2020",,,#,"1289266780121128961",https://twitter.com/jma1991/status/1289266780121128961
jma1991,2020-07-31 14:09,0,1,"AL: "No grants, just sweat and tears from passionate developers" # bioc2020",,,#,"1289261797741035523",https://twitter.com/jma1991/status/1289261797741035523
ivivek87,2020-07-31 14:02,0,1,"And the final keynote or let’s say story time from amazing Aaron Lun at # BioC2020 https://twitter.com/bioconductor/status/1289258524728610822?s=21 …https://twitter.com/Bioconductor/status/1289258524728610822 …",,,#,"1289260243109711872",https://twitter.com/ivivek87/status/1289260243109711872
jma1991,2020-07-31 14:01,0,0,"Oops, fixed now",,,,"1289259787952087041",https://twitter.com/jma1991/status/1289259787952087041
jma1991,2020-07-31 14:00,0,1,"Thanks, Michael - hope you've enjoyed the conference",,,,"1289259672961196035",https://twitter.com/jma1991/status/1289259672961196035
jma1991,2020-07-31 13:59,0,2,"Here we go # bioc2020 https://twitter.com/Bioconductor/status/1289258524728610822 …",,,#,"1289259382987821057",https://twitter.com/jma1991/status/1289259382987821057
Bioconductor,2020-07-31 13:56,4,11,"Final keynote; Aaron Lun talks about "Making the infrastructure sausage: tales of Bioconductor package development" Aaron is 1 of the inaugural 4 Bioconductor Community award winners , promises to have 20 min for questions & is a dev all # BioC2020 https://twitter.com/jma1991/status/1288459146858291206?s=20 …pic.twitter.com/aXQ3NFLWrU",,,#,"1289258524728610822",https://twitter.com/Bioconductor/status/1289258524728610822
ErickCuevasF,2020-07-31 13:32,2,12,"# Bioc2020 @ NystromSpencer Useful package for wrapping shell programs in R https://snystrom.github.io/cmdfun/ pic.twitter.com/34HXv39H1F",,@,#,"1289252700769542144",https://twitter.com/ErickCuevasF/status/1289252700769542144
mikelove,2020-07-31 13:22,0,0,"hmm top link doesn't seem to go, here is the direct linkhttps://github.com/jma1991/Daim",,,,"1289250070085267456",https://twitter.com/mikelove/status/1289250070085267456
fellgernon,2020-07-31 13:21,3,10,"Robert @ robertclab brings the dependency debate to the table I like the code for making the graph, but hm.... Well, I guess that I need to start by watching the video & learn more http://bioconductor.org/help/course-materials/ … http://bioconductor.org/help/course-materials/2020/BiocDevelForum/07-DependencyBurden.pdf … https://www.youtube.com/watch?v=xsM4nN85cok … # BioC2020 # rstats https://twitter.com/Bioconductor/status/1289243677102088194 …pic.twitter.com/ddFCJMqtWa",,@,# #,"1289249723027578882",https://twitter.com/fellgernon/status/1289249723027578882
mikelove,2020-07-31 13:20,1,4,"Only fair given how well James @ jma1991 has covered the conference I'll post his talk # BioC2020 "The Daim software package incorporates methods for pre-processing, normalisation, and peak calling of DamID-seq data" - http://bit.ly/Daim-BioC2020 - http://bit.ly/DamID-BioC2020 pic.twitter.com/fRXb9Mgf5F",,@,#,"1289249643092746240",https://twitter.com/mikelove/status/1289249643092746240
ivivek87,2020-07-31 13:14,0,1,"FAIR practice discussion while dealing with # bioinformatics . Very happy to see this theme today in the lightning talk session. Learning some new ways as for workflow management, package dependancies, etc. # BioC2020 https://twitter.com/bioconductor/status/1289243677102088194?s=21 …https://twitter.com/Bioconductor/status/1289243677102088194 …",,,# #,"1289247983519768576",https://twitter.com/ivivek87/status/1289247983519768576
dfcidatascience,2020-07-31 13:05,2,10,"# BioC2020 wraps up today. It's been a pleasure to host & support the @ Bioconductor community online this year. The virtual platform allowed us to welcome twice as many attendees from all over the world! View talks, posters + more: http://bioc2020.bioconductor.org https://twitter.com/AedinCulhane/status/1288856239968079873 …",,@,#,"1289245792679550976",https://twitter.com/dfcidatascience/status/1289245792679550976
Bioconductor,2020-07-31 12:59,0,1,"See https://bioconductor.org/packages/release/bioc/html/ExperimentHub.html … and AnnotationHub # BioC2020",,,#,"1289244272605065216",https://twitter.com/Bioconductor/status/1289244272605065216
LenovoLegion,2020-09-03 14:26,14,201,"Lenovo Legion x @ PlayApex Now is your chance to rise above the rest. Unmatched performance, purposeful engineering, modern design. Gear up with a machine as savage as you are. Stylish outside. Savage inside.",,@,,"1301587465258577920",https://twitter.com/LenovoLegion/status/1301587465258577920
Bioconductor,2020-07-31 12:57,2,6,"Join us for our last lightning talk session Shivani Sharma @ishshivani Matthew Carlucci https://www.linkedin.com/in/matthew-carlucci/ … Robert Castelo @ robertclab James Ashmore @ jma1991 Spencer Nystrom @ nystromspencer Jenny Drnevich https://www.psych.uic.edu/profile/jenny-drnevich-zadeh … Olga Demler @ odemler # BioC2020 # rstatspic.twitter.com/fYT3iJEm6r",,@ishshivani @ @ @ @,# #,"1289243677102088194",https://twitter.com/Bioconductor/status/1289243677102088194
jma1991,2020-07-31 12:51,1,3,"Decided last minute to do a lightning talk at # BioC2020 Come along and see all these great people - starts in the next 10 minutes pic.twitter.com/J2iNwjnyhB",,,#,"1289242376121311232",https://twitter.com/jma1991/status/1289242376121311232
ivivek87,2020-07-31 12:19,1,4,"@ KevinRUE67 talking about reproducible environment sharing for computational workflows in Omics related projects. # BioC2020 # Bioinformatics https://twitter.com/bioconductor/status/1289228577549037568?s=21 …https://twitter.com/Bioconductor/status/1289228577549037568 …",,@,# #,"1289234203649798145",https://twitter.com/ivivek87/status/1289234203649798145
siminaboca,2020-07-31 11:58,0,1,"Slides from @ RuthLSchmidt's presentation on plotly at # bioc2020! https://twitter.com/RuthLSchmidt/status/1289228048592564229 …",,@,#,"1289228888216727557",https://twitter.com/siminaboca/status/1289228888216727557
