user,location,content,time
Bioconductor,Roswell Park Cancer Institute,"Next up, Rafa @rafalab on work done by many collaborators: ""their work as much as mine"" 👏🏽

""Probabilistic Gene Exp… https://t.co/bbSC9dMTpH",2020-07-27 13:06:47
robertclab,Barcelona,"RT @Bioconductor: Martin @mt_morgan and Levi @LeviWaldron1 started #BioC2020

🎚️ https://t.co/1Dj6CTkWWs
🖥️☁️ https://t.co/CgAANZklBP by @s…",2020-07-27 13:04:52
selsafoury9,"Manhattan, NY",Attending #BioC2020 now. Thanks to the organizers who worked hard and contributed to making this event happen.,2020-07-27 13:04:50
SingleCellMedia,Italy,RT @jma1991: Up now is @rafalab talking about `Probabilistic Gene Expression Signatures for Single Cell RNA-seq Data` #BioC2020,2020-07-27 13:04:46
babasaraki01,Biostars,"RT @Bioconductor: Martin @mt_morgan and Levi @LeviWaldron1 started #BioC2020

🎚️ https://t.co/1Dj6CTkWWs
🖥️☁️ https://t.co/CgAANZklBP by @s…",2020-07-27 13:04:44
siminaboca,,"Next up, keynote by Rafa Irizarry @rafalab on probabilistic gene expression in single-cell RNAseq. He calls it an ""… https://t.co/gA7C8d6Myl",2020-07-27 13:04:22
F1000Research,"London-based, global reach",RT @danicassol: #bioc2020 is starting! Come check out all the posters on @F1000Research!,2020-07-27 13:03:39
Bioconductor,Roswell Park Cancer Institute,"Martin @mt_morgan and Levi @LeviWaldron1 started #BioC2020

🎚️ https://t.co/1Dj6CTkWWs
🖥️☁️ https://t.co/CgAANZklBP… https://t.co/HDDPZELWN8",2020-07-27 13:03:35
signormirko,,I'm excited to attend the #bioc2020 virtual conference! Only recently I found out that there is a very active… https://t.co/eBC4HAAtuR,2020-07-27 13:01:41
jma1991,"Edinburgh, Scotland",Up now is @rafalab talking about `Probabilistic Gene Expression Signatures for Single Cell RNA-seq Data` #BioC2020,2020-07-27 13:00:58
stephaniehicks,"Baltimore, MD",One of my favorite talks that I look forward to every year. @mt_morgan is kicking off #bioc2020 where he always so… https://t.co/NoVEaHE3Nb,2020-07-27 13:00:44
siminaboca,,"MM ends by remembering James Taylor, a strong presence in the open-source community, who is much missed. Scholarshi… https://t.co/iDVa26IenB",2020-07-27 13:00:04
techtrendingnow,,"RT @WomenInStat: We are excited to announce our next @WomenInStat rotating curator @olgavitek!

👩🏼‍💻Olga solves open problems in #compbio #…",2020-07-27 12:59:51
Stat_Ron,"Pittsburgh, PA","RT @WomenInStat: We are excited to announce our next @WomenInStat rotating curator @olgavitek!

👩🏼‍💻Olga solves open problems in #compbio #…",2020-07-27 12:59:46
atulpdeshpande,Baltimore,"If you are attending #bioc2020, please join the conversation in our birds of a feather meeting on accessible and in… https://t.co/VrlYGi9WIu",2020-07-27 12:58:30
atulpdeshpande,Baltimore,"I have a joke about accessible visualizations, but you will think I have lost the plot. #bioc2020",2020-07-27 12:58:29
siminaboca,,RT @jma1991: Interesting to see how the life of a package is affected by the development of new technology #BioC2020 https://t.co/Lg7gdFWqj9,2020-07-27 12:57:43
EdinburghWatch,"Edinburgh, Scotland",RT @jma1991: Interesting to see how the life of a package is affected by the development of new technology #BioC2020 https://t.co/Lg7gdFWqj9,2020-07-27 12:57:34
jma1991,"Edinburgh, Scotland",Interesting to see how the life of a package is affected by the development of new technology #BioC2020 https://t.co/Lg7gdFWqj9,2020-07-27 12:57:17
gaby_wald,SomeWhere,RT @babasaraki01: Opening remark by @LeviWaldron1 at a just starting #BioC2020 @Bioconductor #Bioinformatics #RStats https://t.co/aKar5BY23w,2020-07-27 12:53:42
drighelli,Napoli,"RT @drisso1893: #BioC2020 is starting now! Looking forward to a week of talks, workshops and discussions! https://t.co/vxAhljjGvZ",2020-07-27 12:48:01
jwvdm,"Boston, MA","RT @WomenInStat: We are excited to announce our next @WomenInStat rotating curator @olgavitek!

👩🏼‍💻Olga solves open problems in #compbio #…",2020-07-27 12:46:12
siminaboca,,".@Bioconductor is a true example of a successful open source project - more than 1,900 software packages! There is… https://t.co/RGxJ1QgNPF",2020-07-27 12:44:38
HHorkan,"Galway, Ireland",@Bioconductor 2020 is a go,2020-07-27 12:44:14
siminaboca,,Levi Waldron @LeviWaldron1 gave an intro to the conference. Martin Morgan up now with opening remarks. #BioC2020,2020-07-27 12:42:42
rstatstweet,,RT @babasaraki01: Opening remark by @LeviWaldron1 at a just starting #BioC2020 @Bioconductor #Bioinformatics #RStats https://t.co/aKar5BY23w,2020-07-27 12:42:05
DNAed_tech,United States,RT @babasaraki01: Opening remark by @LeviWaldron1 at a just starting #BioC2020 @Bioconductor #Bioinformatics #RStats https://t.co/aKar5BY23w,2020-07-27 12:41:55
David_McGaughey,"Bethesda, MD","RT @AedinCulhane: Great tips for #bioc2020 talk. My 3 tips 1) Excite me, What motivated you?  Why should I listen? 2) Tell a story, what yo…",2020-07-27 12:41:45
babasaraki01,Biostars,Opening remark by @LeviWaldron1 at a just starting #BioC2020 @Bioconductor #Bioinformatics #RStats https://t.co/aKar5BY23w,2020-07-27 12:40:43
siminaboca,,RT @jma1991: It has begun! 🙂 #BioC2020 https://t.co/aNoLcXVoZf,2020-07-27 12:37:53
jma1991,"Edinburgh, Scotland",It has begun! 🙂 #BioC2020 https://t.co/aNoLcXVoZf,2020-07-27 12:36:29
drisso1893,Padova,"#BioC2020 is starting now! Looking forward to a week of talks, workshops and discussions! https://t.co/vxAhljjGvZ",2020-07-27 12:35:16
chaos35002422,,"Essential Cell Biology (Day 1 p5)
・Cells are the fundamental units of life
・and diverse in their chemical requireme… https://t.co/WoUHOV1X0S",2020-07-27 12:33:34
RiyueSunnyBao,"Pittsburgh, PA","The #BioC2020 #virtual #platform is amazing. You can view entire #schedule on front page, click on each one, reserv… https://t.co/djMXVA7qcF",2020-07-27 12:31:34
siminaboca,,Excited for my first online conference! #BioC2020. First up: breakfast chat! https://t.co/e73AwRRBJa,2020-07-27 12:27:53
siminaboca,,"RT @WomenInStat: We are excited to announce our next @WomenInStat rotating curator @olgavitek!

👩🏼‍💻Olga solves open problems in #compbio #…",2020-07-27 12:26:26
danicassol,"Riverside, CA",#bioc2020 is starting! Come check out all the posters on @F1000Research! https://t.co/dNnlIXQsF4,2020-07-27 12:24:07
RiyueSunnyBao,"Pittsburgh, PA","#BioC2020 day 1 kicking off!!!!!!!! 

Lots of *super* exciting #talks &amp; #workshops!

We are also actively… https://t.co/IaE0aBShuh",2020-07-27 12:23:32
rstatstweet,,"RT @WomenInStat: We are excited to announce our next @WomenInStat rotating curator @olgavitek!

👩🏼‍💻Olga solves open problems in #compbio #…",2020-07-27 12:12:27
lidkalee,"Lodz, Poland","For a while, I will participate in my first virtual conference #BioC2020. I feel excited :)",2020-07-27 12:10:19
JuliaConOrg,Everywhere on Earth,"RT @WomenInStat: We are excited to announce our next @WomenInStat rotating curator @olgavitek!

👩🏼‍💻Olga solves open problems in #compbio #…",2020-07-27 12:07:04
datasciencebot_,,"RT @WomenInStat: We are excited to announce our next @WomenInStat rotating curator @olgavitek!

👩🏼‍💻Olga solves open problems in #compbio #…",2020-07-27 12:00:22
SBAmin,"Farmington, CT | HOU, BOS, BDQ","RT @AedinCulhane: #Bioc2020 are extremely grateful to phenomenal @seandavis12 who is co-ordinating everything to run 22 live workshops

htt…",2020-07-27 12:00:00
WomenInStat,Everywhere! ,"We are excited to announce our next @WomenInStat rotating curator @olgavitek!

👩🏼‍💻Olga solves open problems in… https://t.co/ysMkRxPuzu",2020-07-27 12:00:00
jma1991,"Edinburgh, Scotland","Excited for #BioC2020 to start - lots of great talks and workshops to attend, virtually of course 😷",2020-07-27 11:49:50
marpello1980,"Cambridge, England","RT @lgatt0: I haven't been impressed with remote conferences so far, but it looks like @Bioconductor #bioc2020 is about to change this - ex…",2020-07-27 11:46:19
JovMaksimovic,Melbourne,"RT @mikelove: @F1000Research @Bioconductor If people are interested in submitting to this channel, i did some analysis last summer on the 3…",2020-07-27 11:42:40
JovMaksimovic,Melbourne,"RT @F1000Research: Who’s excited for #BioC2020 next week? 🎉To get into the swing of things, why not browse the @Bioconductor Gateway on @F1…",2020-07-27 11:40:01
CSoneson,"Basel, Switzerland","RT @mikelove: @F1000Research @Bioconductor If people are interested in submitting to this channel, i did some analysis last summer on the 3…",2020-07-27 11:38:33
mikelove,US,"@F1000Research @Bioconductor If people are interested in submitting to this channel, i did some analysis last summe… https://t.co/0OYcfN8QmF",2020-07-27 11:36:25
VaSymeonidou,Oxford ,"RT @fellgernon: Tomorrow I'll be teaching 🎓 a workshop on #recount2 for #BioC2020

It'll likely be my last #recount2 workshop 😢😇

🌐 https:/…",2020-07-27 11:04:44
F1000Research,"London-based, global reach","We’re thrilled to be supporting #BioC2020! To celebrate, we’re highlighting the awesome @Bioconductor Gateway on… https://t.co/kfG2i42y3G",2020-07-27 11:03:01
LabRomualdi,,"RT @fellgernon: Tomorrow I'll be teaching 🎓 a workshop on #recount2 for #BioC2020

It'll likely be my last #recount2 workshop 😢😇

🌐 https:/…",2020-07-27 10:58:09
vickyhellon,"London, England",RT @Rach_Winfield: Hey #BioC2020 - come and visit the F1000Research virtual booth sometime this week for a chat about all things #bioinform…,2020-07-27 10:23:29
mritchieau,"Melbourne, Victoria","RT @fellgernon: Tomorrow I'll be teaching 🎓 a workshop on #recount2 for #BioC2020

It'll likely be my last #recount2 workshop 😢😇

🌐 https:/…",2020-07-27 08:43:41
elrikrd,,RT @Rach_Winfield: Hey #BioC2020 - come and visit the F1000Research virtual booth sometime this week for a chat about all things #bioinform…,2020-07-27 08:42:03
DNAed_tech,United States,RT @Rach_Winfield: Hey #BioC2020 - come and visit the F1000Research virtual booth sometime this week for a chat about all things #bioinform…,2020-07-27 08:41:55
F1000Research,"London-based, global reach",RT @Rach_Winfield: Hey #BioC2020 - come and visit the F1000Research virtual booth sometime this week for a chat about all things #bioinform…,2020-07-27 08:31:54
lgatt0,Europe,"I haven't been impressed with remote conferences so far, but it looks like @Bioconductor #bioc2020 is about to chan… https://t.co/zCxhLFdRtX",2020-07-27 08:31:02
OpenSciTalk,,RT @Rach_Winfield: Hey #BioC2020 - come and visit the F1000Research virtual booth sometime this week for a chat about all things #bioinform…,2020-07-27 08:27:19
_open_science_,,RT @Rach_Winfield: Hey #BioC2020 - come and visit the F1000Research virtual booth sometime this week for a chat about all things #bioinform…,2020-07-27 08:22:06
Rach_Winfield,"Oxford, England",Hey #BioC2020 - come and visit the F1000Research virtual booth sometime this week for a chat about all things… https://t.co/p8U3IjU2jx,2020-07-27 08:20:47
kobachii_d,"Bangkok, Thailand","RT @fellgernon: Tomorrow I'll be teaching 🎓 a workshop on #recount2 for #BioC2020

It'll likely be my last #recount2 workshop 😢😇

🌐 https:/…",2020-07-27 08:09:18
rom1025,,"RT @fellgernon: Tomorrow I'll be teaching 🎓 a workshop on #recount2 for #BioC2020

It'll likely be my last #recount2 workshop 😢😇

🌐 https:/…",2020-07-27 07:47:18
FelixMbuga,,"Starts in a few hours! 😃

#bioc2020 @Bioconductor https://t.co/6MBgxYRlZp",2020-07-27 07:03:40
_julien_roux,"Basel, Switzerland","RT @fellgernon: Tomorrow I'll be teaching 🎓 a workshop on #recount2 for #BioC2020

It'll likely be my last #recount2 workshop 😢😇

🌐 https:/…",2020-07-27 06:45:56
mattbrauer,"San Francisco, CA","Excited to ""be at"" #bioc2020, starting tomorrow, and expecting to learn a lot this week.

Also, I'm very glad to ha… https://t.co/swpI4wXKBT",2020-07-27 04:29:25
shian_su,"Melbourne, Victoria","RT @fellgernon: Tomorrow I'll be teaching 🎓 a workshop on #recount2 for #BioC2020

It'll likely be my last #recount2 workshop 😢😇

🌐 https:/…",2020-07-27 04:10:49
krishalok,"Stanford, CA| અમદાવાદ, ગુજરાત ","RT @AedinCulhane: Great tips for #bioc2020 talk. My 3 tips 1) Excite me, What motivated you?  Why should I listen? 2) Tell a story, what yo…",2020-07-27 03:53:03
AedinCulhane,Horse and Groom,"Great tips for #bioc2020 talk. My 3 tips 1) Excite me, What motivated you?  Why should I listen? 2) Tell a story, w… https://t.co/Vd3WbzICNZ",2020-07-27 03:48:19
AedinCulhane,Horse and Groom,"RT @fellgernon: Tomorrow I'll be teaching 🎓 a workshop on #recount2 for #BioC2020

It'll likely be my last #recount2 workshop 😢😇

🌐 https:/…",2020-07-27 03:29:31
andrewejaffe,"Baltimore, MD","RT @fellgernon: Tomorrow I'll be teaching 🎓 a workshop on #recount2 for #BioC2020

It'll likely be my last #recount2 workshop 😢😇

🌐 https:/…",2020-07-27 01:38:41
kerenxuepi,"Los Angeles, CA",RT @LeviWaldron1: Here is the full collection of posters for @Bioconductor  #bioc2020. Slides for at least some talks will be posted there…,2020-07-27 01:36:24
marchionniLab,Johns Hopkins University,"RT @fellgernon: Tomorrow I'll be teaching 🎓 a workshop on #recount2 for #BioC2020

It'll likely be my last #recount2 workshop 😢😇

🌐 https:/…",2020-07-27 01:33:56
AleMedinaRivera,México,"RT @fellgernon: Tomorrow I'll be teaching 🎓 a workshop on #recount2 for #BioC2020

It'll likely be my last #recount2 workshop 😢😇

🌐 https:/…",2020-07-27 01:21:17
martinowk,"Baltimore, MD","RT @fellgernon: Tomorrow I'll be teaching 🎓 a workshop on #recount2 for #BioC2020

It'll likely be my last #recount2 workshop 😢😇

🌐 https:/…",2020-07-27 00:39:42
BenLangmead,"Baltimore, MD","RT @fellgernon: Tomorrow I'll be teaching 🎓 a workshop on #recount2 for #BioC2020

It'll likely be my last #recount2 workshop 😢😇

🌐 https:/…",2020-07-27 00:14:48
yabellini,"La Pampa, Argentina","RT @fellgernon: Tomorrow I'll be teaching 🎓 a workshop on #recount2 for #BioC2020

It'll likely be my last #recount2 workshop 😢😇

🌐 https:/…",2020-07-26 23:52:54
fellgernon,Baltimore,RT @AedinCulhane: #bioc2020 is grateful to @stickermule for in-kind sponsorship so participants can get conference stickers.  The @Biocondu…,2020-07-26 23:48:52
kozo2,"Osaka, Japan","RT @fellgernon: Tomorrow I'll be teaching 🎓 a workshop on #recount2 for #BioC2020

It'll likely be my last #recount2 workshop 😢😇

🌐 https:/…",2020-07-26 23:28:26
fellgernon,Baltimore,"@asfarlathif @mikelove @Bioconductor Through https://t.co/KZ0Gg3eQkw but #BioC2020 is sold out. However, a video wi… https://t.co/YU7c1TgiI6",2020-07-26 23:27:27
asfarlathif,"Chennai, India",@fellgernon @mikelove @Bioconductor How can I register for this workshop?,2020-07-26 23:21:28
sabahzero,"Kumeyaay Land (San Diego, CA)","RT @fellgernon: Tomorrow I'll be teaching 🎓 a workshop on #recount2 for #BioC2020

It'll likely be my last #recount2 workshop 😢😇

🌐 https:/…",2020-07-26 23:10:36
rstatstweet,,"RT @fellgernon: Tomorrow I'll be teaching 🎓 a workshop on #recount2 for #BioC2020

It'll likely be my last #recount2 workshop 😢😇

🌐 https:/…",2020-07-26 23:10:22
melancronico,"Sao Paulo, Brazil","RT @fellgernon: Tomorrow I'll be teaching 🎓 a workshop on #recount2 for #BioC2020

It'll likely be my last #recount2 workshop 😢😇

🌐 https:/…",2020-07-26 23:07:36
mikelove,US,"RT @fellgernon: Tomorrow I'll be teaching 🎓 a workshop on #recount2 for #BioC2020

It'll likely be my last #recount2 workshop 😢😇

🌐 https:/…",2020-07-26 23:07:10
CDSBMexico,,"RT @fellgernon: Tomorrow I'll be teaching 🎓 a workshop on #recount2 for #BioC2020

It'll likely be my last #recount2 workshop 😢😇

🌐 https:/…",2020-07-26 23:04:39
Bioconductor,Roswell Park Cancer Institute,"RT @fellgernon: Tomorrow I'll be teaching 🎓 a workshop on #recount2 for #BioC2020

It'll likely be my last #recount2 workshop 😢😇

🌐 https:/…",2020-07-26 23:04:26
LIBDrstats,"Baltimore, MD","RT @fellgernon: Tomorrow I'll be teaching 🎓 a workshop on #recount2 for #BioC2020

It'll likely be my last #recount2 workshop 😢😇

🌐 https:/…",2020-07-26 23:04:11
fellgernon,Baltimore,"Tomorrow I'll be teaching 🎓 a workshop on #recount2 for #BioC2020

It'll likely be my last #recount2 workshop 😢😇

🌐… https://t.co/RiKfHXmDhA",2020-07-26 23:03:21
AbigailByford,"Leeds, England","Excited to be able to join the @Bioconductor virtual conference starting tomorrow, thanks to the organisers for the… https://t.co/naT4HLpizO",2020-07-26 19:53:54
vayamidozo,"Bangkok, Thailand","RT @dfcidatascience: The @Bioconductor 2020 virtual conference kicks off next week. Visit https://t.co/I2ju2NcQFk for posters, workshop mat…",2020-07-26 14:14:27
vayamidozo,"Bangkok, Thailand","RT @AedinCulhane: #Bioc2020 are extremely grateful to phenomenal @seandavis12 who is co-ordinating everything to run 22 live workshops

htt…",2020-07-26 14:13:08
robertclab,Barcelona,RT @AedinCulhane: So so grateful to Johannes Rainer for redesigning the #bioc2020 conference stickers to reflect its new virtual location.…,2020-07-26 13:10:14
weitinglin66,,RT @AedinCulhane: So so grateful to Johannes Rainer for redesigning the #bioc2020 conference stickers to reflect its new virtual location.…,2020-07-26 12:06:37
xiuhcoatl_mm,,RT @AedinCulhane: So so grateful to Johannes Rainer for redesigning the #bioc2020 conference stickers to reflect its new virtual location.…,2020-07-26 11:24:53
Bioconductor,Roswell Park Cancer Institute,RT @AedinCulhane: So so grateful to Johannes Rainer for redesigning the #bioc2020 conference stickers to reflect its new virtual location.…,2020-07-26 10:20:22
haeochan11,,RT @Rahaf_Hms: بما انو جاتني اسئلة كتير عن تخصص #الكيمياء_الحيوية 👩🏻‍🔬♥️،،عشان تسكين #تحضيري_٢٠ قررنا انا و @HaririMonyh نسويلكم ثريد لطيف…,2020-07-26 10:12:30
joonlee3,,"RT @mikelove: For a #bioc2020 speaker it’s nice to see attendees adding a workshop to their schedules in advance 😁

Talks are recorded and…",2020-07-26 05:04:40
melancronico,"Sao Paulo, Brazil","RT @mikelove: For a #bioc2020 speaker it’s nice to see attendees adding a workshop to their schedules in advance 😁

Talks are recorded and…",2020-07-25 23:57:10
LindsayRizzardi,"Huntsville, AL","RT @mikelove: For a #bioc2020 speaker it’s nice to see attendees adding a workshop to their schedules in advance 😁

Talks are recorded and…",2020-07-25 19:02:52
gerlach_d,"Vienna, Austria","RT @dfcidatascience: The @Bioconductor 2020 virtual conference kicks off next week. Visit https://t.co/I2ju2NcQFk for posters, workshop mat…",2020-07-25 18:08:33
LizaMGD,"Lausanne, Switzerland",RT @matthewnmccall: #bioc2020 @bioconductor Day 5 (7/31) contributed talk: Bench pressing performant single cell RNA-seq preprocessing tool…,2020-07-25 16:32:16
robertclab,Barcelona,"RT @mikelove: For a #bioc2020 speaker it’s nice to see attendees adding a workshop to their schedules in advance 😁

Talks are recorded and…",2020-07-25 13:44:03
k3yavi,New York,"RT @mikelove: For a #bioc2020 speaker it’s nice to see attendees adding a workshop to their schedules in advance 😁

Talks are recorded and…",2020-07-25 13:00:43
