username,date,retweets,favorites,text,geo,mentions,hashtags,id,;permalink
IyaKhalil,2010-06-12 11:52,0,0,"# asco10 Bruce Rychlik, managing director life sciences - connected health - we can measure all sorts of things about our health and move it.",,,#,"16011435310",https://twitter.com/IyaKhalil/status/16011435310
Angela_IG,2010-06-12 11:39,0,0,"# asco RT @ Miguel2711: Pero te parece sexy la barbita, no? RT @ asig31: Yo no dejaría que Maradona me besara... =S # asco jajajaja",,@ @,# #,"16010521063",https://twitter.com/Angela_IG/status/16010521063
ben_aguilera,2010-06-12 11:32,0,0,"Qué gordo es # maradona! Mide como 15cm y huele a droga. # asco",,,# #,"16010098823",https://twitter.com/ben_aguilera/status/16010098823
Angela_IG,2010-06-12 11:32,0,0,"Yo no dejaría que Maradona me besara... =S # asco jajajaja",,,#,"16010071829",https://twitter.com/Angela_IG/status/16010071829
jimeochoa,2010-06-12 11:32,0,0,"Mi casa huele a chicote # asco",,,#,"16010050328",https://twitter.com/jimeochoa/status/16010050328
R0DY,2010-06-12 11:27,0,0,"Niembro me cansaste das # asco....",,,#,"16009751269",https://twitter.com/R0DY/status/16009751269
jorgeu,2010-06-12 11:17,0,0,""messi que más aplauda" cosas que dicen en MeridianoTV # asco",,,#,"16009070063",https://twitter.com/jorgeu/status/16009070063
vchourio,2010-06-12 11:14,0,0,"Maradona es un drogado. # asco http://myloc.me/87YYO",,,#,"16008871511",https://twitter.com/vchourio/status/16008871511
Mariangelaac,2010-06-12 10:59,0,0,"Es bellooooooooooooooooo!!!!!!!RT @ FabiiMonaco: Messi BELLO??? Ok definitivamente la gente esta CIEGAA!!! Es HORRIBLEEEE! # ASCO",,@,#,"16007808827",https://twitter.com/Mariangelaac/status/16007808827
marialexpi,2010-06-12 10:41,0,0,"Amiga q horrible pensamiento RT @ pattylagodiva: Se imaginan el salivero que le cae a los que están cerca de las Vuvuzelas? # Asco"",,@,#,"16006630013",https://twitter.com/marialexpi/status/16006630013
DiazLucrecia,2010-06-12 10:39,0,0,"Asssco Guacatela!RT @ PaulPineda: RT @ rolita816 Que fea la bandera argentina la que sale con la cara del Ché Guevara # asco",,@ @,#,"16006440246",https://twitter.com/DiazLucrecia/status/16006440246
rulerulea,2010-06-12 10:35,0,0,"Que CERDOS son todos los sudamericanos! # asco",,,#,"16006222240",https://twitter.com/rulerulea/status/16006222240
Patty_La_Godiva,2010-06-12 10:34,0,0,"Se imaginan el salivero que le cae a los que están cerca de las Vuvuzelas? # Asco",,,#,"16006111278",https://twitter.com/Patty_La_Godiva/status/16006111278
MarialeOropeza,2010-06-12 10:33,0,0,"Asquerosa! Ya la ví! RT @ PaulPineda: RT @ rolita816 Que fea la bandera argentina la que sale con la cara del Ché Guevara # asco",,@ @,#,"16006046164",https://twitter.com/MarialeOropeza/status/16006046164
PaulPineda,2010-06-12 10:24,1,0,"RT @ rolita816 Que fea la bandera argentina la que sale con la cara del Ché Guevara # asco",,@,#,"16005500210",https://twitter.com/PaulPineda/status/16005500210
teeffm,2010-06-12 10:16,0,0,"# Asco # worldcup RT @MiguelitoWx: Maradona afirmo que si Gana el mundial se Desnuda D:",,@MiguelitoWx,# #,"16004962757",https://twitter.com/teeffm/status/16004962757
M1GU37R,2010-06-12 10:14,0,0,"Jajajajajaaja pendiente de busearlo mi ujap # FAIL RT @ Jenny_velasquez: Ya Maradona se va a quitar alguna pieza de ropa jajajaja! # asco",,@,# #,"16004839839",https://twitter.com/M1GU37R/status/16004839839
ELREYSOYYO_,2010-06-12 10:14,0,0,"A los futbolistas no deberían permitirles el pelo largo... # asco.",,,#,"16004816344",https://twitter.com/ELREYSOYYO_/status/16004816344
Jenny_LynnV,2010-06-12 10:09,0,0,"Ya Maradona se va a quitar alguna pieza de ropa jajajaja! # asco",,,#,"16004497617",https://twitter.com/Jenny_LynnV/status/16004497617
angelicamcv,2010-06-12 10:06,0,0,"que asco pana! # ASCO morire del asco aqui de verdad",,,#,"16004230307",https://twitter.com/angelicamcv/status/16004230307
manugaona,2010-06-12 09:48,0,0,"@ Luisjoset seguro cantan Vamooo vamoo Argentina, que está tarde tenemos q ganar # Asco",,@,#,"16003061272",https://twitter.com/manugaona/status/16003061272
RubmaryGomez,2010-06-12 09:44,0,0,"Asco Maradona pero que gane ARGENTINA! RT @ elpanachristian: RT @ JoceTaboada: Que no gane x favorcito NO super que se quiera desnudar # asco",,@ @,#,"16002816521",https://twitter.com/RubmaryGomez/status/16002816521
ChristianRod_,2010-06-12 09:36,0,0,"RT @ JoceTaboada: Que no gane x favorcito NO super que se quiera desnudar # asco al cubo",,@,#,"16002343944",https://twitter.com/ChristianRod_/status/16002343944
soycarlosnestor,2010-06-12 09:29,0,0,"+1000 RT @LunaVzlana: Se me instaló un icono podrío de MySpace en el BB... # asco",,@LunaVzlana,#,"16001923279",https://twitter.com/soycarlosnestor/status/16001923279
valenrpo,2010-06-12 09:24,0,0,"Jajajaaj # CSm RT @LunaVzlana: Se me instaló un icono podrío de MySpace en el BB... # asco",,@LunaVzlana,# #,"16001677746",https://twitter.com/valenrpo/status/16001677746
LunaBlair,2010-06-12 09:19,0,0,"Se me instaló un icono podrío de MySpace en el BB... # asco",,,#,"16001372250",https://twitter.com/LunaBlair/status/16001372250
EnzoPalma,2010-06-12 08:14,0,0,"Farias me da un # asco increible!!! Desde q dirigia a tachira!!",,,#,"15998045081",https://twitter.com/EnzoPalma/status/15998045081
meducate,2010-06-12 06:27,0,0,"RT @ RMEOncology: # Oncology # Nursing Care conf Sept 23-25, Las Vegas. Faculty from Mayo, Mt Sinai, Sloan, more. http://bit.ly/c1x7yG # asco10",,@,# # #,"15993715052",https://twitter.com/meducate/status/15993715052
RMEOncology,2010-06-12 06:25,1,0,"# Oncology # Nursing Care conference Sept 23-25, Venetian, Las Vegas. Faculty from Mayo, Mt Sinai, Sloan, more. http://bit.ly/c1x7yG # asco10",,,# # #,"15993638242",https://twitter.com/RMEOncology/status/15993638242
mfenner,2010-06-12 04:51,0,1,"Very well said. Shouldn't fall into overhype trap. RT @ drsteventucker # ASCO10 reminds me there is so much more to say. http://bit.ly/ciYY9E",,@,#,"15990305132",https://twitter.com/mfenner/status/15990305132
sabrilett,2010-06-12 03:01,0,0,"veo displays decorados con banderas del mundial que dan # asco...",,,#,"15986199580",https://twitter.com/sabrilett/status/15986199580
RoxavyG,2010-06-12 01:24,0,0,"Sogorocosooongo songobe d mamey pero que songoro la negraa baila biiien de uno y de tres :l (cancion q cantabamos la coral del liceo) # asco",,,#,"15982138978",https://twitter.com/RoxavyG/status/15982138978
mariacostaj,2010-06-12 00:58,0,0,"@ davidking85 jajaja # asco ni lo menciones >.<",,@,#,"15980883230",https://twitter.com/mariacostaj/status/15980883230
mariacostaj,2010-06-12 00:52,0,0,"Vi una cucaracha del tamaño de 1 camión, era color chocolate y se movía horrible, juro que daba mucho miedo, hasta que mi papá la mato # asco",,,#,"15980624061",https://twitter.com/mariacostaj/status/15980624061
RothyVV,2010-06-12 00:38,0,0,"# ASCO RT @PonchoVisconti: Me siento todo vuelto mierda, aun no me he cambiado desde las 6 de la mañana y todo el dia en la calle..",,@PonchoVisconti,#,"15979911463",https://twitter.com/RothyVV/status/15979911463
paraisodisco,2010-06-12 00:27,0,0,"Que # asco un señor borracho esta vomite y vomite en toda la calle. Parece que se esta exorcisando. Enserio que horror.",,,#,"15979316767",https://twitter.com/paraisodisco/status/15979316767
SoyEdgarSanchez,2010-06-12 00:16,0,0,"Es verdad que se me quita si froto una cola de gato negro en mi ojo? # asco",,,#,"15978736338",https://twitter.com/SoyEdgarSanchez/status/15978736338
AyAlonzo,2010-06-11 23:57,0,0,"# Asco revisaba el face y me enviarón la invitación a un grupo que se llamaba "Yo también hicé sebo en una plaza". Y yo como qué # WFT?",,,# #,"15977728499",https://twitter.com/AyAlonzo/status/15977728499
Sgt_Pepper_Girl,2010-06-11 23:36,0,0,"@ fernandbalderas Jajajajajajajajajajajajajajaja! Tener que ponerle verbo a las diapo... # Asco!",,@,#,"15976499875",https://twitter.com/Sgt_Pepper_Girl/status/15976499875
Kikemogollon_,2010-06-11 23:20,0,0,"# yoconfieso que me siento EMO cada vez que escucho Alesana. # asco",,,# #,"15975579953",https://twitter.com/Kikemogollon_/status/15975579953
Dhanihela,2010-06-11 23:16,0,0,"Y todo x k me tengo k levantar temprano! # asco",,,#,"15975357932",https://twitter.com/Dhanihela/status/15975357932
dieCp,2010-06-11 21:49,0,0,"@mejormastarde Ah sos de la gente mediocre, conformista # DURISIMO más # ASCO",,@mejormastarde,# #,"15970288572",https://twitter.com/dieCp/status/15970288572
JaredontheRight,2010-06-11 21:47,0,0,"Que Fort se cierre la camisa o se le va a escapar una teta # showmatch # asco # fortselacome",,,# # #,"15970178743",https://twitter.com/JaredontheRight/status/15970178743
EllieGarza,2010-06-11 20:24,0,0,"http://is.gd/cM63U Lady Gaga gorda # asco",,,#,"15965657485",https://twitter.com/EllieGarza/status/15965657485
toydead801,2010-06-11 20:23,0,0,"que mierda es estan pasando en la tele y que los pepazos de la pepa # fail # asco",,,# #,"15965592859",https://twitter.com/toydead801/status/15965592859
Turita_,2010-06-11 19:42,0,0,"Que cutres las fotos de perfil en fb con las caras dibujadas de banderas. # Asco",,,#,"15963394194",https://twitter.com/Turita_/status/15963394194
DanYagami,2010-06-11 19:20,0,0,"ahy esta feo y mas por que es more # asco MIll no soy racista pero osea jajajajaja XD.",,,#,"15962172753",https://twitter.com/DanYagami/status/15962172753
DanYagami,2010-06-11 19:20,0,0,"ahy esta feo y mas por que es more # asco MIll no soy racista pero osea jajajajaja XD",,,#,"15962159410",https://twitter.com/DanYagami/status/15962159410
OncologyTimes,2010-06-11 18:43,0,0,"Agree! RT @ mfenner Also did # asco10 tweeting with iPad. Only problem was lack of multitasking which made adding links difficult",,@,#,"15960274365",https://twitter.com/OncologyTimes/status/15960274365
mfenner,2010-06-11 18:34,0,0,"@ OncologyTimes Also did # asco10 tweeting with iPad. Only problem was lack of multitasking which made adding links difficult.",,@,#,"15959870471",https://twitter.com/mfenner/status/15959870471
OncologyTimes,2010-06-11 18:19,0,0,"BTW most of my # ASCO10 tweeting done on iPad--like a lot, v useful, but am still far fr proficient w/ keyboard",,,#,"15959134210",https://twitter.com/OncologyTimes/status/15959134210
MaverickNY,2010-06-11 18:07,0,0,"Loving relaxed style of # eha10 schedule after insanity of 6am # aua2010 sessions & sheer intensity of # asco10; guess which is more fun?",,,# # #,"15958538016",https://twitter.com/MaverickNY/status/15958538016
Symposier,2010-06-11 18:05,0,0,"Enjoyed # asco10 ? Upload your videos, images and share your experience with our Medical Community. http://bit.ly/crnZ3r",,,#,"15958429951",https://twitter.com/Symposier/status/15958429951
PabloIsaga,2010-06-11 17:54,0,0,"RT: Leer algo en la red social de la F es como beberse 4 Cajas de Polarcitas y montarse en una montaña rusa..!!! # asco",,,#,"15957928639",https://twitter.com/PabloIsaga/status/15957928639
fermasalazar,2010-06-11 17:51,0,0,"@davosalvaje el lugar mas chacal y gato que me han dicho que esta en la alameda.. # asco XD",,@davosalvaje,#,"15957758442",https://twitter.com/fermasalazar/status/15957758442
CatherineDold,2010-06-11 17:28,0,0,"Back from working at the # ASCO10 conference in Chicago. Now planning a vacation in Moab, Utah! Fun, fun.",,,#,"15956698695",https://twitter.com/CatherineDold/status/15956698695
estefaniiaas,2010-06-11 16:55,0,0,"# ASCO RT @elvjimenez: Ya dejo de llover.. PERO, la sra. Qe va a mi lado se ORINO! Qe es peor? :/",,@elvjimenez,#,"15955132700",https://twitter.com/estefaniiaas/status/15955132700
AlejandraMelian,2010-06-11 16:47,0,0,"La mitad de ellas se estrellaron con mi parabrisas # REascoRT @ pl3ss: 2ndo tweet q leo de las mariposas. # asco RT (cont) http://tl.gd/1qlj7d",,@,# #,"15954764972",https://twitter.com/AlejandraMelian/status/15954764972
JackWestMD,2010-06-11 16:41,0,0,"The first weekend after spending my last one at a major conference ( # ASCO10) is extra welcome now, as the first break since May.",,,#,"15954462408",https://twitter.com/JackWestMD/status/15954462408
RMEOncology,2010-06-11 16:23,0,0,"@ EdwardWinstead thk u for the # ff and it was great to meet you at # asco10",,@,# #,"15953539685",https://twitter.com/RMEOncology/status/15953539685
luisalbertoaj,2010-06-11 16:17,0,0,"Una presentación ahorita? # Asco",,,#,"15953228291",https://twitter.com/luisalbertoaj/status/15953228291
Turita_,2010-06-11 16:12,0,0,"Lodeiro hizo lo que yo queria hacer, patear a ese negro tan horrendo. Me duelen los ojos de verlo. # Asco",,,#,"15953024572",https://twitter.com/Turita_/status/15953024572
Gabacalaolmao,2010-06-11 16:04,0,0,"# ASCO@Oripao23, @ Gabyferr22.... JAJAJAJ omfg",,@Oripao23 @,#,"15952633022",https://twitter.com/Gabacalaolmao/status/15952633022
Elianny20,2010-06-11 15:52,0,0,"# Ascooo odio a las cucarachas y pos las mosca guacala RT @Maru_Szotyori: Chiamooo no se si son moscas o cucarachas!!! # asco",,@Maru_Szotyori,# #,"15952000965",https://twitter.com/Elianny20/status/15952000965
teamoncology,2010-06-11 15:52,0,0,"TY RT @ HalosofHope: # FF Thanks to these folks who were part of # ASCO10 this week. @ LizSzabo @ TeamOncology @ OncologyJournal",,@ @ @ @,# #,"15951990365",https://twitter.com/teamoncology/status/15951990365
Marynes24,2010-06-11 15:49,0,0,"Guacála alejate RT @Maru_Szotyori: Chiamooo no se si son moscas o cucarachas!!! # asco",,@Maru_Szotyori,#,"15951837494",https://twitter.com/Marynes24/status/15951837494
PlessTV,2010-06-11 15:41,0,0,"2ndo tweet q leo de las mariposas. # asco RT @ AlejandraMelian: Por que hay tantas mariposas amarillas?",,@,#,"15951423456",https://twitter.com/PlessTV/status/15951423456
MaEugenia05,2010-06-11 15:34,0,0,"# asco !!! Jajaja RT @ NassibK: Si son "Crunchie" son Cucarachas.!!! RT @Maru_Szotyori: Chiamooo no se si son moscas o cucarachas!!! # asco",,@ @Maru_Szotyori,# #,"15951098254",https://twitter.com/MaEugenia05/status/15951098254
NassibK,2010-06-11 15:31,0,0,"Si son "Crunchie" son Cucarachas.!!! RT @Maru_Szotyori: Chiamooo no se si son moscas o cucarachas!!! # asco",,@Maru_Szotyori,#,"15950937690",https://twitter.com/NassibK/status/15950937690
MaEugenia05,2010-06-11 15:28,0,0,"Chiamooo no se si son moscas o cucarachas!!! # asco",,,#,"15950776402",https://twitter.com/MaEugenia05/status/15950776402
neilenet,2010-06-11 15:23,0,0,"@ JuanTeppa ¿En verdad te sorprende, o eres de esos que dice "Caramelos de Cianuro eran buenos al principio, pero ahora no"? # asco",,@,#,"15950493418",https://twitter.com/neilenet/status/15950493418
CancerDotNet,2010-06-11 15:05,0,0,"If you didn't pick up a copy of Cancer in Older Adults booklet at # ASCO10, see the recently updated section: http://ow.ly/1Xnim",,,#,"15949581849",https://twitter.com/CancerDotNet/status/15949581849
LaReimers,2010-06-11 15:05,0,0,"RT @ alvarogodoy: Comenzó el mundial y ya produzco un 50% más de testosterona / y los demás también. # asco",,@,#,"15949554903",https://twitter.com/LaReimers/status/15949554903
Alnylam,2010-06-11 15:03,0,0,"# FollowFriday recaps of # ASCO10 @ katherinehobson @ MaverickNY @ oracknows @ ldtimmerman",,@ @ @ @,# #,"15949479616",https://twitter.com/Alnylam/status/15949479616
coloncanada,2010-06-11 15:02,0,0,"Pictures from the CCAC at the American Society of Clinical Oncology Annual Meeting: http://bit.ly/9H4N1j # ASCO10",,,#,"15949410067",https://twitter.com/coloncanada/status/15949410067
MaverickNY,2010-06-11 14:57,0,0,"If I get one more pitch on $ GNRX vaccine data from # asco10 I'm going scream! No, I'm NOT interested, kthxbai",,,#,"15949169889",https://twitter.com/MaverickNY/status/15949169889
almdata,2010-06-11 14:46,0,0,"Ay! Ya no me voy a hacer el graciosito y escribir mal, lean esta aberración: "Ke Bien An D Cer Chilangos Esos Weyes Jajaja" # asco o_O",,,#,"15948558788",https://twitter.com/almdata/status/15948558788
asakura_black,2010-06-11 14:43,0,0,"@ Nay_bass EJEM DISCULPAAAAAAAAA pero un empate no es ganar, es ser pinches mediocres, verguenza tengo de ser mexicana # asco",,@,#,"15948390599",https://twitter.com/asakura_black/status/15948390599
SirArthur_,2010-06-11 14:39,0,0,"Creo que esa agua lleva como una semana en mi lugar... Ya hasta me da # asco tirarla haha http://twitpic.com/1vw15w",,,#,"15948199791",https://twitter.com/SirArthur_/status/15948199791
Karleni,2010-06-11 14:34,0,0,"El sr del estacionamiento en una sola frase m dijo "Preciosa, Mi Reina y Mami".... Estoy arrasando # not # asco",,,# #,"15947912422",https://twitter.com/Karleni/status/15947912422
Marioliva4,2010-06-11 14:26,0,0,"RT @ Javier_Alatorre:Reporte Carne de León y huevos de mosca en México VS cerebro al vapor. / # ASCO de persona en que planeta crees que estas?",,@,#,"15947421128",https://twitter.com/Marioliva4/status/15947421128
HugoJoseFields,2010-06-11 14:08,0,0,"Y en el autobus suena... "tu grupo favorito mami"... Kieren saber si... "Te gusta mi bachata amiguita?".... # asco",,,#,"15946463181",https://twitter.com/HugoJoseFields/status/15946463181
La_Ovni,2010-06-11 13:55,0,0,"Me super diverti viendo el partido pero @ cinepolisonline su transmisión fue un # ASCO . Gente no vean ahi los partidos, no lo vale!!",,@,#,"15945736030",https://twitter.com/La_Ovni/status/15945736030
vanessasalom,2010-06-11 13:52,0,0,"Xq va a complacr a su novia jum! RT @ lau8z: Ud no duerme hoy pq va pa jorge celedon... # asco # niche # jajajaja RT (cont) http://tl.gd/1qjmoj",,@,# # #,"15945541117",https://twitter.com/vanessasalom/status/15945541117
vanessasalom,2010-06-11 13:50,0,0,"Ah pero si t encanta un drogo cantando RT @ lau8z: No me gusta el vallenato.. # guacala # queniche # asco # medesmayo",,@,# # # #,"15945464023",https://twitter.com/vanessasalom/status/15945464023
lau8z,2010-06-11 13:48,0,0,"Ud no duerme hoy pq va pa jorge celedon... # asco # niche # jajajaja RT @AldeGomez: Por mcy...con hambre y sueÑo..! :o(",,@AldeGomez,# # #,"15945323017",https://twitter.com/lau8z/status/15945323017
addkerberos,2010-06-11 13:46,0,0,"Qué basura ese crimen-reality que le ha dado la prensa peruana al holandés que mató a una peruana. Lo ponen al nivel de una deidad. # asco",,,#,"15945219038",https://twitter.com/addkerberos/status/15945219038
lau8z,2010-06-11 13:45,0,0,"No me gusta el vallenato.. # guacala # queniche # asco # medesmayo",,,# # # #,"15945162949",https://twitter.com/lau8z/status/15945162949
MrLeal,2010-06-11 13:40,0,0,"@ Core16 jajaja nooo.. # asco",,@,#,"15944900968",https://twitter.com/MrLeal/status/15944900968
paopepper,2010-06-11 13:17,0,0,"Ok lo único que hay en la nevera es refresco naranja... # asco",,,#,"15943491678",https://twitter.com/paopepper/status/15943491678
airwalkking,2010-06-11 13:14,0,0,"Foto foto foto RT @ ajpm89: Un triple siames humano conectado por el sístema gástrico! # asco",,@,#,"15943329949",https://twitter.com/airwalkking/status/15943329949
GcMascolo,2010-06-11 12:45,0,0,"Le acabo de quitar laaaaaaaa garrapata a mi perra de la obra... # asco http://tweetphoto.com/26684487",,,#,"15941627039",https://twitter.com/GcMascolo/status/15941627039
wiltingsouI,2010-06-11 12:45,0,0,"# asco # Eww # wakala # iugh # asco # Eww # wakala # iugh # ascoTotal! soy mamona & mal plan por eso, pero es la verdad! no puedo evitarloo",,,# # # # # # # # #,"15941593549",https://twitter.com/wiltingsouI/status/15941593549
cris_clac,2010-06-11 12:44,0,0,"Por cierto la propaganda de arturo's del mundial es una cagadaa # Asco",,,#,"15941547117",https://twitter.com/cris_clac/status/15941547117
Alfonzoprieto,2010-06-11 12:25,0,0,"Que # asco foxsport que tenían un set lleno de mexicanos viendo el partido, # pavosos ojala la copa libertadores no la vuelvan narrar",,,# #,"15940376224",https://twitter.com/Alfonzoprieto/status/15940376224
