username,date,retweets,favorites,text,geo,mentions,hashtags,id,;permalink
BarronsMedicalJ,2019-04-07 11:29,2,2,"# AUSTIN ( # BMJSports ) 4 # Medical & # LifeScience # ATXCreativeWarrior # AACR19 # ATP # ClayCourt # Tennis Played In 1 Of The # Richest # Suburbs In # America # RiverOaks # Houston # USTA The Ball “bounce off the clay courts is higher & slower “ 4 Better Rally’s # FrenchOpen # MotoGP # DCpic.twitter.com/YKKbJNO1Bb",,,# # # # # # # # # # # # # # # # # #,"1114913071590453248",https://twitter.com/BarronsMedicalJ/status/1114913071590453248
BarronsMedicalJ,2019-04-07 11:20,1,1,"# AUSTIN ( # BMJSports ) 4 # Medical & # LifeScience # BMJSportsMotoGP # AACR19 @ATP_Tour # ClayCourt # Tennis Played In 1 Of The # Richest # Suburbs In # America # RiverOaks # Houston # USTA The Ball “bounce off the clay courts is higher & slower “ 4 Better Rally’s @ frenchopen4you @ MotoGPpic.twitter.com/JpNbBxtwJc",,@ATP_Tour @ @,# # # # # # # # # # # # # #,"1114910946798047232",https://twitter.com/BarronsMedicalJ/status/1114910946798047232
CUCancerCenter,2019-04-07 10:55,0,2,"Tarloxotinib, originally meant to target HER2/EGFR cancers, also shows promise in cancers with NRG1-fusion. This could help ~3500 patients each year! Full article: http://bit.ly/2U1a296 # aacr # aacr2019 # aacr19 @ rdoebelepic.twitter.com/5zO1VycJyd",,@,# # #,"1114904537154883586",https://twitter.com/CUCancerCenter/status/1114904537154883586
LaurenFSG,2019-04-07 10:14,0,3,"Finally home from an awesome time at # AACR19 then # WRIB19, culminating in holding this guy in the Louisiana swamp! Now time for a great British Sunday roast pic.twitter.com/ezF0Z0FNYa",,,# #,"1114894295058780160",https://twitter.com/LaurenFSG/status/1114894295058780160
MarilenaMelas,2019-04-07 09:44,0,2,"Thank you @ AdaptiveBiotech @ AACR # AACR19 # aacr # immunoseq # immunosequencing # tumorinfiltratinglymphocytes # colorectalcancer # consensusmolecularsubtypeshttps://twitter.com/AdaptiveBiotech/status/1112792052851503105 …",,@ @,# # # # # # #,"1114886728135798785",https://twitter.com/MarilenaMelas/status/1114886728135798785
_timos_,2019-04-07 08:43,3,0,"AACR19 News >>> Published by NCI Clinical & Molecular Pharmacology Figg Labs in Twitter: RT @ NCIResearchCtr: Dr. Julius Strauss @ NCICCR_MOS is presenting to a full house at # AACR19 sharing data from a study in… http://dlvr.it/R2L4FN # AACR19 # LucidQuest # followthepatientpic.twitter.com/ASKSeu1M9E",,@ @,# # # #,"1114871338190102534",https://twitter.com/_timos_/status/1114871338190102534
_timos_,2019-04-07 08:43,3,0,"AACR19 News >>> Published by Xiaokui Zhang in Twitter: RT @ celularity: A few shots from # AACR19! Always great to be a part of the larger conversation on # cancerresearch and discussing our allogeneic placental derived… http://dlvr.it/R2L4Ct # AACR19 # LucidQuest # followthepatientpic.twitter.com/t0h99jpBBH",,@,# # # # #,"1114871330761887744",https://twitter.com/_timos_/status/1114871330761887744
_timos_,2019-04-07 08:43,3,0,"AACR19 News >>> Published by Yelda Dayat-Sanchez in Twitter: RT @ Merck: Each day, Dr. Cathy Pietanza is # InventingForLife and helping to improve the outlook for # lungcancer patients: http://merck.us/2CyJZeB # AACR19… http://dlvr.it/R2L4BC # AACR19 # LucidQuest # followthepatientpic.twitter.com/ZfwLbYvzcM",,@,# # # # # #,"1114871224268541952",https://twitter.com/_timos_/status/1114871224268541952
_timos_,2019-04-07 08:43,3,0,"AACR19 News >>> Published by Irene Ghobrial in Twitter: RT @ AuclairDan: Great # myeloma session led by @ IreneGhobrial at # AACR19. First up, Madhav Dodapkhar from @ WinshipAtEmory with provocative questions around… http://dlvr.it/R2L49z # AACR19 # LucidQuest # followthepatientpic.twitter.com/vHiytYhYyU",,@ @ @,# # # # #,"1114871217717047297",https://twitter.com/_timos_/status/1114871217717047297
_timos_,2019-04-07 08:43,3,0,"AACR19 News >>> Published by pastorannishasapp in Twitter: RT @ Merck: Each day, Dr. Cathy Pietanza is # InventingForLife and helping to improve the outlook for # lungcancer patients: http://merck.us/2CyJZeB # AACR19… http://dlvr.it/R2L49s # AACR19 # LucidQuest # followthepatientpic.twitter.com/FDCeW3m3Zo",,@,# # # # # #,"1114871213262684160",https://twitter.com/_timos_/status/1114871213262684160
_timos_,2019-04-07 08:43,3,0,"AACR19 News >>> Published by gilberto lopes in Twitter: RT @ ASCO: 3 completed cohorts reporting findings in NSCLC, breast, & metastatic colorectal cancer from the # TAPUR Study were presented at # AACR19… http://dlvr.it/R2L49k # AACR19 # LucidQuest # followthepatientpic.twitter.com/EYn7WG7efg",,@,# # # # #,"1114871209412313088",https://twitter.com/_timos_/status/1114871209412313088
_timos_,2019-04-07 08:43,3,0,"AACR19 News >>> Published by Baba Rocky Of The Bronx in Twitter: RT @ Merck: Merck researchers like Dr. Gregory Lubiniecki continue to make strides in # lungcancer research, one step, one patient, and one advancement… http://dlvr.it/R2L49j # AACR19 # LucidQuest # followthepatient",,@,# # # #,"1114871205750661120",https://twitter.com/_timos_/status/1114871205750661120
ImproveDX,2019-04-07 07:00,2,3,"Initial misdiagnosis demonstrates a growing problem among younger colorectal cancer patients, according to research presented at @ AACR's annual meeting. http://ow.ly/onYg50p72yb h/t @ CNN",,@ @,,"1114845411531948033",https://twitter.com/ImproveDX/status/1114845411531948033
CUCancerCenter,2019-04-07 06:55,1,2,"AACR: Tobacco use makes precancerous cells that "fertilize" cancer growth Full story: http://bit.ly/2uBxaf6 # aacr2019 # aacr19 # aacr @ 9NEWS @ LocalMarket9pic.twitter.com/84Hy9pQdgN",,@ @,# # #,"1114844085192359939",https://twitter.com/CUCancerCenter/status/1114844085192359939
AlbertVilella,2019-04-07 06:15,1,1,"We discuss the highlights of # ELRIG19 and the last few notes from # AACR19 and then do an update on what new # Scientific discoveries have been reported on # Twitter in the last few days, including: ...",,,# # # #,"1114833980426268672",https://twitter.com/AlbertVilella/status/1114833980426268672
RxNetFSG,2019-04-07 04:59,0,2,"Despite the promising # preclinical research, more work still needs to be done to develop a # cancer preventative # vaccine for # Lynchsyndrome. # AACR2019 http://bit.ly/2FNviFs",,,# # # # #,"1114814821252456448",https://twitter.com/RxNetFSG/status/1114814821252456448
kaisa_helminen,2019-04-07 03:23,3,19,"Forbes writes about a couple of new potential and practical data analysis tools for cancer research presented at # AACR2019, including ⁦ @ aiforia_tech⁩!! Thank you ⁦ @ PeterWestcott⁩ at MIT for the presentation and for the great collaboration!https://www.forbes.com/sites/davidshaywitz/2019/04/04/cancer-research-meeting-offers-cambrian-explosion-of-biology-opportunity-for-data-science/ …",,@ @,#,"1114790899224018944",https://twitter.com/kaisa_helminen/status/1114790899224018944
scispresso,2019-04-07 03:00,0,0,"Thanks to GENbio's team for sharing our story, and those of our sister publications like ClinicalOMICs, during # AACR19 at GWCC_ATL! pic.twitter.com/RkwTWQeZq2",,,#,"1114785034005876737",https://twitter.com/scispresso/status/1114785034005876737
_timos_,2019-04-07 02:31,3,0,"AACR19 News >>> Published by Sharyn Katz in Twitter: RT @ CharuAggarwalMD: Wonderful presentation yesterday at # AACR19 on combination chemo IO in # PancreaticCancer by colleagues @ PennCancer: Moving the needle in this… http://dlvr.it/R2KRhK # AACR19 # LucidQuest # followthepatient",,@ @,# # # # #,"1114777606069444608",https://twitter.com/_timos_/status/1114777606069444608
_timos_,2019-04-07 02:31,3,1,"AACR19 News >>> Published by SPB in Twitter: RT @ BidenCancer: Speaking at # AACR19, Greg Simon, President of the Biden Cancer Initiative, spoke about putting the patient at the center of progress against # cancer, in… http://dlvr.it/R2KRhD # AACR19 # LucidQuest # followthepatientpic.twitter.com/Uhcqw2w0qq",,@,# # # # #,"1114777603829686273",https://twitter.com/_timos_/status/1114777603829686273
_timos_,2019-04-07 02:31,3,0,"AACR19 News >>> Published by Oncology Times in Twitter: RT @ OncologyTimes: Can’t get enough of # immunotherapy from # AACR19? Learn more about managing its side effects that bring cancer patients to the ER. Register… http://dlvr.it/R2KRhB # AACR19 # LucidQuest # followthepatient",,@,# # # # #,"1114777600105148416",https://twitter.com/_timos_/status/1114777600105148416
_timos_,2019-04-07 02:31,4,1,"AACR19 News >>> Published by Genomics Edtech in Twitter: RT @ _timos_: AACR19 News >>> Published in Instagram: # AUSTIN ( # BMJSports ) # Style 4 # Medical & # LifeScience # BMJSportsMotoGP # AACR19 93.7% Of # Genomics… http://dlvr.it/R2KRh9 # AACR19 # LucidQuest # followthepatient",,@,# # # # # # # # # # #,"1114777598762950656",https://twitter.com/_timos_/status/1114777598762950656
sarahhalford7,2019-04-07 02:24,4,8,""Researchers Develop New Method to Detect Cancerous DNA in Lung Cancer Patients’ Blood: An Advance in Liquid Biopsies" - presented at # AACR19 and published in ⁦ @ Annals_Oncology⁩https://www.esmo.org/Press-Office/Press-Releases/Annals-oncology-cancerous-DNA-lung-blood-liquid-biopsies …",,@,#,"1114775973357072384",https://twitter.com/sarahhalford7/status/1114775973357072384
PGrivasMDPhD,2019-04-07 02:19,0,1,"I agree fully :-)",,,,"1114774688943624194",https://twitter.com/PGrivasMDPhD/status/1114774688943624194
KidsCancerInst,2019-04-06 21:51,1,16,"This past week a number of our researchers presented their work at the @ AACR Annual Meeting in Atlanta. # AACR19 # CuringChildhoodCancer # ItsNotIfItsWhenpic.twitter.com/Ho8hhxpgAd",,@,# # #,"1114707261182451712",https://twitter.com/KidsCancerInst/status/1114707261182451712
_timos_,2019-04-06 21:36,3,0,"AACR19 News >>> Published by Pre-IPO Pharma in Twitter: RT @ preipopharma: Rgenix Presents Pre-Clinical Data on RGX-019 at the 2019 AACR Annual Meeting --- http://sumo.ly/12Ctv --- # biotech # pharma # cancer… http://dlvr.it/R2K2GC # AACR19 # LucidQuest # followthepatient",,@,# # # # # #,"1114703504663146497",https://twitter.com/_timos_/status/1114703504663146497
_timos_,2019-04-06 21:36,4,1,"AACR19 News >>> Published by Precision Medicine World Conference in Twitter: Encouraging results from two small fecal transplant studies in cancer patients. Stool sample from checkpoint blockade immunotherapy… http://dlvr.it/R2K2G8 # AACR19 # LucidQuest # followthepatientpic.twitter.com/tQ7gNIyAT9",,,# # #,"1114703501475450880",https://twitter.com/_timos_/status/1114703501475450880
_timos_,2019-04-06 21:36,3,0,"AACR19 News >>> Published by D.O.S in Twitter: RT @ Merck: While advancements in # lungcancer research have brought more hope to those facing the disease, it is still the most commonly diagnosed cancer worldwide. Learn… http://dlvr.it/R2K2G7 # AACR19 # LucidQuest # followthepatient",,@,# # # #,"1114703498266927104",https://twitter.com/_timos_/status/1114703498266927104
_timos_,2019-04-06 21:36,3,0,"AACR19 News >>> Published by Shiny Star Life in Twitter: RT @ CRiverLabs: Pediatric cancer is generally defined as # cancer in a patient age 14 or younger, though some definitions increase the age to 19. Take our… http://dlvr.it/R2K2G5 # AACR19 # LucidQuest # followthepatientpic.twitter.com/NaSva64WQr",,@,# # # #,"1114703496337428480",https://twitter.com/_timos_/status/1114703496337428480
_timos_,2019-04-06 21:36,3,0,"AACR19 News >>> Published by Rhonda Little, MD in Twitter: RT @ ScienceAtBMS: The key to advancing # cancer research and # precisionmedicine may be hidden in the tumor microenvironment. # AACR19 http://dlvr.it/R2K2G4 # AACR19 # LucidQuest # followthepatient",,@,# # # # # #,"1114703493137231872",https://twitter.com/_timos_/status/1114703493137231872
_timos_,2019-04-06 21:36,3,0,"AACR19 News >>> Published by Matthias Piesche in Twitter: RT @ Tony_Calles: Again brain metastasis do worse but chemo-pembrolizumab makes almost catch up survival compared to patients without brain mets # AACR19 # LCSM… http://dlvr.it/R2K2G1 # AACR19 # LucidQuest # followthepatientpic.twitter.com/UpLCRFSN2O",,@,# # # # #,"1114703489492381696",https://twitter.com/_timos_/status/1114703489492381696
_timos_,2019-04-06 21:36,3,0,"AACR19 News >>> Published by AnnM in Twitter: RT @ Merck: Each day, Dr. Cathy Pietanza is # InventingForLife and helping to improve the outlook for # lungcancer patients: http://merck.us/2CyJZeB # AACR19 # LCSM… http://dlvr.it/R2K2Fx # AACR19 # LucidQuest # followthepatientpic.twitter.com/0znThEfS1M",,@,# # # # # # #,"1114703483267977216",https://twitter.com/_timos_/status/1114703483267977216
_timos_,2019-04-06 21:36,3,0,"AACR19 News >>> Published by Christopher Walker in Twitter: AACR Roundup: Cancer Vaccines, New Approaches to Immuno-Oncology and More https://buff.ly/2K3v7uH # AACR19 # cancer # vaccines pic.twitter.com/w2MsiAHziS http://dlvr.it/R2K2Fp # AACR19 # LucidQuest # followthepatientpic.twitter.com/ipgXFJCzoa",,,# # # # # #,"1114703479790948352",https://twitter.com/_timos_/status/1114703479790948352
_timos_,2019-04-06 21:36,3,0,"AACR19 News >>> Published in Instagram: Pharmaceutical and Biotech companies invested more in oncology than any other therapeutic area. # aacr19 # # cancer # cancersucks # cancersurvivor # oncology # oncologist # doctor… http://dlvr.it/R2K2Dd # AACR19 # LucidQuest # followthepatientpic.twitter.com/XxaAX3wePz",,,# # # # # # # # # # #,"1114703473960833024",https://twitter.com/_timos_/status/1114703473960833024
_timos_,2019-04-06 21:36,3,0,"AACR19 News >>> Published in Instagram: Over 4O Cancer drug approvals in 2018 # aacr19 # canceresearch # cancer # cancersucks # cancersurvivor # oncology # oncologist # doctor # nurse # research # oncologynurse # medicalstudent… http://dlvr.it/R2K2BL # AACR19 # LucidQuest # followthepatientpic.twitter.com/10EAzhHGEg",,,# # # # # # # # # # # # # # #,"1114703363155742721",https://twitter.com/_timos_/status/1114703363155742721
doctorpemm,2019-04-06 20:31,1,10,"Honored to have been an invited speaker&panelist at # AACR19 this past week - Innovative Investigator-FDA joint session on recently approved /breakthrough therapies w/specific focus on # raredisease # rarecancers | kudos to @ AACR & @ FDA for their efforts to highlight rare cancers!pic.twitter.com/awpv3uw6Dr",,@ @,# # #,"1114687210983436289",https://twitter.com/doctorpemm/status/1114687210983436289
EduEyras,2019-04-06 20:27,4,2,"An inhibitor drug that targets a specific mutation in # AML helps patients live almost twice as long as those who receive chemotherapy, @ PennCancer study shows # AACR19 https://eurekalert.org/e/93qw via @ PennMedNews @ EurekAlert",,@ @ @,# #,"1114686017145987073",https://twitter.com/EduEyras/status/1114686017145987073
MedscapePharm,2019-04-06 20:07,1,3,"PARP inhibitors may be beneficial for maintenance therapy in # pancreatic cancer. http://ms.spr.ly/6013T1ILT # AACR2019",,,# #,"1114680938745745408",https://twitter.com/MedscapePharm/status/1114680938745745408
PMWCintl,2019-04-06 19:47,0,1,"Encouraging results from two small fecal transplant studies in cancer patients. Stool sample from checkpoint blockade immunotherapy responders that were transferred to non-responders boosted the responses to therapy. https://bit.ly/2UllVqr # immunotherapy # melanoma @ AACR # AACR19 pic.twitter.com/Mdkv7RufXv",,@,# # #,"1114676049604820993",https://twitter.com/PMWCintl/status/1114676049604820993
risk_averse_,2019-04-06 19:07,2,0,"AACR Roundup: Cancer Vaccines, New Approaches to Immuno-Oncology and More https://buff.ly/2K3v7uH # AACR19 # cancer # vaccinespic.twitter.com/Tae2Jj7XSN",,,# # #,"1114665844460675073",https://twitter.com/risk_averse_/status/1114665844460675073
TheScientistLLC,2019-04-06 18:59,1,0,"Hepatocellular carcinoma numbers have been going up in recent decades, and doctors expect that trend to continue. # AACR19 # AACR2019 http://bit.ly/2FV6D1o",,,# #,"1114664076188291072",https://twitter.com/TheScientistLLC/status/1114664076188291072
BarronsMedicalJ,2019-04-06 17:48,1,1,"# AUSTIN ( # BMJSports ) 4 # Medical & # LifeScience # BMJSportsMotoGP # AACR19 “ The Best # FinalFour # MarchMadness In The # History Of # Basketball # Magic Vs # Bird “ 1979 # NCAATournament 40 Years Later @ CollegeGameDay # HomeRun # BirdMajic Report # ESPN # CBSSports # TNTSports Let’s Gopic.twitter.com/G1WFcNzFMi",,@,# # # # # # # # # # # # # # # # # #,"1114646126001520640",https://twitter.com/BarronsMedicalJ/status/1114646126001520640
risk_averse_,2019-04-06 17:30,0,0,"A brain-cancer vaccine more than 20 years in the making suspends cancer growth in patients enrolled in early-stage trial https://buff.ly/2UqgOVf # AACR19 # vaccines # cancerpic.twitter.com/xj89hxBlJI",,,# # #,"1114641431480680448",https://twitter.com/risk_averse_/status/1114641431480680448
RitaPiotti,2019-04-06 16:55,0,0,"Had a great time at # AACR2019 this year! So much promising data came out of this year’s event. https://twitter.com/AACR/status/1114236281888833536 …",,,#,"1114632671509000193",https://twitter.com/RitaPiotti/status/1114632671509000193
aunzuel,2019-04-06 16:55,0,3,"Remembering the good old times chasing CREBBP inhibitors at UZH with @ NevadoLab and @ caflischgroup Great to see a potential application for these molecules in prostate cancer # AACR19 https://twitter.com/CellCentric/status/1112695113346625536 …",,@ @,#,"1114632653070917633",https://twitter.com/aunzuel/status/1114632653070917633
UCRiverside,2019-04-06 15:59,2,22,"Third-year medical student’s # breast # cancer study could help patients live longer. @ ucrsom @ AACR https://atu.cr/2TV9i02",,@ @,# #,"1114618602584301568",https://twitter.com/UCRiverside/status/1114618602584301568
guru_wall,2019-04-06 15:40,0,0,"I do not see this on your five prime website. Can you fix this please.",,,,"1114613877352755200",https://twitter.com/guru_wall/status/1114613877352755200
MedscapeOnc,2019-04-06 15:12,3,3,"PARP inhibitors may be beneficial for maintenance therapy in pancreatic # cancer. http://ms.spr.ly/6013T1xQD # AACR2019 pic.twitter.com/XHPdAjwOWI",,,# #,"1114606704426135552",https://twitter.com/MedscapeOnc/status/1114606704426135552
ClinicalOMICs,2019-04-06 15:10,0,0,"New @ AACR President Elaine Mardis, PhD, Talks # PrecisionMedicine and # Cancer Research with @ ClinicalOMICs: http://ow.ly/vBsH30oirdb pic.twitter.com/ynAMgMfxQy",,@ @,# #,"1114606222269919232",https://twitter.com/ClinicalOMICs/status/1114606222269919232
Suparna37485928,2019-04-06 15:03,0,0,"$ BMY announces new long-term results from pooled analyses in non-small cell # LungCancer at # AACR19: http://news.bms.com/press-release/corporatefinancial-news/bristol-myers-squibb-announces-long-term-survival-results-pool …",,,# #,"1114604493948235776",https://twitter.com/Suparna37485928/status/1114604493948235776
CUCancerCenter,2019-04-06 14:55,0,2,"Tarloxotinib, originally meant to target HER2/EGFR cancers, also shows promise in cancers with NRG1-fusion. This could help ~3500 patients each year! Full article: http://bit.ly/2U1a296 # aacr # aacr2019 # aacr19 rdoebele pic.twitter.com/4tKrUVQYih",,,# # #,"1114602594150825985",https://twitter.com/CUCancerCenter/status/1114602594150825985
JillHW,2019-04-06 14:20,0,2,"@ cathmckenna @ CMcKennaOttawa Thank you for the Canadian flag pins!! Prominent cancer fighters who were at the American Association for Cancer Research Annual Meeting in # ATLANTA were happy to receive them and wear them. I am honoured to represent # Canada! @ AACR # AACR19 # AACRSSP19https://twitter.com/JillHW/status/1114591320436244487 …",,@ @ @,# # # #,"1114593714083647489",https://twitter.com/JillHW/status/1114593714083647489
JillHW,2019-04-06 14:10,1,8,"Honoured to represent # Canada & people affected by # lungcancer, and to be a channel of # Hope from # AACR19 . # Gratitude for # AACRSSP19 & all who honour me by being # TeamJill # LCSM # ChooseHope https://throughthevalley.ca/2019/04/06/shift/ …",,,# # # # # # # # #,"1114591320436244487",https://twitter.com/JillHW/status/1114591320436244487
crownbioscience,2019-04-06 14:01,1,3,"Missed # AACR19? Catch up with the latest research on # patientderived # xenografts and PDX-derived # organoids https://buff.ly/2WM1obs pic.twitter.com/PEDY2cGoMA",,,# # # #,"1114588839752941575",https://twitter.com/crownbioscience/status/1114588839752941575
gerardevan,2019-04-06 13:38,1,15,"There’s a beautiful Gordian knot in here. Ras induces Myc, of course, so why does Ras need Myc for transformation? Also, Myc only works in cells with activated Ras in them (unless it is massively over expressed). The two work together as a kind of combination lock. Mysteries!",,,,"1114583264356982791",https://twitter.com/gerardevan/status/1114583264356982791
Patomalo2012,2019-04-06 13:33,0,8,"It was recently discovered that the noise of wind turbines causes cancer. I believe that the scientist who discover this is now the President of the United States.",,,,"1114582001372286978",https://twitter.com/Patomalo2012/status/1114582001372286978
LivingBeyondBC,2019-04-06 13:26,0,3,"Pick up a copy of @ CancerTodayMag. Thank you, Cancer Today and @ AACR, for being a signature sponsor for # LBBCMetsConf!pic.twitter.com/mXC3JhUBZv",,@ @,#,"1114580096168419328",https://twitter.com/LivingBeyondBC/status/1114580096168419328
