username,date,retweets,favorites,text,geo,mentions,hashtags,id,;permalink
mritchieau,2017-07-28 16:56,0,0,"@ fannyperraudeau # bioc2017 https://twitter.com/AedinCulhane/status/890996793533747201 …",,@,#,"891039783413219329",https://twitter.com/mritchieau/status/891039783413219329
mritchieau,2017-07-28 16:48,14,18,"For European # Bioconductor enthusiasts, come to Cambridge, UK 5-6 Dec 2017, https://bioconductor.org/help/course-materials/2017/BioCEurope/ … # bioc2017 # Rstats",,,# # #,"891037588706004993",https://twitter.com/mritchieau/status/891037588706004993
mritchieau,2017-07-28 16:46,10,12,"Want more # Bioconductor? Join us for # BioCAsia, 17th Nov 2017, Adelaide, Australia https://www.abacbs.org/conference-workshops#bioc2017-link … # bioc2017 # Rstats # ABACBS",,,# # #bioc2017 # # #,"891037204788760576",https://twitter.com/mritchieau/status/891037204788760576
AedinCulhane,2017-07-28 15:57,1,0,"@ simoncoetzee Enhancers. SNPs, GWAS, Functional variants.. https://github.com/Simon-Coetzee/Bioc2017/blob/master/vignettes/Bioc2017Workshop.Rmd … # bioc2017",,@,#,"891024946847256576",https://twitter.com/AedinCulhane/status/891024946847256576
drisso1893,2017-07-28 15:50,4,7,"Amazing work by @ M2RUseR @ _schifferl @ LeviWaldron1 on MultiAssayExperiment class https://doi.org/10.1101/144774 http://bioconductor.org/packages/MultiAssayExperiment … # bioc2017",,@ @ @,#,"891023006360797185",https://twitter.com/drisso1893/status/891023006360797185
davisjmcc,2017-07-28 15:42,23,46,"Slides from my talk at # bioc2017 this morning: https://speakerdeck.com/davismcc/using-r-and-bioconductor-to-explore-genetic-effects-on-single-cell-gene-expression …",,,#,"891020971209084928",https://twitter.com/davisjmcc/status/891020971209084928
AedinCulhane,2017-07-28 15:35,1,2,"# Bioc2017 @ bioconductor Tutorial working on Amazon Web Services # cloud # AWShttps://github.com/seandavi/Bioc2017BigDataWorkshopSession …",,@,# # #,"891019300743598080",https://twitter.com/AedinCulhane/status/891019300743598080
AedinCulhane,2017-07-28 15:31,0,2,"# bioc2017 browse, filter rows/cols, get basic stats on remote (cloud) SummarizedExperiment dataset using https://github.com/vjcitn/restfulSE …",,,#,"891018279271243776",https://twitter.com/AedinCulhane/status/891018279271243776
AedinCulhane,2017-07-28 15:29,4,4,"# bioc2017 themes.. browse cols/rows, get basic statistics of data without loading into memory. On disk http://bioconductor.org/packages/release/bioc/vignettes/MultiAssayExperiment/inst/doc/UsingHDF5Array.html …",,,#,"891017817482559488",https://twitter.com/AedinCulhane/status/891017817482559488
AnkerOfficial,2020-09-10 06:56,1,7,"With 12 outlets, dual surge protection, and overload protection, you can power as many appliances as you need without having to worry about safety.",,,,"1304010760067059712",https://twitter.com/AnkerOfficial/status/1304010760067059712
AedinCulhane,2017-07-28 15:27,3,1,"# Bioc2017 Themes...scRNAseq methods should use the SingleCellExperiment class http://bioconductor.org/packages/3.6/bioc/html/SingleCellExperiment.html …",,,#,"891017310240215040",https://twitter.com/AedinCulhane/status/891017310240215040
AedinCulhane,2017-07-28 15:23,3,7,"# bioc2017 themes... Build packages that extend SummarizedExperiment NOT ExpressionSet http://bioconductor.org/packages/release/bioc/html/SummarizedExperiment.html …",,,#,"891016351673978882",https://twitter.com/AedinCulhane/status/891016351673978882
Bioconductor,2017-07-28 14:56,1,3,"Things are winding down now! Last round of workshops starting in 15 min. Make every minute count! # bioc2017",,,#,"891009455638405121",https://twitter.com/Bioconductor/status/891009455638405121
geoffjentry,2017-07-28 14:34,0,0,"Thanks for the pic! It was a lot of fun getting a chance to revisit my # rstats days and talk about @ WDL_dev at # bioc2017 https://twitter.com/xenggg/status/890964576438800384 …",,@,# #,"891003965185380356",https://twitter.com/geoffjentry/status/891003965185380356
AedinCulhane,2017-07-28 14:06,2,12,"@ fperraudeau # Bioc2017 single cell workshop https://github.com/fperraudeau/bioc2017singlecell …pic.twitter.com/v7m8scTFpN",,@,#,"890996793533747201",https://twitter.com/AedinCulhane/status/890996793533747201
RLadiesBuff,2017-07-28 13:47,1,9,"CyTOF workflow workshop! # bioc2017 pic.twitter.com/fNtkaPSMEA",,,#,"890992237219336196",https://twitter.com/RLadiesBuff/status/890992237219336196
AedinCulhane,2017-07-28 13:45,3,3,"Bioconductor workflow for scRNA seq https://f1000research.com/articles/6-1158/v1 … # bioc2017 pic.twitter.com/lerBobJVkr",,,#,"890991558987849732",https://twitter.com/AedinCulhane/status/890991558987849732
MariannaFoos,2017-07-28 13:40,1,1,"Enjoying the EGSEA workshop at # bioc2017, and I spy an R-Lady @ goknurginer in the acknowledgements! # rladiespic.twitter.com/RhaF1tfFq5",,@,# #,"890990351028301824",https://twitter.com/MariannaFoos/status/890990351028301824
lgatt0,2017-07-28 13:38,0,1,"Will soon send more details out",,,,"890989821388369921",https://twitter.com/lgatt0/status/890989821388369921
mritchieau,2017-07-28 12:45,9,7,"Notes from Sonali Arora's birds of a feather session on tools for accessing TCGA & GTEx data available at https://github.com/sonali-bioc/BioC2017_TCGA_GTEx_BOF … # bioc2017",,,#,"890976443047587840",https://twitter.com/mritchieau/status/890976443047587840
csgillespie,2017-07-28 12:43,1,6,"Just added it tohttps://jumpingrivers.github.io/meetingsR/events.html …",,,,"890976111131320321",https://twitter.com/csgillespie/status/890976111131320321
lopantano,2017-07-28 12:07,4,3,"all speakers talks summary # bioc2017 # morning # day2https://www.evernote.com/l/ACiJ3U6woAtKMZa8l1WFNRkFXoJtjKLlu7U …",,,# # #,"890967037610262531",https://twitter.com/lopantano/status/890967037610262531
robertclab,2017-07-28 12:07,0,0,"J. Gentry: Integration with R through the wdlRunR package https://github.com/seandavis/wdlRunR … # bioc2017",,,#,"890966975433895941",https://twitter.com/robertclab/status/890966975433895941
robertclab,2017-07-28 12:04,1,0,"J. Gentry: hello world example java -jar cromwell.jar run hello.wdl hello_inputs.json # bioc2017",,,#,"890966143086866432",https://twitter.com/robertclab/status/890966143086866432
vigocarpathian,2017-07-28 11:59,3,4,"Our group has been focused on CWL, we should consider this as a practical alternative @center4bfg # bioc2017 @ simoncoetzeepic.twitter.com/rvCPyu64un",,@center4bfg @,#,"890965036688179204",https://twitter.com/vigocarpathian/status/890965036688179204
xenggg,2017-07-28 11:58,4,2,"Talk #6: Gentry presents Cromwell and WDL for readable, scalable workflows! Gotta find time to try this instead of snakemake! # bioc2017 pic.twitter.com/SM3KRENBkm",,,#6 #,"890964576438800384",https://twitter.com/xenggg/status/890964576438800384
robertclab,2017-07-28 11:57,0,0,"J. Gentry: Cromwell an execution engine that can run on any platform https://github.com/broadinstitute/cromwell … # bioc2017",,,#,"890964524853063684",https://twitter.com/robertclab/status/890964524853063684
robertclab,2017-07-28 11:54,0,0,"J. Gentry: WDL a workflow language that humans can read https://software.broadinstitute.org/wdl # bioc2017",,,#,"890963796117815296",https://twitter.com/robertclab/status/890963796117815296
robertclab,2017-07-28 11:51,0,0,"Jeff Gentry on Cromwell and WDL, bioinformatics pipelines at any scale # bioc2017",,,#,"890962862268706816",https://twitter.com/robertclab/status/890962862268706816
xenggg,2017-07-28 11:49,1,0,"Talk #5: @ keegankorthauer presents dmrseq w/ to control high FDR in differential methylation studies! # bioc2017 pic.twitter.com/i7ASavCiCh",,@,#5 #,"890962519363379201",https://twitter.com/xenggg/status/890962519363379201
LenovoLegion,2020-09-03 14:26,14,202,"Lenovo Legion x @ PlayApex Now is your chance to rise above the rest. Unmatched performance, purposeful engineering, modern design. Gear up with a machine as savage as you are. Stylish outside. Savage inside.",,@,,"1301587465258577920",https://twitter.com/LenovoLegion/status/1301587465258577920
robertclab,2017-07-28 11:47,1,0,"K. Korthauer: dmrseq controls correctly FDR (nice QQ plot) and identified DMRs are enriched for DE genes # bioc2017",,,#,"890961996736233472",https://twitter.com/robertclab/status/890961996736233472
drisso1893,2017-07-28 11:47,10,7,"dmrseq # rstats pkg: exchangeable region-level summary scores + permutations to control FDR https://github.com/kdkorthauer/dmrseq … # bioc2017",,,# #,"890961938888499200",https://twitter.com/drisso1893/status/890961938888499200
vigocarpathian,2017-07-28 11:47,0,0,"@ benbfly @center4bfg these guys have a dmr analysis approach # bioc2017 have u seen this b4? pic.twitter.com/El5wLkPA7r",,@ @center4bfg,#,"890961850283827201",https://twitter.com/vigocarpathian/status/890961850283827201
RLadiesBuff,2017-07-28 11:45,0,0,"@ keegankorthauer on differential methylation analysis. dmrseq # bioc2017",,@,#,"890961357239201792",https://twitter.com/RLadiesBuff/status/890961357239201792
robertclab,2017-07-28 11:42,1,1,"K. Korthauer: dmrseq, detect regions by scanning the genome for candidate regions. Region-levrl summary scored compared to a null # bioc2017",,,#,"890960762965045248",https://twitter.com/robertclab/status/890960762965045248
robertclab,2017-07-28 11:40,0,0,"K. Korthauer: controlling FDR at loci level is not the same as controlling it at region level # bioc2017",,,#,"890960152416964608",https://twitter.com/robertclab/status/890960152416964608
drisso1893,2017-07-28 11:40,1,1,". @ keegankorthauer on differential methylation analysis: controlling FDR at the region level is not same as at individual CpG # bioc2017",,@,#,"890960047643254784",https://twitter.com/drisso1893/status/890960047643254784
robertclab,2017-07-28 11:35,1,0,"Keegan Korthauer on detection and inference of diff. methylation from WGBS data # bioc2017",,,#,"890958981560139778",https://twitter.com/robertclab/status/890958981560139778
mritchieau,2017-07-28 11:31,2,0,"COMPASS software available from https://bioconductor.org/packages/release/bioc/html/COMPASS.html … # bioc2017 https://twitter.com/xenggg/status/890957592515805184 …",,,#,"890957988017696769",https://twitter.com/mritchieau/status/890957988017696769
xenggg,2017-07-28 11:30,0,2,"Talk #4: @ raphg uses flow cytometry and statistics w/ COMPASS to show how more polyfunctional t-cells decrease HIV infection! # bioc2017 pic.twitter.com/zEXMqovWdM",,@,#4 #,"890957592515805184",https://twitter.com/xenggg/status/890957592515805184
vigocarpathian,2017-07-28 11:23,1,0,"Yet another talk using bayesian stats via MCMC, this time for cytometry @center4bfg # bioc2017 classical stats are simply not up to the task pic.twitter.com/8XUbWjHXKO",,@center4bfg,#,"890955860838686720",https://twitter.com/vigocarpathian/status/890955860838686720
drisso1893,2017-07-28 11:21,1,1,". @ raphg uses on disk representation of flow cytometry data with # hdf5 for big clinical trial data. Much to learn from for scRNA # bioc2017",,@,# #,"890955337217576960",https://twitter.com/drisso1893/status/890955337217576960
robertclab,2017-07-28 11:18,1,1,"R. Gottardo on analysis tools for flow cytometry analysis and standardization in Bioconductor # bioc2017",,,#,"890954499204026369",https://twitter.com/robertclab/status/890954499204026369
mritchieau,2017-07-28 11:12,2,6,"Hear, hear! A great community # bioc2017 https://twitter.com/drisso1893/status/890952211227955200 …",,,#,"890953185078149120",https://twitter.com/mritchieau/status/890953185078149120
drisso1893,2017-07-28 11:08,3,5,"# bioc2017 shoutout to # rstats developers by @ davisjmccpic.twitter.com/P4lqnGUzX4",,@,# #,"890952211227955200",https://twitter.com/drisso1893/status/890952211227955200
robertclab,2017-07-28 11:08,1,0,"Raphael Gottardo on flow cytometry, in some applications, it's better than single-cell genomics # bioc2017",,,#,"890952118458355712",https://twitter.com/robertclab/status/890952118458355712
mritchieau,2017-07-28 11:08,1,2,"@ raphg speaking about # oldschool # singelcell technology in flow cytometry - a mainstay of immunology research # bioc2017",,@,# # #,"890952084891291648",https://twitter.com/mritchieau/status/890952084891291648
F1000Research,2017-07-28 11:07,1,3,"Article from our Bioconductor gateway about pipeline for differential analyses of HDCyto data # bioc2017 https://f1000research.com/articles/6-748/v1 …pic.twitter.com/XJqS12EFc0",,,#,"890951737581981696",https://twitter.com/F1000Research/status/890951737581981696
dccc_phd,2017-07-28 11:05,3,2,"Forget BioC stickers, @ davisjmcc tempts # bioc2017 audience with two 'scater' pkg T-shirts!",,@,#,"890951460384649217",https://twitter.com/dccc_phd/status/890951460384649217
mritchieau,2017-07-28 11:04,0,3,"And free scater t-shirts on offer! @ rafalab has his sights set on one # bioc2017 https://twitter.com/robertclab/status/890950566867808257 …",,@,#,"890951051687473153",https://twitter.com/mritchieau/status/890951051687473153
LenovoLegion,2020-09-03 14:26,14,202,"Lenovo Legion x @ PlayApex Now is your chance to rise above the rest. Unmatched performance, purposeful engineering, modern design. Gear up with a machine as savage as you are. Stylish outside. Savage inside.",,@,,"1301587465258577920",https://twitter.com/LenovoLegion/status/1301587465258577920
robertclab,2017-07-28 11:02,1,2,"Davis McCarthy slides at http://bit.ly/McCarthyBioc2017 … # bioc2017",,,#,"890950566867808257",https://twitter.com/robertclab/status/890950566867808257
robertclab,2017-07-28 10:58,1,1,"Davis McCarthy now on scaling R/Bioconductor tools to scRNA-seq data on millions of cells # bioc2017",,,#,"890949693609578496",https://twitter.com/robertclab/status/890949693609578496
groundwalkergmb,2017-07-28 10:58,0,0,"You can trivially have metadata about columns in the DataFrame class there, though it isn't currently tidyverse compat",,,,"890949559198797828",https://twitter.com/groundwalkergmb/status/890949559198797828
groundwalkergmb,2017-07-28 10:57,0,0,"btw, @ bioconductor has the concepts of metadata/annotations build deeply into it's bones",,@,,"890949307578200064",https://twitter.com/groundwalkergmb/status/890949307578200064
xenggg,2017-07-28 10:51,0,0,"Talk #3: McCarthy uses single cell QTL data to call variants by pooling donor cells! # bioc2017 pic.twitter.com/lWMsziTpR9",,,#3 #,"890947832957501440",https://twitter.com/xenggg/status/890947832957501440
areyesq,2017-07-28 10:50,1,3,". @ davisjmcc calling genetic variants using scRNA-seq (with enough sequencing depth) to trace back donors. # bioc2017",,@,#,"890947622424518656",https://twitter.com/areyesq/status/890947622424518656
PeteHaitch,2017-07-28 10:50,1,9,"@ davisjmcc presenting HipSci at # bioc2017 . (May or may not actually stand for hipster science) pic.twitter.com/3PNQBYldZV",,@,#,"890947501989277696",https://twitter.com/PeteHaitch/status/890947501989277696
robertclab,2017-07-28 10:47,1,1,"Davis McCarthy scRNA-seq challenges in the context of the human induced pluripotent stem cell initiative http://www.hipsci.org # bioc2017",,,#,"890946899037085698",https://twitter.com/robertclab/status/890946899037085698
drisso1893,2017-07-28 10:47,0,1,"Approach: pool donors and computationally re-identify cells' donor ID by estimating "genomic relatedness" # bioc2017",,,#,"890946828086239232",https://twitter.com/drisso1893/status/890946828086239232
drisso1893,2017-07-28 10:45,1,2,". @ davisjmcc Goal is to design single-cell eQTL study with enough power and not affected by batch effect # bioc2017",,@,#,"890946380432277506",https://twitter.com/drisso1893/status/890946380432277506
drisso1893,2017-07-28 10:42,0,1,"I think it's fair to say that Aaron was the real star of # bioc2017 :D",,,#,"890945587117535233",https://twitter.com/drisso1893/status/890945587117535233
mritchieau,2017-07-28 10:40,3,4,"@ davisjmcc giving us an overview of eQTL analysis # bioc2017 pic.twitter.com/lWq2BEi1bK",,@,#,"890945027802898432",https://twitter.com/mritchieau/status/890945027802898432
robertclab,2017-07-28 10:35,0,0,"Davis McCarthy on single-cell QTL mapping # bioc2017",,,#,"890943850713370624",https://twitter.com/robertclab/status/890943850713370624
F1000Research,2017-07-28 10:03,8,8,"Article about Bioconductor workflow for single-cell RNA sequencing that could be of interest to those at # bioc2017 https://f1000research.com/articles/6-1158/v1 …pic.twitter.com/uXLP2ZkvzY",,,#,"890935633706987520",https://twitter.com/F1000Research/status/890935633706987520
davisjmcc,2017-07-28 09:56,0,8,"Live code review from Aaron Lun, "not so much a question, more of a comment", was a real # bioc2017 highlight https://twitter.com/davisjmcc/status/890933714288553988 …",,,#,"890934052622094340",https://twitter.com/davisjmcc/status/890934052622094340
davisjmcc,2017-07-28 09:55,0,1,"Tough questions for Martin Aryee. This is what happens when you allow to many Australians at your conference, # bioc2017",,,#,"890933714288553988",https://twitter.com/davisjmcc/status/890933714288553988
MariannaFoos,2017-07-28 09:52,3,15,"Audience question: "So, I'm looking at your R code right now..." # bioc2017",,,#,"890933053014634496",https://twitter.com/MariannaFoos/status/890933053014634496
mritchieau,2017-07-28 09:44,0,1,"Aryee Lab pkgs for studying 3D structure of genome inc. diffloop https://bioconductor.org/packages/release/bioc/html/diffloop.html … & DNALansdcaper http://dnalandscaper.aryeelab.org # bioc2017",,,#,"890930889059966977",https://twitter.com/mritchieau/status/890930889059966977
drisso1893,2017-07-28 09:43,0,3,"Martin Aryee: # Bioconductor package for differential topology analysis for ChIA-PET data http://bioconductor.org/packages/diffloop … # bioc2017",,,# #,"890930661602840576",https://twitter.com/drisso1893/status/890930661602840576
areyesq,2017-07-28 09:39,1,2,"# bioc2017 https://twitter.com/areyesq/status/890929494168678404 …",,,#,"890929792631144448",https://twitter.com/areyesq/status/890929792631144448
LenovoLegion,2020-09-03 14:26,14,202,"Lenovo Legion x @ PlayApex Now is your chance to rise above the rest. Unmatched performance, purposeful engineering, modern design. Gear up with a machine as savage as you are. Stylish outside. Savage inside.",,@,,"1301587465258577920",https://twitter.com/LenovoLegion/status/1301587465258577920
vigocarpathian,2017-07-28 09:37,0,1,"@center4bfg Sane alternative to venn diagrams # bioc2017 https://twitter.com/nils_gehlenborg/status/890611272525295616 …",,@center4bfg,#,"890929196071084032",https://twitter.com/vigocarpathian/status/890929196071084032
sandakano,2017-07-28 09:18,6,6,"Martin Aryee on 3D chromatin topology # bioc2017 pic.twitter.com/D1hCYLz5Ej",,,#,"890924450757189632",https://twitter.com/sandakano/status/890924450757189632
vigocarpathian,2017-07-28 09:16,0,2,"Fantastic talk on application of Bayesian mixture models to single cell RNAseq by Elham Azizi at # bioc2017 !",,,#,"890923881204264960",https://twitter.com/vigocarpathian/status/890923881204264960
mritchieau,2017-07-28 09:12,1,4,"@ elhamazizi Code for BISCUIT is available from https://github.com/sandhya212/BISCUIT_SingleCell_IMM_ICML_2016 … # bioc2017",,@,#,"890922993995612160",https://twitter.com/mritchieau/status/890922993995612160
robertclab,2017-07-28 09:12,0,2,"E. Azizi R code! https://github.com/sandhya212/BISCUIT_SingleCell_IMM_ICML_2016 … # bioc2017",,,#,"890922849267064833",https://twitter.com/robertclab/status/890922849267064833
drisso1893,2017-07-28 09:10,2,4,"EA: Code for BISCUIT available on github: https://github.com/sandhya212/BISCUIT_SingleCell_IMM_ICML_2016 … # bioc2017",,,#,"890922510367248384",https://twitter.com/drisso1893/status/890922510367248384
wolfgangkhuber,2017-07-28 09:00,3,4,"Excellent talk by @ elhamazizi on BISCUIT - simultaneous normalization & clustering applied to breast cancer single cell data # bioc2017 pic.twitter.com/p5jCkLZWXc",,@,#,"890919789639725057",https://twitter.com/wolfgangkhuber/status/890919789639725057
anqiz91,2017-07-28 08:57,5,6,"# bioc2017 Bayesian approach for charactering single cell RNA-Seq from Elham Azizi. pic.twitter.com/lE6H9xaePy",,,#,"890919051731640320",https://twitter.com/anqiz91/status/890919051731640320
mritchieau,2017-07-28 08:56,4,2,"To read more about the BISCUIT method see http://proceedings.mlr.press/v48/prabhakaran16.pdf … # bioc2017 https://twitter.com/drisso1893/status/890918073946996737 …",,,#,"890918899390324736",https://twitter.com/mritchieau/status/890918899390324736
robertclab,2017-07-28 08:55,5,10,"E.Azizi Dirichlet Proc. Mix. Model for Correcting Technical Variation in Single-Cell Gene Expression Data http://proceedings.mlr.press/v48/prabhakaran16.html … # bioc2017",,,#,"890918662357610496",https://twitter.com/robertclab/status/890918662357610496
xenggg,2017-07-28 08:54,3,4,"Talk #1: Azizi uses Bayesian inference w/ cluster & cell specific params to normalize cells by type, get dropouts & ID cell type! # bioc2017 pic.twitter.com/DwgvmcAHmB",,,#1 #,"890918357817544706",https://twitter.com/xenggg/status/890918357817544706
drisso1893,2017-07-28 08:53,0,1,". @ elhamazizi presenting BISCUIT Bayesian model for imputation, normalization, and clustering of scRNA-seq data # bioc2017",,@,#,"890918073946996737",https://twitter.com/drisso1893/status/890918073946996737
robertclab,2017-07-28 08:49,0,2,"E. Azizi. Simultaneous inference of clusters and normalization on single-cell data # bioc2017 pic.twitter.com/FvxxZJ074g",,,#,"890917023089393664",https://twitter.com/robertclab/status/890917023089393664
robertclab,2017-07-28 08:46,1,0,"E. Azizi. Impute single cell dropouts using cell coexpression # bioc2017",,,#,"890916249156321280",https://twitter.com/robertclab/status/890916249156321280
RLadiesBuff,2017-07-28 08:34,0,0,"Morning talks kicking off # bioc2017 pic.twitter.com/xGBZIWqUOF",,,#,"890913433901727745",https://twitter.com/RLadiesBuff/status/890913433901727745
Bioconductor,2017-07-28 08:33,16,20,"Not at # bioc2017 ?! Bioc Europe it's coming up later in the year pic.twitter.com/tUVq2du9Pu",,,#,"890913040304091136",https://twitter.com/Bioconductor/status/890913040304091136
Bioconductor,2017-07-28 08:32,11,9,"If you're disappointed you missed # bioc2017 be sure to sign up for the upcoming! pic.twitter.com/BvSKWkYud9",,,#,"890912917159387138",https://twitter.com/Bioconductor/status/890912917159387138
