username,date,retweets,favorites,text,geo,mentions,hashtags,id,;permalink
FightCRC,2016-04-23 11:15,5,4,"Did you see the news - CRC Immunotherapy Blueprint presented at # AACR16! # CRCio http://conta.cc/1VyN1nn pic.twitter.com/5cqb6ggRdy",,,# #,"723893028847542272",https://twitter.com/FightCRC/status/723893028847542272
PDRennert,2016-04-23 11:10,1,0,"nice review of CRC advances incl updates presented @ AACR # AACR16. @ CurrentIncurSci getting the info to patients!!! …https://adventuresinlivingterminallyoptimistic.com/2016/04/19/surfing-the-aacr-waves-of-science/ …",,@ @,#,"723891749907775488",https://twitter.com/PDRennert/status/723891749907775488
lsnyder613,2016-04-23 11:06,0,1,"@ Nikhilwagle @ VP @ AACR Thanks for posting this! Agree with Beth tho, that I don't see treating mets on his list of goals. ???",,@ @ @,,"723890841215881216",https://twitter.com/lsnyder613/status/723890841215881216
CancerTodayMag,2016-04-23 11:05,0,0,"Can diagnostic tests to predict # NSCLC drug response be harmonized? http://ct.aacr.org/RD9 # AACR16 pic.twitter.com/vmeUrqOucO",,,# #,"723890468853948416",https://twitter.com/CancerTodayMag/status/723890468853948416
CDMRP,2016-04-23 11:05,1,0,"FY16 Lung Cancer Research Prog. Investigator-Initiated Translational Research Award, preproposal due 6/9 # AACR16 http://1.usa.gov/1GJwtkQ",,,#,"723890438613016577",https://twitter.com/CDMRP/status/723890438613016577
Asuragen,2016-04-23 11:01,0,0,"Missed the poster presentation on our # QuantideX # NGS system at # AACR16? The poster is now available here: http://ow.ly/4mOQfe",,,# # #,"723889656438349826",https://twitter.com/Asuragen/status/723889656438349826
boehmjesse,2016-04-23 10:25,1,0,"Wow! @ VP Biden's # AACR16 remarks reinforce collaboration/sharing to cure cancer together. Imagine what's possible! http://broad.io/bidenAACR",,@,#,"723880499433857026",https://twitter.com/boehmjesse/status/723880499433857026
HemOncToday,2016-04-23 10:15,2,0,"Walking, other physical activity may decrease risk for # prostatecancer death http://goo.gl/on1KHb # AACR16 @ AmericanCancer",,@,# #,"723877870666305537",https://twitter.com/HemOncToday/status/723877870666305537
Nikhilwagle,2016-04-23 09:59,6,7,"Transcript of @ VP Biden's powerful, moving address to @ AACR on # moonshot & where we need to go in cancer researchhttps://medium.com/@VPOTUS/here-s-what-the-vice-president-said-to-the-largest-convening-of-cancer-researchers-in-the-country-3007bb196dbd#.gjgd7z7fl …",,@ @ @VPOTUS,# #,"723873964309766145",https://twitter.com/Nikhilwagle/status/723873964309766145
theNCI,2016-04-23 09:55,38,36,"It's been an exciting week for cancer research. @NCIDrDoug explains: http://1.usa.gov/1QpBEGh # AACR16 # CancerMoonshotpic.twitter.com/ipe6WIZfTo",,@NCIDrDoug,# #,"723872849887375361",https://twitter.com/theNCI/status/723872849887375361
MoffittResearch,2016-04-23 09:45,0,0,"ICYMI: @ VP Biden highlights ORIEN at # AACR16: http://ow.ly/4mVeWx pic.twitter.com/tf8vio1kuJ",,@,#,"723870375919161344",https://twitter.com/MoffittResearch/status/723870375919161344
AACRFoundation,2016-04-23 09:30,5,2,"Read @ VP Joe Biden's complete remarks at # AACR16 via @ Medium. http://the.aacr.org/u7L pic.twitter.com/AOb1Kk93Ip",,@ @,#,"723866549761630208",https://twitter.com/AACRFoundation/status/723866549761630208
DrHBurstein,2016-04-23 09:28,4,4,"Joe Biden speaking @ AACR https://twitter.com/VPLive/status/722852154386489344 …",,@,,"723866093295677440",https://twitter.com/DrHBurstein/status/723866093295677440
MediPaper,2016-04-23 08:57,1,3,"It has been a great week for # Cancer # Research! Thank you # AACR16. Impressive updates. # oncology # skincancer # breastcancer # coloncancer",,,# # # # # # #,"723858440267796480",https://twitter.com/MediPaper/status/723858440267796480
tjmartell,2016-04-23 08:50,0,1,"RT @ naturenews: This week's Nature cover story: How scientists are using evolution to beat cancer http://bit.ly/1N89UeK # AACR16",,@,#,"723856560838086660",https://twitter.com/tjmartell/status/723856560838086660
PiescheLab,2016-04-23 08:38,0,0,"# Immunotherapy Drug Shrinks Tumors in Half of Patients w/ Rare, Virus-Linked # SkinCancer http://www.hopkinsmedicine.org/news/media/releases/immunotherapy_drug_shrinks_tumors_in_half_of_patients_with_rare_virus_linked_skin_cancer … # MCC # AACR16",,,# # # #,"723853543933927424",https://twitter.com/PiescheLab/status/723853543933927424
TweetedScience,2016-04-23 08:35,0,0,"NatureNews: Personalised cancer vaccines: too much, too soon? http://bit.ly/1XNZAJx # AACR16 … https://twitter.com/NatureNews/status/723852722508816384 …",,,#,"723852875370246144",https://twitter.com/TweetedScience/status/723852875370246144
NatureNews,2016-04-23 08:35,32,45,"Personalised cancer vaccines: too much, too soon? http://bit.ly/1XNZAJx # AACR16 pic.twitter.com/r1HJVlHUk7",,,#,"723852722508816384",https://twitter.com/NatureNews/status/723852722508816384
Immune_News,2016-04-23 07:50,1,0,"# AACR16: Immunotherapy Drug Shrinks Tumors in Half of Patients w/ Rare, Virus-Linked # SkinCancer @ JohnsHopkins http://ow.ly/4n070p",,@,# #,"723841402212372480",https://twitter.com/Immune_News/status/723841402212372480
SAGAdiagnostics,2016-04-23 07:46,0,1,"# AACR16: Palbociclib Shows Antiproliferative Activity in Early-Stage Breast Cancer - ASCO http://buff.ly/1SiOxaS",,,#,"723840348229910528",https://twitter.com/SAGAdiagnostics/status/723840348229910528
StockwellSerena,2016-04-23 07:39,2,0,"In accepting Lifetime Achmnt Awd in # CancerResearch, Bob Weinberg warns that basic res is being marginalized http://www.medpagetoday.com/MeetingCoverage/AACR/57491 … # AACR16",,,# #,"723838744386801664",https://twitter.com/StockwellSerena/status/723838744386801664
CancerBTTB,2016-04-22 23:21,0,2,"@ AACR @ CancerResearch at # AACR16 finds mouth bacteria may hold clues to # pancreaticcancer risk. @ CBSNews.https://twitter.com/AACR/status/722886338857467905 …",,@ @ @,# #,"723713411876573185",https://twitter.com/CancerBTTB/status/723713411876573185
kbertrand,2016-04-22 21:16,1,2,"New data presented at # AACR16 # bcsmhttps://twitter.com/ESchattner/status/723510049147117568 …",,,# #,"723681908895432704",https://twitter.com/kbertrand/status/723681908895432704
DanaFarber,2016-04-22 20:00,30,30,"The list of cancers that can be treated by # immunotherapy continues to grow. http://wapo.st/1VEzM4u via @ AACR",,@,#,"723662677566971905",https://twitter.com/DanaFarber/status/723662677566971905
sloan_kettering,2016-04-22 19:00,5,9,"At # AACR16, @ VP unveils ‘Moonshot’ goal: a decade’s worth of progress in 5 years: http://bit.ly/1NnZAiL pic.twitter.com/9OtDGPoIYB",,@,#,"723647707940704260",https://twitter.com/sloan_kettering/status/723647707940704260
escapinganergy,2016-04-22 18:58,0,0,"@ AACR @ washingtonpost "list of cancers that can be treated by # immunotherapy keeps growing" # cancerresearch https://www.washingtonpost.com/news/to-your-health/wp/2016/04/19/breakthrough-cancer-therapy-shows-growing-promise/?postshare=911461233560853&tid=ss_in …",,@ @,# #,"723647141785292803",https://twitter.com/escapinganergy/status/723647141785292803
fredhutch,2016-04-22 18:45,2,2,"Fred Hutch-based Women’s Health Initiative wins # AACR2016 10th annual Team Science Award. http://www.fredhutch.org/en/news/center-news/2016/04/womens-health-initiative-receives-aacr-team-science-award.html …",,,#,"723643876775481345",https://twitter.com/fredhutch/status/723643876775481345
KarShabnam,2016-04-22 18:25,0,1,"Retweeted Eric Topol ( @ EricTopol): Impressed @ JoeBiden's # AACR16 speech w @ WIREDScience @ creativecommons,... http://fb.me/4AeL3b0dt",,@ @ @ @,#,"723638944907157504",https://twitter.com/KarShabnam/status/723638944907157504
SeqComplete,2016-04-22 17:56,0,1,"mt @ DaleYuzuki: RT @ Rick__Buck: From # AACR16>Is Open Access To Research Biden's Answer To Curing Cancer? via @ forb… http://buff.ly/1U8TRim",,@ @ @,#,"723631492891590657",https://twitter.com/SeqComplete/status/723631492891590657
AACR,2016-04-22 17:40,12,15,"Investigators at # AACR16 presented new data on MammaPrint from the MINDACT trial via @ Forbes http://the.aacr.org/F4X pic.twitter.com/NLwW84cEfW",,@,#,"723627470088347650",https://twitter.com/AACR/status/723627470088347650
KKauffman131,2016-04-22 17:18,1,4,"Sneak preview of # AACR16 photos of # AACRAMC! Photo by ©AACR/Phil McCarten 2016pic.twitter.com/twmnA79ZC5",,,# #,"723621905928998912",https://twitter.com/KKauffman131/status/723621905928998912
BioDiscoveryInc,2016-04-22 16:56,0,0,"That's a wrap for # AACR16! http://hubs.ly/H02MMG00 by @ biodiscoveryincpic.twitter.com/7o8UkjZa5m",,@,#,"723616546380255235",https://twitter.com/BioDiscoveryInc/status/723616546380255235
TweetedScience,2016-04-22 16:44,0,0,"NatureNews: At # AACR16, renewed interest and concerns about cancer vaccines. http://ow.ly/4n06p7 …https://twitter.com/NatureNews/status/723612567864770560 …",,,#,"723613363276775425",https://twitter.com/TweetedScience/status/723613363276775425
d0choa,2016-04-22 16:43,1,2,"Honestly impressed by @ JoeBiden’s speech at # AACR16 https://medium.com/@VPOTUS/here-s-what-the-vice-president-said-to-the-largest-convening-of-cancer-researchers-in-the-country-3007bb196dbd#.g1m4h24d3 …",,@ @VPOTUS,# #,"723613214471262209",https://twitter.com/d0choa/status/723613214471262209
NM_Urology,2016-04-22 16:42,1,1,"RT Good video, @ PatientPower. @ AACR w Dr. Catalona: PCa & AA men http://ow.ly/4mX61H # NationalMinorityHealthMonthhttps://twitter.com/PatientPower/status/722914100926218240 …",,@ @,#,"723612856533561344",https://twitter.com/NM_Urology/status/723612856533561344
NatureNews,2016-04-22 16:40,33,30,"At # AACR16, renewed interest and concerns about cancer vaccines. http://ow.ly/4n06p7 pic.twitter.com/IsNzm7bqfP",,,#,"723612567864770560",https://twitter.com/NatureNews/status/723612567864770560
DrSarcoma,2016-04-22 16:36,1,1,"Great summary of a great talk at AACR2016 # AACR16 https://twitter.com/EricTopol/status/723606171135811584 …",,,#,"723611449327796224",https://twitter.com/DrSarcoma/status/723611449327796224
jamesian,2016-04-22 16:24,0,2,"@ EricTopol @ JoeBiden @ WIREDScience @ creativecommons @ ryanmerkley @ dataparasite @ WIRED ironic = # aacr16 asked ppl not 2 share slides?",,@ @ @ @ @ @ @,#,"723608372772139008",https://twitter.com/jamesian/status/723608372772139008
EricTopol,2016-04-22 16:15,25,34,"Impressed @ JoeBiden's # AACR16 speech w @ WIREDScience @ creativecommons, paywall, data sharing http://bit.ly/1VqSyMM pic.twitter.com/drDigYrhlu",,@ @ @,#,"723606171135811584",https://twitter.com/EricTopol/status/723606171135811584
DailyNewsGW,2016-04-22 16:14,0,0,"Thermo Fisher Team Presents Mass Spec Assays for Cancer Signaling at # AACR16 https://goo.gl/O6a8sL",,,#,"723605892046966784",https://twitter.com/DailyNewsGW/status/723605892046966784
Medscape,2016-04-22 16:10,5,5,"# AACR16: # Immunotherapy extends life of head and neck cancer patients in trial - http://wb.md/1Svp93u pic.twitter.com/J9KMOt1vou",,,# #,"723604797954236417",https://twitter.com/Medscape/status/723604797954236417
mtmdphd,2016-04-22 16:05,0,0,"Melphalan & XPO1 inhibition are synergistic in pre-clinical models of multiple myeloma - Turner et al. # AACR16 http://ow.ly/4mZXot # mmsm",,,# #,"723603573834158084",https://twitter.com/mtmdphd/status/723603573834158084
ASCOPost,2016-04-22 16:00,1,2,"Cologuard Detected Colorectal Cancer in Previously Unscreened Patients http://ow.ly/4mZaVG # CRCSM # AACR16 # oncology",,,# # #,"723602503091249152",https://twitter.com/ASCOPost/status/723602503091249152
DrLauraEsserman,2016-04-22 15:54,0,1,"Congrats to @ PennMedicine Angie DeMichele for her @ AACR poster on @ ISPY2Trial results for HER-2–positive # breastcancer",,@ @ @,#,"723600832479002625",https://twitter.com/DrLauraEsserman/status/723600832479002625
RareCancerRF,2016-04-22 15:52,0,0,"More on the exciting frontier of immuno-oncology! Get a quick update on the discussion from @ AACR 2016 meeting here: http://bit.ly/ImmunoAACR",,@,,"723600489410125824",https://twitter.com/RareCancerRF/status/723600489410125824
WatersCorp,2016-04-22 15:35,0,1,"Speaking of # CancerResearch: @ TheScientistLLC put together great # notablequotes from # AACR16 http://bit.ly/1WL3dRV",,@,# # #,"723596008639348736",https://twitter.com/WatersCorp/status/723596008639348736
physicianswkly,2016-04-22 15:24,0,0,"Complete coverage of # AACR16 - http://www.physiciansweekly.com/conference-highlights-aacr-2016/ … # AACR # prostatecancer # breastcancer # breastcancersurvivors # Tobacco # EHR # HPV",,,# # # # # # # #,"723593373181943808",https://twitter.com/physicianswkly/status/723593373181943808
KarenAvocado,2016-04-22 15:19,0,0,"Speech by @ VP at # AACR16: “What I Said to the Largest Convening of Cancer Researchers in the Country Yesterday:” https://medium.com/@VPOTUS/here-s-what-the-vice-president-said-to-the-largest-convening-of-cancer-researchers-in-the-country-3007bb196dbd#.dvyxclxdo …",,@ @VPOTUS,# #,"723592113590534146",https://twitter.com/KarenAvocado/status/723592113590534146
DABinbiotech,2016-04-22 15:18,0,0,"# AACR16 Three PD-L1 # Biomarker Tests Give Similar Results in Lung Cancer # OncoTherapy # ImmunoOnc| @ scoopit http://sco.lt/9Egwy1",,@,# # # #,"723591709553254400",https://twitter.com/DABinbiotech/status/723591709553254400
HarvardBiostats,2016-04-22 15:16,1,3,"Huge honor for our own Franziska Michor! http://the.aacr.org/SkU @ AACR @ DanaFarberpic.twitter.com/60dJXxgh6Z",,@ @,,"723591295021768704",https://twitter.com/HarvardBiostats/status/723591295021768704
Immune_News,2016-04-22 15:08,0,1,"10 New Articles and # AACR16 Updates! Today's Immune Regulation News is HUGE! @ UMNews @ StJude @ CincyChildrens & more: http://ow.ly/4mZTtt",,@ @ @,#,"723589325431160832",https://twitter.com/Immune_News/status/723589325431160832
