user,location,content,time
sergiogarciamor,Munro Buenos Aires Argentina ,"RT @metadocencia: ✨¡Seguimos apareciendo en distintas conferencias! Esta vez fue el turno de #ISMB2020 en la voz de @k8hert, una de nuestra…",2020-07-25 00:59:44
FelixBach7,,RT @sneumannoffice: https://t.co/K7TSNkVQag is not only a making-of my  talk @ virtual #ISMB2020 #CompMS #computational #metabolomics but a…,2020-07-24 19:46:56
starfishlu,,My phone reminded me that 1 year ago I was floating down the crystal clear Rhine in Basel to celebrate the end of i… https://t.co/ChA0AyEGAv,2020-07-24 16:27:03
_lacion_,"Buenos Aires, Argentina","RT @metadocencia: ✨¡Seguimos apareciendo en distintas conferencias! Esta vez fue el turno de #ISMB2020 en la voz de @k8hert, una de nuestra…",2020-07-24 13:55:37
metadocencia,,"✨¡Seguimos apareciendo en distintas conferencias! Esta vez fue el turno de #ISMB2020 en la voz de @k8hert, una de n… https://t.co/wNQjtHj2Zx",2020-07-24 13:50:42
Weissenborn_Lab,Halle (Saale),RT @sneumannoffice: https://t.co/K7TSNkVQag is not only a making-of my  talk @ virtual #ISMB2020 #CompMS #computational #metabolomics but a…,2020-07-24 06:40:42
educhicano,Lucena/Córdoba,RT @olgavitek: Clinical #MSImaging of tissues often has imprecise pathology annotations. The new method Dan Guo and @MCFoell develops pixel…,2020-07-23 21:02:19
PapazianStefano,"Stockholm, Sweden",RT @sneumannoffice: https://t.co/K7TSNkVQag is not only a making-of my  talk @ virtual #ISMB2020 #CompMS #computational #metabolomics but a…,2020-07-23 19:06:57
BiswapriyaMisra,"Amaravati, India",RT @sneumannoffice: https://t.co/K7TSNkVQag is not only a making-of my  talk @ virtual #ISMB2020 #CompMS #computational #metabolomics but a…,2020-07-23 16:27:31
ESchymanski,Luxembourg,RT @sneumannoffice: https://t.co/K7TSNkVQag is not only a making-of my  talk @ virtual #ISMB2020 #CompMS #computational #metabolomics but a…,2020-07-23 13:10:27
mkundiellah,,RT @P_Palagi: I'm looking forward to Diana Marek's presentation on @ISBSIB training later in #ISMB2020 #EducationCOSI track. She will prese…,2020-07-23 12:13:02
wittingmichael1,,RT @sneumannoffice: https://t.co/K7TSNkVQag is not only a making-of my  talk @ virtual #ISMB2020 #CompMS #computational #metabolomics but a…,2020-07-23 11:51:13
sneumannoffice,,https://t.co/K7TSNkVQag is not only a making-of my  talk @ virtual #ISMB2020 #CompMS #computational #metabolomics b… https://t.co/NaLBvE6tGX,2020-07-23 11:30:59
ycuestaastroz,"Medellín, Colombia",RT @LuciaScience: @Marisa_S_B #ISMB2020 was completely virtual last week and the talks and the interaction were much better than I expected…,2020-07-22 21:23:50
LuciaScience,"Spokane, WA",@Marisa_S_B #ISMB2020 was completely virtual last week and the talks and the interaction were much better than I ex… https://t.co/vrCbhFwuB3,2020-07-22 21:16:53
AliveNeurons,"Jena, Deutschland","RT @larsjuhljensen: Having survived #ISMB2020, and having experienced a bit of #ASMS2020 and #RECOMB2020 too, it's time for me to reflect o…",2020-07-22 07:16:28
tsonika,"Melbourne,Australia",RT @_tyronechen: Title: Multi-omics data integration for the discovery of COVID-19 drug targets #ismb2020 #BCC2020,2020-07-22 05:43:40
OBF_BOSC,,"RT @_tyronechen: Our @tyagilab @mixOmics_team poster for #ismb2020 #BCC2020 now available on f1000! (visit us at BCC poster P2-07)
https://…",2020-07-22 05:40:17
tyagilab,Australia,RT @_tyronechen: Title: Multi-omics data integration for the discovery of COVID-19 drug targets #ismb2020 #BCC2020,2020-07-22 05:39:35
_tyronechen,"Melbourne, Australia",Title: Multi-omics data integration for the discovery of COVID-19 drug targets #ismb2020 #BCC2020,2020-07-22 05:37:32
_tyronechen,"Melbourne, Australia","Our @tyagilab @mixOmics_team poster for #ismb2020 #BCC2020 now available on f1000! (visit us at BCC poster P2-07)
https://t.co/H7huzsS0w4",2020-07-22 05:26:07
LF_Nothias,"San Diego, CA",RT @jjjvanderhooft: Now it is my turn at the #CompMS #computational #metabolomics COSI #ismb2020 track to present a #Spec2Vec based novel #…,2020-07-22 04:46:08
LF_Nothias,"San Diego, CA",RT @jjjvanderhooft: Now Kai Dührkop from @boeckerlab is up at #CompMS #computational #metabolomics COSI #ismb2020 track to introduce #CANOP…,2020-07-22 04:45:57
harry_caufield,"Los Angeles, CA","Also from #ISMB2020 - Sean O'Donoghue (Garvan Inst, UNSW, CSIRO) - Systematic modeling of COVID-19 protein structures",2020-07-21 20:27:11
LabMccall,,RT @jjjvanderhooft: Working with #metabolomics data? Check our work on a novel #spectral #similarity #score Spec2Vec impacting #librarymatc…,2020-07-21 20:15:55
harry_caufield,"Los Angeles, CA",Following up the other #ISMB2020 Bio-Ontologies talk with one by Yongqun He - 'CIDO Diagnosis: COVID-19 diagnosis m… https://t.co/UYvdvaZCgl,2020-07-21 17:36:37
harry_caufield,"Los Angeles, CA",Another talk I missed before from #ISMB2020 - Núria Queralt-Rosin presenting 'Modeling quantitative traits for COVI… https://t.co/xlwQln05T1,2020-07-21 15:10:34
PKluegel,,"RT @PfeiferLab: While reflecting on the many interesting ideas from #ICML2020 and #ISMB2020, this week we #cantwait to enjoy our @ml4scienc…",2020-07-20 18:34:12
Gabo_NPs,,RT @propicee: A nice write-up from #SCS2020 co-chair @melikedonertas regarding  organising virtual symposium. #ISMB2020 #bioinformatics #co…,2020-07-20 16:06:04
iscbsc,One click away,RT @propicee: A nice write-up from #SCS2020 co-chair @melikedonertas regarding  organising virtual symposium. #ISMB2020 #bioinformatics #co…,2020-07-20 16:02:49
EdwardLBraun1,"Gainesville, FL",Congratulations to the award winners (and all presenters!) at the very successful virtual #ISMB2020 meeting https://t.co/llnBQlmSQT,2020-07-20 15:35:40
PfeiferLab,"Tübingen, Deutschland","While reflecting on the many interesting ideas from #ICML2020 and #ISMB2020, this week we #cantwait to enjoy our… https://t.co/AXI6ASy59r",2020-07-20 14:45:44
F1000Research,"London-based, global reach",It was a great to meet so many #bioinformatics researchers at #ISMB2020! But don't worry if you didn’t get a chance… https://t.co/OH342Gb9Ma,2020-07-20 14:03:03
jerodanielphd,,"RT @larsjuhljensen: Having survived #ISMB2020, and having experienced a bit of #ASMS2020 and #RECOMB2020 too, it's time for me to reflect o…",2020-07-20 13:00:24
EvolComp,,"RT @janani137: Thoroughly enjoyed the #EvolCompGen COSI &amp; #ISMB2020 
🎉Hearty Congratulations to the Talk &amp; Poster awardees @EvolComp

Talk…",2020-07-20 12:40:50
pouryany,,#ISMB2020 was an interesting experience being my first online conference and kudos to the organizer for doing a gre… https://t.co/qJiTAzHBof,2020-07-20 12:17:59
datasciencebot_,,RT @CIMethods: CIM academic @cagatay_turkay co-chaired this year’s #BioVis conference at #ISMB2020. The programme (https://t.co/MQZavN7QD3)…,2020-07-20 11:02:06
MariaNicoletaP,,RT @CIMethods: CIM academic @cagatay_turkay co-chaired this year’s #BioVis conference at #ISMB2020. The programme (https://t.co/MQZavN7QD3)…,2020-07-20 11:01:38
ISCB_RSG_UK,United Kingdom,RT @propicee: A nice write-up from #SCS2020 co-chair @melikedonertas regarding  organising virtual symposium. #ISMB2020 #bioinformatics #co…,2020-07-20 09:53:56
propicee,,A nice write-up from #SCS2020 co-chair @melikedonertas regarding  organising virtual symposium. #ISMB2020… https://t.co/TDxOB4EBrI,2020-07-20 09:53:00
jefgreen3,Adelaide,RT @tsonika: this is hilarious! by @rafalab :D @iscb #ISMB2020 👇 https://t.co/zDXW1db1Td,2020-07-20 09:14:46
CIMethods,,CIM academic @cagatay_turkay co-chaired this year’s #BioVis conference at #ISMB2020. The programme (… https://t.co/evM0g9tPEq,2020-07-20 09:02:34
MCFoell,,RT @olgavitek: Clinical #MSImaging of tissues often has imprecise pathology annotations. The new method Dan Guo and @MCFoell develops pixel…,2020-07-20 06:23:44
shaomingfu,"State College, PA",RT @huangyifeicmb: I am thrilled that my first paper @PennStateBio and @huckinstitutes is available @PLOSGenetics today (https://t.co/Ev1tl…,2020-07-20 06:14:38
olgavitek,"Boston, MA",Clinical #MSImaging of tissues often has imprecise pathology annotations. The new method Dan Guo and @MCFoell devel… https://t.co/KN6sAx5QTd,2020-07-20 04:53:13
iwasakiw,東京都文京区,"RT @janani137: Thoroughly enjoyed the #EvolCompGen COSI &amp; #ISMB2020 
🎉Hearty Congratulations to the Talk &amp; Poster awardees @EvolComp

Talk…",2020-07-19 21:53:33
gurmeetkaur86,"Maryland, USA","RT @janani137: Thoroughly enjoyed the #EvolCompGen COSI &amp; #ISMB2020 
🎉Hearty Congratulations to the Talk &amp; Poster awardees @EvolComp

Talk…",2020-07-19 21:41:53
rnl_s,"London, England","RT @larsjuhljensen: Having survived #ISMB2020, and having experienced a bit of #ASMS2020 and #RECOMB2020 too, it's time for me to reflect o…",2020-07-19 13:10:18
itisalist,"Freising, Deutschland","RT @larsjuhljensen: Having survived #ISMB2020, and having experienced a bit of #ASMS2020 and #RECOMB2020 too, it's time for me to reflect o…",2020-07-19 12:16:37
KMissault,"Bruxelles, Belgique",RT @lgatt0: My short talk about MSnbase at #ISMB2020 #CompMS track is today at 2:40 pm (EDT). Slides available and recording will follow.…,2020-07-19 12:05:34
Eric_Fauman,,"RT @larsjuhljensen: Having survived #ISMB2020, and having experienced a bit of #ASMS2020 and #RECOMB2020 too, it's time for me to reflect o…",2020-07-19 10:01:22
minouye271,Melbourne AU & Cambridge UK,"RT @larsjuhljensen: Having survived #ISMB2020, and having experienced a bit of #ASMS2020 and #RECOMB2020 too, it's time for me to reflect o…",2020-07-19 07:35:10
cdessimoz,Lausanne and London,"RT @janani137: Thoroughly enjoyed the #EvolCompGen COSI &amp; #ISMB2020 
🎉Hearty Congratulations to the Talk &amp; Poster awardees @EvolComp

Talk…",2020-07-19 06:26:58
uniprot,"Geneva, Cambridge & Washington","RT @lubianat: Perks of online congresses: young researchers also get to ask a question on keynote sessions! 
Great talk by Cathy Wu talking…",2020-07-19 06:20:15
OmicsOmicsBlog,"Boston, MA","RT @larsjuhljensen: A web interface like the one at #ISMB2020, which shows a thumbnail of the poster and the name of the presenter, doesn't…",2020-07-19 02:44:05
erinkmolloy,"Los Angeles, CA","RT @janani137: Thoroughly enjoyed the #EvolCompGen COSI &amp; #ISMB2020 
🎉Hearty Congratulations to the Talk &amp; Poster awardees @EvolComp

Talk…",2020-07-19 01:08:07
AidaOuangraoua,"Sherbrooke, Québec","RT @janani137: Thoroughly enjoyed the #EvolCompGen COSI &amp; #ISMB2020 
🎉Hearty Congratulations to the Talk &amp; Poster awardees @EvolComp

Talk…",2020-07-19 00:28:53
soilandreyes,"Manchester, UK","RT @larsjuhljensen: Having survived #ISMB2020, and having experienced a bit of #ASMS2020 and #RECOMB2020 too, it's time for me to reflect o…",2020-07-19 00:25:52
janani137,"East Lansing, MI","Thoroughly enjoyed the #EvolCompGen COSI &amp; #ISMB2020 
🎉Hearty Congratulations to the Talk &amp; Poster awardees… https://t.co/BQHZAvxg4m",2020-07-19 00:24:55
petitroll,"Montréal, Québec","RT @larsjuhljensen: Having survived #ISMB2020, and having experienced a bit of #ASMS2020 and #RECOMB2020 too, it's time for me to reflect o…",2020-07-19 00:00:23
fiamh,Melbourne,RT @winhide: We tried to share what we learned a long while back for virtual conferencing across Africa. Glad some of the suggestions from…,2020-07-18 23:42:56
AvitalSharir,,Had a wonderful time attending the virtual #ISMB2020 of @iscb and very honored to receive the @EvolComp  best talk… https://t.co/tZnsDEcPqm,2020-07-18 23:29:24
ina_deutschmann,"Barcelona, Spain","RT @larsjuhljensen: Having survived #ISMB2020, and having experienced a bit of #ASMS2020 and #RECOMB2020 too, it's time for me to reflect o…",2020-07-18 23:11:48
gepasi,"Farmington, CT","RT @larsjuhljensen: Having survived #ISMB2020, and having experienced a bit of #ASMS2020 and #RECOMB2020 too, it's time for me to reflect o…",2020-07-18 22:33:54
winhide,Boston,We tried to share what we learned a long while back for virtual conferencing across Africa. Glad some of the sugges… https://t.co/6TUTwHduJm,2020-07-18 21:10:01
agnieszkaml,"Massachusetts, USA","RT @larsjuhljensen: Having survived #ISMB2020, and having experienced a bit of #ASMS2020 and #RECOMB2020 too, it's time for me to reflect o…",2020-07-18 20:37:31
Sakuxxy,,"RT @FairlieReese: A little late but I really enjoyed my time at #ismb2020
this year! If you attended but didn't check out my talk or poster…",2020-07-18 20:26:11
carvunis,,"RT @larsjuhljensen: Having survived #ISMB2020, and having experienced a bit of #ASMS2020 and #RECOMB2020 too, it's time for me to reflect o…",2020-07-18 19:39:49
P_Palagi,Geneva,RT @PhillipCompeau: Happy to share the talk that Josh Kangas and I gave at the education COSI at #ISMB2020 on our PreCollege program in com…,2020-07-18 19:17:01
FattelLeila,,@IAcornflake I completely agree! I bet it wasn’t easy for the organizers of #ISMB2020 to make this conference virtu… https://t.co/wczH45aMA3,2020-07-18 18:31:46
vibbioinfocore,"Gent, Belgium","RT @larsjuhljensen: Having survived #ISMB2020, and having experienced a bit of #ASMS2020 and #RECOMB2020 too, it's time for me to reflect o…",2020-07-18 18:29:07
JanHasenauer,,RT @yannik_schaelte: I feel very honored to receive the Ian Lawson Van Toch Memorial Award for Outstanding Student Paper. Especially I find…,2020-07-18 18:28:31
Padma_TissueEng,,"RT @jeffreynlaw: If you are attending #ISMB2020, my talk on ""Identifying Human Interactors of SARS-CoV-2 Proteins and Drug Targets for COVI…",2020-07-18 18:07:27
mjmaccoss,"Seattle, WA","RT @larsjuhljensen: Having survived #ISMB2020, and having experienced a bit of #ASMS2020 and #RECOMB2020 too, it's time for me to reflect o…",2020-07-18 17:31:09
Auld_Fly_Lab,University of British Columbia,"RT @larsjuhljensen: Having survived #ISMB2020, and having experienced a bit of #ASMS2020 and #RECOMB2020 too, it's time for me to reflect o…",2020-07-18 17:07:47
WyWyWa,Vancouver BC,"RT @larsjuhljensen: Having survived #ISMB2020, and having experienced a bit of #ASMS2020 and #RECOMB2020 too, it's time for me to reflect o…",2020-07-18 17:00:47
NorSivaeb,"UC Sunnydale, USA","RT @larsjuhljensen: Having survived #ISMB2020, and having experienced a bit of #ASMS2020 and #RECOMB2020 too, it's time for me to reflect o…",2020-07-18 16:57:12
jasleen_grewal,Canada,"RT @larsjuhljensen: Having survived #ISMB2020, and having experienced a bit of #ASMS2020 and #RECOMB2020 too, it's time for me to reflect o…",2020-07-18 16:55:53
jdmontenegroc,"Lima, Perú",RT @tsonika: this is hilarious! by @rafalab :D @iscb #ISMB2020 👇 https://t.co/zDXW1db1Td,2020-07-18 16:52:07
RuneLinding,"Berlin, Germany","RT @larsjuhljensen: Having survived #ISMB2020, and having experienced a bit of #ASMS2020 and #RECOMB2020 too, it's time for me to reflect o…",2020-07-18 16:46:28
aaron_best,"Holland, MI","RT @larsjuhljensen: Having survived #ISMB2020, and having experienced a bit of #ASMS2020 and #RECOMB2020 too, it's time for me to reflect o…",2020-07-18 16:35:21
TheMarcelSchulz,"Frankfurt am Main, Deutschland","RT @larsjuhljensen: Having survived #ISMB2020, and having experienced a bit of #ASMS2020 and #RECOMB2020 too, it's time for me to reflect o…",2020-07-18 15:03:28
TheRightStef,,"RT @larsjuhljensen: Having survived #ISMB2020, and having experienced a bit of #ASMS2020 and #RECOMB2020 too, it's time for me to reflect o…",2020-07-18 14:53:54
marta_ra_matos,"Copenhagen, Denmark","RT @larsjuhljensen: Having survived #ISMB2020, and having experienced a bit of #ASMS2020 and #RECOMB2020 too, it's time for me to reflect o…",2020-07-18 14:19:24
bio_fowler,Vancouver,"RT @larsjuhljensen: Having survived #ISMB2020, and having experienced a bit of #ASMS2020 and #RECOMB2020 too, it's time for me to reflect o…",2020-07-18 14:14:06
weitinglin66,,"GenomeSpy, Grammar-Based Interactive Genome Visualization https://t.co/OoXAoyHTGk  #ISMB2020 A GPU-based tool to vi… https://t.co/csdVCQa3in",2020-07-18 14:10:31
ceghadban,,"RT @larsjuhljensen: Having survived #ISMB2020, and having experienced a bit of #ASMS2020 and #RECOMB2020 too, it's time for me to reflect o…",2020-07-18 13:34:37
simonrasmu,"Copenhagen, Denmark","RT @larsjuhljensen: Having survived #ISMB2020, and having experienced a bit of #ASMS2020 and #RECOMB2020 too, it's time for me to reflect o…",2020-07-18 13:30:59
cdsouthan,Göteborg,"RT @larsjuhljensen: Having survived #ISMB2020, and having experienced a bit of #ASMS2020 and #RECOMB2020 too, it's time for me to reflect o…",2020-07-18 13:30:09
kokyriakidis,"Thessaloniki, Greece","RT @biovis_net: 🏆 Major congrats to @KariLavikka et al. for the Best Poster Award 🎉 Excellent poster, excellent poster talk, and excellent…",2020-07-18 13:15:34
farisosmanj17,"Kuala Lumpur Federal Territory, Malaysia",RT @jjjvanderhooft: Working with #metabolomics data? Check our work on a novel #spectral #similarity #score Spec2Vec impacting #librarymatc…,2020-07-18 12:52:25
DNAed_tech,United States,RT @arunprasad_p: Many congratulation to @StevenSalzberg1 for the @iscb accomplishments by a Senior Scientist Award 2020! Thanks for your e…,2020-07-18 11:42:15
riannefijten,"Maastricht, the Netherlands","RT @larsjuhljensen: Having survived #ISMB2020, and having experienced a bit of #ASMS2020 and #RECOMB2020 too, it's time for me to reflect o…",2020-07-18 11:39:23
arunprasad_p,"Cambridge, England",Many congratulation to @StevenSalzberg1 for the @iscb accomplishments by a Senior Scientist Award 2020! Thanks for… https://t.co/Az3hqeM4AS,2020-07-18 11:38:36
trang1618,"Philadelphia, PA","RT @larsjuhljensen: Having survived #ISMB2020, and having experienced a bit of #ASMS2020 and #RECOMB2020 too, it's time for me to reflect o…",2020-07-18 11:34:05
melikedonertas,"Cambridge, UK","RT @larsjuhljensen: Having survived #ISMB2020, and having experienced a bit of #ASMS2020 and #RECOMB2020 too, it's time for me to reflect o…",2020-07-18 11:33:59
egonwillighagen,"Eindhoven, The Netherlands","@larsjuhljensen #ISMB2020 in that sense was not helping: I already worked a day, and then the conference started la… https://t.co/p3pVeSrkhF",2020-07-18 11:28:24
iddux,"37°17'50.3""S 12°40'25.5""W",@larsjuhljensen #ismb2020 talks will go on the #iscb YouTube channel for those who authorized a CC license. An init… https://t.co/KcHaIpWiOc,2020-07-18 11:27:53
larsjuhljensen,"Copenhagen, Denmark","Pre-recorded short presentations by poster presenters worked much better than the actual posters. However, they sho… https://t.co/Uh5acFq4Fw",2020-07-18 10:39:51
larsjuhljensen,"Copenhagen, Denmark","A web interface like the one at #ISMB2020, which shows a thumbnail of the poster and the name of the presenter, doe… https://t.co/ymPBdPvK5j",2020-07-18 10:32:36
LongNP4,"Seoul, Republic of Korea",RT @jjjvanderhooft: Working with #metabolomics data? Check our work on a novel #spectral #similarity #score Spec2Vec impacting #librarymatc…,2020-07-18 10:32:08
egonwillighagen,"Eindhoven, The Netherlands","RT @larsjuhljensen: Having survived #ISMB2020, and having experienced a bit of #ASMS2020 and #RECOMB2020 too, it's time for me to reflect o…",2020-07-18 10:25:09
larsjuhljensen,"Copenhagen, Denmark","Having survived #ISMB2020, and having experienced a bit of #ASMS2020 and #RECOMB2020 too, it's time for me to refle… https://t.co/XB7cVZR88R",2020-07-18 10:23:02
sarahrussellsci,"Melbourne, Victoria",RT @tsonika: this is hilarious! by @rafalab :D @iscb #ISMB2020 👇 https://t.co/zDXW1db1Td,2020-07-18 09:32:44
FertigLab,"Baltimore, MD",RT @tsonika: this is hilarious! by @rafalab :D @iscb #ISMB2020 👇 https://t.co/zDXW1db1Td,2020-07-18 09:29:51
tsonika,"Melbourne,Australia",this is hilarious! by @rafalab :D @iscb #ISMB2020 👇 https://t.co/zDXW1db1Td,2020-07-18 09:14:42
oskari_lehtonen,,"RT @biovis_net: 🏆 Major congrats to @KariLavikka et al. for the Best Poster Award 🎉 Excellent poster, excellent poster talk, and excellent…",2020-07-18 09:06:08
naamii_nepal,Nepal,RT @raunakms: Delighted to share our paper describing an algorithm CONETT to identify Conserved Evolutionary Trajectory Tree from multiple…,2020-07-18 04:57:08
noush_joglekar,"New York, NY","RT @FairlieReese: A little late but I really enjoyed my time at #ismb2020
this year! If you attended but didn't check out my talk or poster…",2020-07-18 03:45:26
GenomeRIK,"Edinburgh, Scotland","RT @FairlieReese: A little late but I really enjoyed my time at #ismb2020
this year! If you attended but didn't check out my talk or poster…",2020-07-18 01:28:42
FairlieReese,"Irvine, CA","A little late but I really enjoyed my time at #ismb2020
this year! If you attended but didn't check out my talk or… https://t.co/EZpr9qk6BS",2020-07-18 01:24:42
jzahratk,"Cleveland, OH","Saw the talk associated with this preprint at #ISMB2020, it's super cool! Check it out! https://t.co/Co4uuwFcuu",2020-07-18 00:14:18
ngsstudent,,RT @huangyifeicmb: I am thrilled that my first paper @PennStateBio and @huckinstitutes is available @PLOSGenetics today (https://t.co/Ev1tl…,2020-07-17 22:16:18
girirajan16,Pennsylvania State University,RT @huangyifeicmb: I am thrilled that my first paper @PennStateBio and @huckinstitutes is available @PLOSGenetics today (https://t.co/Ev1tl…,2020-07-17 22:13:06
nuy_chau,"Adelaide, South Australia",RT @jjjvanderhooft: Lipids are also getting attention at the #CompMS #computational #metabolomics COSI #ismb2020 track by @Ahrends15 who in…,2020-07-17 21:42:17
Dr_Sefid,United Deserts Of Yazd,"RT @galaxyproject: Tools, Workflows and Infrastructure for Open and Reproducible Analysis of SARS-CoV-2 Data, #ISMB2020 talk by Anton Nekru…",2020-07-17 21:31:03
qingyu_qc,"Bethesda, Maryland, USA",RT @kyurek: https://t.co/ELAmBMaTET #ismb2020 #bioinformatics #postdocposition,2020-07-17 20:55:25
compbiologist,"East Lansing, MI","RT @JRaviLab: We just had a fantastic conference #ISMB2020 @iscb
And some great news to go with it:
@KJongnarangsin &amp; Samuel Chen received…",2020-07-17 20:22:21
KesselAmit,"Tel-Aviv, Israel",RT @ANarunsky: Had a great time at @iscb #ISMB2020! You can check out my poster (on a work previously published in @PNASNews: https://t.co/…,2020-07-17 20:18:24
morgantaschuk,"Toronto, Canada","RT @_nazeefatima: Together with @morgantaschuk, I am happy to invite you to online space created (by Morgan) for non-binary &amp; trans and cis…",2020-07-17 20:02:02
UR_at_MSU,Michigan State University,"RT @JRaviLab: We just had a fantastic conference #ISMB2020 @iscb
And some great news to go with it:
@KJongnarangsin &amp; Samuel Chen received…",2020-07-17 19:42:43
UR_at_MSU,Michigan State University,"RT @JRaviLab: 🙌Excited to present our research at #ISMB2020 @EvolComp &amp; #GenCompBio @iscb!

#EvolCompGen
Talk | Jul 14, 520p
1. @janani137…",2020-07-17 19:42:16
