user,location,content,time
ina_deutschmann,"Barcelona, Spain",RT @mkutmon: Really looking forward to the keynote by @garybader1 in the Function COSI at #ISMB2020 on 'Gene function prediction using unsu…,2020-07-14 14:54:33
Annhled6,,After my first cytoscape experience last couple of weeks now I'm learning about unsupervised biological network int… https://t.co/V9pRnmx4r6,2020-07-14 14:53:32
auslandcat,"Little Northern, Illinois",Now onto the keynote talk for the Function COSI by Dr. Gary Bader talking about his lab's tool BIONIC (great name!)… https://t.co/3CsighPcS4,2020-07-14 14:53:19
eggtron,Freiburg im Breisgau,"RT @bebatut: I am so happy to give a keynote at #ISMB2020 Education COSI. I will talk about ""Empowering usable, and comprehensive bioinform…",2020-07-14 14:53:12
kiramt,,#ISMB2020 MLCSB Maria Chikina: computational biologists are computing f-inverse in a system of Biology -&gt; f -&gt; func… https://t.co/Aawyccyws3,2020-07-14 14:52:44
vickyhellon,"London, England",Always one of my favourite tracks at #ISMB2020 -great keynote showing the training timeline from @bebatut to kick o… https://t.co/AF5jB9T1yh,2020-07-14 14:52:31
NIHDataScience,"Bethesda, MD",Data design centers won't be same as traditional data coordinating centers. Key issues to address here are data pro… https://t.co/48EXTIFen5,2020-07-14 14:51:36
nickschurch,,RT @JonathanGoeke: The @iRnaCosi session will start with a presentation on detection of differential RNA modifications from direct RNA-Seq…,2020-07-14 14:50:13
NIHDataScience,"Bethesda, MD","AIBLE has five key initiatives: data design centers, tools, data enhancement, gold data, and assessing existing dat… https://t.co/dZaRPuCQZD",2020-07-14 14:50:11
blucher_a,"Portland, OR",RT @NIHDataScience: First session today is about Artificial Intelligence for Biomedical Excellence (AIBLE) and being presented by @NLMdirec…,2020-07-14 14:49:47
AlexeyRuzov,United Kingdom,RT @JonathanGoeke: The @iRnaCosi session will start with a presentation on detection of differential RNA modifications from direct RNA-Seq…,2020-07-14 14:49:16
benjraphael,"Princeton, NJ",STARCH is included in my talk today (7/14) at 3:20p ET at https://t.co/uixLfcY9yX  #ISMB2020,2020-07-14 14:49:14
TEburst,,RT @mkutmon: Really looking forward to the keynote by @garybader1 in the Function COSI at #ISMB2020 on 'Gene function prediction using unsu…,2020-07-14 14:48:20
NIHDataScience,"Bethesda, MD","RT @finchtalk: Hey #ISMB2020 ISMB attendees we ned your help!  A project in an ongoing iCn3D hackathon, is to view external data on 3D mole…",2020-07-14 14:46:59
NIHDataScience,"Bethesda, MD",.@NLMdirector is also sharing an exciting opportunity related to RADx. Check out the funding opportunity now at… https://t.co/sIUXDi0av5,2020-07-14 14:45:50
AnaBetty2304,,"RT @AedinCulhane: I am honored to be presenting a keynote in the CAMDA track of #ISMB2020 tomorrow, 10:45am EST. I'll talk about 'omics dat…",2020-07-14 14:45:13
iddux,"37°17'50.3""S 12°40'25.5""W",RT @mkutmon: Really looking forward to the keynote by @garybader1 in the Function COSI at #ISMB2020 on 'Gene function prediction using unsu…,2020-07-14 14:45:03
AnaBetty2304,,"RT @julyreza: I am glad to show my research at #ISMB2020, the virtual poster hall is open. Go to #NetBioCOSI, I will be answering you're qu…",2020-07-14 14:45:02
mkutmon,The Netherlands,Really looking forward to the keynote by @garybader1 in the Function COSI at #ISMB2020 on 'Gene function prediction… https://t.co/5ihAGSWpbt,2020-07-14 14:44:41
sairsyr,"Syracuse, NY",RT @NIHDataScience: First session today is about Artificial Intelligence for Biomedical Excellence (AIBLE) and being presented by @NLMdirec…,2020-07-14 14:44:39
NIHDataScience,"Bethesda, MD",First session today is about Artificial Intelligence for Biomedical Excellence (AIBLE) and being presented by… https://t.co/KMkTNHMcGB,2020-07-14 14:44:30
finchtalk,"Seattle, WA, USA","Hey #ISMB2020 ISMB attendees we ned your help!  A project in an ongoing iCn3D hackathon, is to view external data o… https://t.co/5lEjvCn6GF",2020-07-14 14:43:48
nomad421,,RT @LuciaScience: Are you at #ISMB2020 and a New PI/group leader? Join the #jpi_iscbcosi channel on slack and the #JPI social hours on Cafe…,2020-07-14 14:42:23
DNAed_tech,United States,RT @P_Palagi: Please join us today in the #ISMB2020 #EducationCOSI session starting at 10:40 EDT for the talks on #bioinformatics #educatio…,2020-07-14 14:42:07
luispedrocoelho,Luxembourg & Shanghai,RT @LuciaScience: Are you at #ISMB2020 and a New PI/group leader? Join the #jpi_iscbcosi channel on slack and the #JPI social hours on Cafe…,2020-07-14 14:41:25
NIHDataScience,"Bethesda, MD",Our Associate Director @SGregurickNIH is kicking off #ISMBODSS at #ISMB2020 now with an overview of #AI opportuniti… https://t.co/9KST7KdPs6,2020-07-14 14:41:01
drsbello,,Indulging my oceanographic past by joining the coral session at #ISMB2020 https://t.co/HDySactMdz,2020-07-14 14:40:36
stevetsa1,,"RT @NIHDataScience: We're excited to kick-off our sessions at #ISMB2020 in less than an hour! Follow along with #ISMBODSS and #NIHdata.

Se…",2020-07-14 14:40:35
LuciaScience,"Spokane, WA",Are you at #ISMB2020 and a New PI/group leader? Join the #jpi_iscbcosi channel on slack and the #JPI social hours o… https://t.co/HsfvcgSYfc,2020-07-14 14:39:51
harry_caufield,"Los Angeles, CA",Sessions are starting now! Join Channel 7 on the #ISMB2020 platform.,2020-07-14 14:39:30
GersteinLab,,Excited for this presentation at #ISMB2020 by NIH https://t.co/o0mW4wg3Wq,2020-07-14 14:38:31
chenyin76951822,,RT @JonathanGoeke: The @iRnaCosi session will start with a presentation on detection of differential RNA modifications from direct RNA-Seq…,2020-07-14 14:38:00
ArunSeetharam,"Ames, IA","RT @galaxyproject: #ISMB2020 Education COSI Keynote: Empowering usable, and comprehensive bioinformatics training, by @bebatut, starting in…",2020-07-14 14:36:34
HughShanahan,UK,RT @P_Palagi: Please join us today in the #ISMB2020 #EducationCOSI session starting at 10:40 EDT for the talks on #bioinformatics #educatio…,2020-07-14 14:36:16
JasonWilliamsNY,"Cold Spring Harbor, NY","RT @galaxyproject: #ISMB2020 Education COSI Keynote: Empowering usable, and comprehensive bioinformatics training, by @bebatut, starting in…",2020-07-14 14:36:16
nomad421,,RT @JonathanGoeke: The @iRnaCosi session will start with a presentation on detection of differential RNA modifications from direct RNA-Seq…,2020-07-14 14:36:08
JasonWilliamsNY,"Cold Spring Harbor, NY",RT @P_Palagi: Please join us today in the #ISMB2020 #EducationCOSI session starting at 10:40 EDT for the talks on #bioinformatics #educatio…,2020-07-14 14:35:43
joejanizek,"Seattle, WA","If you're going to be at #ISMB2020 today, you should check out Ayse's talk on learning robust gene expression embed… https://t.co/PoArgWGQH9",2020-07-14 14:35:37
mikelove,US,RT @JonathanGoeke: The @iRnaCosi session will start with a presentation on detection of differential RNA modifications from direct RNA-Seq…,2020-07-14 14:35:13
simonrasmu,"Copenhagen, Denmark",Very impressive write-up on how to make fast code #Bioinformatics by my former PhD student @NyboJakob. Also he will… https://t.co/4WsNDsD8EF,2020-07-14 14:34:41
MCFoell,,"RT @bebatut: I am so happy to give a keynote at #ISMB2020 Education COSI. I will talk about ""Empowering usable, and comprehensive bioinform…",2020-07-14 14:33:21
nomad421,,RT @Hossein_SHN: Please join us today in CAMDA session at 5pm EDT (2pm PDT) if you want to know more about transfer learning in pharmacogen…,2020-07-14 14:32:59
nomad421,,RT @quaidmorris: Reminder: this is today (Tuesday) at 3:40 PM #ISMB2020 https://t.co/QNmc6Bb67k,2020-07-14 14:32:46
Victoria_L_A,Mexico,"RT @julyreza: I am glad to show my research at #ISMB2020, the virtual poster hall is open. Go to #NetBioCOSI, I will be answering you're qu…",2020-07-14 14:32:18
ina_deutschmann,"Barcelona, Spain","RT @iddux: Today at #FunctionCOSI #ISMB2020 : @garybader1 is our keynote speaker: ""Gene function prediction using unsupervised biological n…",2020-07-14 14:31:10
ozgegizlenci,"Cambridge, UK",RT @JonathanGoeke: The @iRnaCosi session will start with a presentation on detection of differential RNA modifications from direct RNA-Seq…,2020-07-14 14:31:07
JonathanGoeke,Singapore,The @iRnaCosi session will start with a presentation on detection of differential RNA modifications from direct RNA… https://t.co/viD3bYaMZz,2020-07-14 14:30:45
Victoria_L_A,Mexico,"Immunology and cancer, two of my favorite topics together 🤩 Really great talk from @XShirleyLiu at #ISMB2020!",2020-07-14 14:30:23
bebatut,"Freiburg im Breisgau, Germany","I am so happy to give a keynote at #ISMB2020 Education COSI. I will talk about ""Empowering usable, and comprehensiv… https://t.co/wzMi1Ur3bG",2020-07-14 14:29:51
PatternsNGames,Toronto http://baderlab.org,"RT @iddux: Today at #FunctionCOSI #ISMB2020 : @garybader1 is our keynote speaker: ""Gene function prediction using unsupervised biological n…",2020-07-14 14:29:31
iddux,"37°17'50.3""S 12°40'25.5""W",At 10:40 EDT. We start in 10 minutes! #ISMB2020 #FunctionCOSI https://t.co/bYOf3lfgOT,2020-07-14 14:28:58
RGBerkson,"Hinxton, UK",RT @hsailem: Excellent talk by @XShirleyLiu on how Tumour RNA-seq data is a cost-effective way to infer robust immune signatures and predic…,2020-07-14 14:26:22
RGBerkson,"Hinxton, UK",Xiaole Liu is a really impressive communicator as well as doing brilliant work. She makes both tumour immunology an… https://t.co/NNuIXS3Dy6,2020-07-14 14:26:02
hutlab,"Boston, MA","Bee's back for day two of #ismb2020, watching @HarvardBiostats faculty member @XShirleyLiu describe methods for can… https://t.co/ZnWzM9O0RU",2020-07-14 14:26:01
P_Palagi,Geneva,"RT @galaxyproject: #ISMB2020 Education COSI Keynote: Empowering usable, and comprehensive bioinformatics training, by @bebatut, starting in…",2020-07-14 14:24:40
mkutmon,The Netherlands,"Fantastic keynote to start the 2nd #ISMB2020 day by Xiaole Shirley Liu, the recipient of the ICSB 2020 innovator aw… https://t.co/CpZ2wqw9J4",2020-07-14 14:23:11
garybader1,"Toronto, Canada","RT @iddux: Today at #FunctionCOSI #ISMB2020 : @garybader1 is our keynote speaker: ""Gene function prediction using unsupervised biological n…",2020-07-14 14:22:07
iddux,"37°17'50.3""S 12°40'25.5""W","RT @iddux: Today at #FunctionCOSI #ISMB2020 : @garybader1 is our keynote speaker: ""Gene function prediction using unsupervised biological n…",2020-07-14 14:21:37
kat_hayer,"Philadelphia, PA",RT @hsailem: Excellent talk by @XShirleyLiu on how Tumour RNA-seq data is a cost-effective way to infer robust immune signatures and predic…,2020-07-14 14:15:23
hheydarii,"Toronto, Ontario",RT @quaidmorris: Reminder: this is today (Tuesday) at 3:40 PM #ISMB2020 https://t.co/QNmc6Bb67k,2020-07-14 14:14:44
hsailem,"IBME, Oxford University",Excellent talk by @XShirleyLiu on how Tumour RNA-seq data is a cost-effective way to infer robust immune signatures… https://t.co/sWBoGi3Vnv,2020-07-14 14:14:29
blucher_a,"Portland, OR","RT @auslandcat: Starting Day 2 of #ISMB2020 with a keynote by Dr. Xiaole Shirley Liu, winner of ISCB Innovator Award (congrats!), on comput…",2020-07-14 14:14:10
blucher_a,"Portland, OR","RT @NIHDataScience: We're excited to kick-off our sessions at #ISMB2020 in less than an hour! Follow along with #ISMBODSS and #NIHdata.

Se…",2020-07-14 14:13:54
kozo2,"Osaka, Japan","#ISMB2020
PAST HPCBIO WORKSHOPS
https://t.co/8pA2KGf79w",2020-07-14 14:13:04
iwasakiw,東京都文京区,Evolutionary and comparative genomics session of the flagship computational biology meeting #ISMB2020 will soon sta… https://t.co/ujv3Atvt3K,2020-07-14 14:12:40
MCFoell,,"RT @galaxyproject: #ISMB2020 Education COSI Keynote: Empowering usable, and comprehensive bioinformatics training, by @bebatut, starting in…",2020-07-14 14:12:33
dweindl,"Munich, Germany",RT @yannik_schaelte: Excited to see my first paper on efficient ABC parameter inference with noisy data out in @OUPBioinfo #ismb2020! #bioi…,2020-07-14 14:12:29
dfcidatascience,"Boston, MA",Attending #ISMB2020? Check out @AedinCulhane's CAMDA-track keynote today at 10:45am ET. https://t.co/OOfZdEHHie https://t.co/z6N5MIvqYP,2020-07-14 14:12:16
Alexbateman1,Cambridge,"RT @_nazeefatima: 🌴Just learned about @iscb grove by @Alexbateman1 et al! :) Super important initiative to improve #ClimateChange: 

https:…",2020-07-14 14:11:59
MarkGerstein,Yale,"RT @GersteinLab: #ISMB2020 day 2 starts with a keynote by @XShirleyLiu, who is talking about computational tools to study tumor immunity th…",2020-07-14 14:11:38
Alexbateman1,Cambridge,RT @gjbarton: Geat to hear at #ISMB2020 about ISCB Grove for CO2 offset.  If you are a computational biologist then why not buy trees in Sc…,2020-07-14 14:11:31
MarkGerstein,Yale,"RT @auslandcat: Starting Day 2 of #ISMB2020 with a keynote by Dr. Xiaole Shirley Liu, winner of ISCB Innovator Award (congrats!), on comput…",2020-07-14 14:11:30
JamesBaker_biol,United Kingdom,"RT @CATH_Gene3D: The Fun with FunFams(!) is not over yet at #ISMB2020!

Tomorrow at 2.20pm EDT for a talk by Christine Orengo on #CATH appr…",2020-07-14 14:10:31
ivivek87,"Seattle, WA",RT @quaidmorris: Reminder: this is today (Tuesday) at 3:40 PM #ISMB2020,2020-07-14 14:10:22
galaxyproject,Penn State | Johns Hopkins | OHSU | Cleveland Clinic,"#ISMB2020 Education COSI Keynote: Empowering usable, and comprehensive bioinformatics training, by @bebatut, starti… https://t.co/0MzWLGUsQr",2020-07-14 14:10:00
luispedrocoelho,Luxembourg & Shanghai,"Me to the kids, while attending #ISMB2020 (online conference): ""I am working, sorry, I cannot play""

Kids: ""You're just watching TV""",2020-07-14 14:09:09
iddux,"37°17'50.3""S 12°40'25.5""W","More today #FunctionCOSI #ISMB2020: Cafe Connect meeting at 6pm. All Things CAFA. where you get to ask questions, p… https://t.co/TdHDfEC54E",2020-07-14 14:08:27
YosephBarash,"Philadelphia, PA",RT @iRnaCosi: If you like what you're seeing at @iRnaCosi at #ISMB2020 you will love our journal club series. Watch past events and sign up…,2020-07-14 14:06:54
quaidmorris,"New York, USA",Reminder: this is today (Tuesday) at 3:40 PM #ISMB2020 https://t.co/QNmc6Bb67k,2020-07-14 14:06:44
iddux,"37°17'50.3""S 12°40'25.5""W",Also today at #FunctionCOSI #ISMB2020 : preliminary results from the 4th Critical Assessment of Function Annotation… https://t.co/7cvGv7nsQu,2020-07-14 14:03:34
AnaBetty2304,,She is an awesome researcher! 🤩 Her findings are super interesting and her lab has developed excited computational… https://t.co/LhIZP9vwtw,2020-07-14 14:02:20
iddux,"37°17'50.3""S 12°40'25.5""W","Today at #FunctionCOSI #ISMB2020 : @garybader1 is our keynote speaker: ""Gene function prediction using unsupervised… https://t.co/fb5PrxcMC9",2020-07-14 14:01:02
sairsyr,"Syracuse, NY","RT @NIHDataScience: We're excited to kick-off our sessions at #ISMB2020 in less than an hour! Follow along with #ISMBODSS and #NIHdata.

Se…",2020-07-14 13:54:20
NIHDataScience,"Bethesda, MD",We're excited to kick-off our sessions at #ISMB2020 in less than an hour! Follow along with #ISMBODSS and #NIHdata.… https://t.co/o5mtmioOs9,2020-07-14 13:54:04
RasVerena,"Cape Town, South Africa",RT @P_Palagi: Please join us today in the #ISMB2020 #EducationCOSI session starting at 10:40 EDT for the talks on #bioinformatics #educatio…,2020-07-14 13:53:01
AidaOuangraoua,"Sherbrooke, Québec","@EvolComp session at #ISMB2020 starts in less than one hour at 10:40 AM ETD, online and throughout the day !",2020-07-14 13:52:14
auslandcat,"Little Northern, Illinois","Starting Day 2 of #ISMB2020 with a keynote by Dr. Xiaole Shirley Liu, winner of ISCB Innovator Award (congrats!), o… https://t.co/F9IafoETrP",2020-07-14 13:50:46
P_Palagi,Geneva,Please join us today in the #ISMB2020 #EducationCOSI session starting at 10:40 EDT for the talks on #bioinformatics… https://t.co/frhxh2K8o9,2020-07-14 13:50:42
canicamxli,"Mexicali, Mexico","RT @julyreza: I am glad to show my research at #ISMB2020, the virtual poster hall is open. Go to #NetBioCOSI, I will be answering you're qu…",2020-07-14 13:50:36
OPIGlets,"Oxford, England",#ISMB2020 kicked off yesterday! There's lots of OPIGlet involvement this year...,2020-07-14 13:49:35
blucher_a,"Portland, OR","RT @GersteinLab: #ISMB2020 day 2 starts with a keynote by @XShirleyLiu, who is talking about computational tools to study tumor immunity th…",2020-07-14 13:45:53
patydesu,"Querétaro Arteaga, México","RT @julyreza: I am glad to show my research at #ISMB2020, the virtual poster hall is open. Go to #NetBioCOSI, I will be answering you're qu…",2020-07-14 13:43:46
ina_deutschmann,"Barcelona, Spain","RT @GersteinLab: #ISMB2020 day 2 starts with a keynote by @XShirleyLiu, who is talking about computational tools to study tumor immunity th…",2020-07-14 13:41:17
GersteinLab,,"#ISMB2020 day 2 starts with a keynote by @XShirleyLiu, who is talking about computational tools to study tumor immu… https://t.co/f2ZpGq0B53",2020-07-14 13:41:02
Winter_Madness_,Onde o Mestre perdeu os dados,#ISMB2020  Keynotes - Computational modeling of tumor immunity - amazing talk! https://t.co/NOAjqUAw0F,2020-07-14 13:37:54
ThakarLab,"Rochester, NY","RT @cosi_sysmod: Juilee Thakar, head of @ThakarLab, closes today's session with a perspective on SysMod / #ISMB2020, mechanistic modeling,…",2020-07-14 13:36:05
drsbello,,Congratulations Judy! @jb2270 Well deserved! #ISMB2020 https://t.co/ihUfQqgEU5,2020-07-14 13:33:13
nicolabordin,United Kingdom,"Coffee -&gt; ready!
Work for today -&gt; done!
I'm ready for a tasty day of #ISMB2020!

On the menu today: 
-The long awa… https://t.co/BsDvaJN2zO",2020-07-14 13:32:08
Hossein_SHN,"Vancouver, British Columbia",Please join us today in CAMDA session at 5pm EDT (2pm PDT) if you want to know more about transfer learning in phar… https://t.co/p9yHkxYhuA,2020-07-14 13:27:31
sauvagem1,"Montréal, Québec",RT @iRnaCosi: If you like what you're seeing at @iRnaCosi at #ISMB2020 you will love our journal club series. Watch past events and sign up…,2020-07-14 13:25:18
RGBerkson,"Hinxton, UK",My pick for most visually pleasing #EducationCOSI poster is definitely Fran Hooley's on clinical bioinformatics tra… https://t.co/WC2s6PcW4L,2020-07-14 13:15:26
UchennaEmechebe,"St Louis, Missouri.","RT @AedinCulhane: I am honored to be presenting a keynote in the CAMDA track of #ISMB2020 tomorrow, 10:45am EST. I'll talk about 'omics dat…",2020-07-14 13:10:24
iRnaCosi,,If you like what you're seeing at @iRnaCosi at #ISMB2020 you will love our journal club series. Watch past events a… https://t.co/awvweKxoth,2020-07-14 13:00:40
julyreza,,"I am glad to show my research at #ISMB2020, the virtual poster hall is open. Go to #NetBioCOSI, I will be answering… https://t.co/NLOFw2hbEt",2020-07-14 12:42:29
RGBerkson,"Hinxton, UK",I love the Venn diagram in Jessica Holmes' poster about training needs of learners from a biology or computation ba… https://t.co/VCIAb3flLg,2020-07-14 12:42:25
FawazDabbaghieh,"Saarbrücken, Germany","My first big conference experience! I was definitely looking forward for actually networking, hopefully in the next… https://t.co/WDF9ibAlx2",2020-07-14 12:38:45
BioExcelCoE,Europe,#ICYMI: Marta will be presenting her poster on the BioExcel remote training program at #ISMB2020 today from 7:45 -… https://t.co/yCRPDgxxsk,2020-07-14 12:36:20
danielsp,"Vienna, Austria","RT @celia_vgelder: Interested in Professionalising #datastewardship (Competences, training &amp; education ) please check out my poster (https:…",2020-07-14 12:27:57
mgen_africa,Africa,"RT @celia_vgelder: Interested in Professionalising #datastewardship (Competences, training &amp; education ) please check out my poster (https:…",2020-07-14 12:20:54
mgen_africa,Africa,RT @F1000Research: Calling all #ISMB2020 attendees – do you create #researchsoftware? Don’t miss our Lunch &amp; Learn session all about #softw…,2020-07-14 12:17:53
MelOdenkirk,"Raleigh, NC",RT @jjjvanderhooft: Working with #metabolomics data? Check our work on a novel #spectral #similarity #score Spec2Vec impacting #librarymatc…,2020-07-14 12:10:11
H3ABioNet,Africa,RT @F1000Research: Calling all #ISMB2020 attendees – do you create #researchsoftware? Don’t miss our Lunch &amp; Learn session all about #softw…,2020-07-14 12:09:46
johannhawe,,RT @yannik_schaelte: Excited to see my first paper on efficient ABC parameter inference with noisy data out in @OUPBioinfo #ismb2020! #bioi…,2020-07-14 12:08:05
Puncc_HZzzzzz,Thailand,RT @F1000Research: Calling all #ISMB2020 attendees – do you create #researchsoftware? Don’t miss our Lunch &amp; Learn session all about #softw…,2020-07-14 12:03:42
F1000Research,"London-based, global reach",Calling all #ISMB2020 attendees – do you create #researchsoftware? Don’t miss our Lunch &amp; Learn session all about… https://t.co/uPHHKTdk5b,2020-07-14 12:03:02
P_Palagi,Geneva,Same here! Looking forward to the Education COSI session today at #ISMB2020 @ISCBedu. A wonderful line up of talks.… https://t.co/cTYg08SorC,2020-07-14 11:55:11
OICR_news,"Ontario, Canada","RT @quaidmorris: Please join us tomorrow at #ISMB2020 at 3:40 PM (EDT) when @lsunderm will give a talk:

Reconstructing Tumor Evolutionary…",2020-07-14 11:52:02
vickyhellon,"London, England","RT @EBItraining: .@CabanaGcrf will also be delivering a talk today, at 14.20 (EDT) about the health of #bioinformatics education in Latin A…",2020-07-14 11:48:45
husseinmur_,Lebanon,RT @marianna_raps: How does 3D genome structure affect DNA replication dynamics? Very excited to present our work with @JonasWindhager @ame…,2020-07-14 11:35:22
FranHooley,Macclesfield,"Looking forward to all the Education talks today at #ISMB2020 ... in particular (shameless plug alert) ""Embedding s… https://t.co/czsxljp456",2020-07-14 11:33:45
gatuaprof,Greenbay,RT @EANBiT_Project: Glad that all our fellows are participating in #ISMB2020. This will be an exciting week of learning and networking. htt…,2020-07-14 11:25:55
datasciencebot_,,RT @harry_caufield: The NIH Office of Data Science Strategy Sessions at #ISMB2020 are today! It's all live and all about biomedical #DataSc…,2020-07-14 11:24:41
TheCuriousLuke,Switzerland,RT @harry_caufield: The NIH Office of Data Science Strategy Sessions at #ISMB2020 are today! It's all live and all about biomedical #DataSc…,2020-07-14 11:24:09
harry_caufield,"Los Angeles, CA",The NIH Office of Data Science Strategy Sessions at #ISMB2020 are today! It's all live and all about biomedical… https://t.co/SdpfIzcF9Y,2020-07-14 11:24:04
BaobabLims,"Cape Town, South Africa","RT @galaxyproject: #ISMB2020 Poster: Tools, Workflows and Infrastructure for Open and Reproducible Analysis of SARS-CoV-2 Data, by Anton Ne…",2020-07-14 11:05:28
pawel_labaj,"Kraków, Poland / Vienna, Austria","RT @ina_deutschmann: #ISMB2020 COSI/Track
#3DSIG
Bio-Ontologies
Bioinfo-core
@biovis_net
@CAMDA_conf
#CompMS
COVID-19
@ISCBedu
@EvolComp
Fu…",2020-07-14 10:56:44
