username,date,retweets,favorites,text,geo,mentions,hashtags,id,;permalink
CancerResearch,2020-05-02 11:00,2,3,"At # AACR20, a study revealed cancer patients — especially those with blood or lung malignancies, or tumors that have spread throughout the body — have a higher risk of death or other severe complications from # COVID_19 compared with those without cancer.https://bit.ly/3f8c128",,,# #,"1256599438283493381",https://twitter.com/CancerResearch/status/1256599438283493381
AlisonBirtle,2020-05-02 10:56,0,2,"With popcorn ?",,,,"1256598334669836293",https://twitter.com/AlisonBirtle/status/1256598334669836293
BiotechBeau,2020-05-02 10:01,0,2,"@ markgmanfredi",,@,,"1256584634021920768",https://twitter.com/BiotechBeau/status/1256584634021920768
BettayebDr,2020-05-02 09:31,0,0,"Combination of 3 or 4 molecules is not the right path to optimal treatment.",,,,"1256576962052665344",https://twitter.com/BettayebDr/status/1256576962052665344
DrMhidalgo,2020-05-02 09:26,5,30,"Virtual meetings are here to stay. Future likely will include both, virtual and F2F. But the easiness, safeness and reach of virtual meetings is a resource, not an impediment. My personal experience at # AACR20 was juts great. https://twitter.com/Aiims1742/status/1256344592749940748 …",,,#,"1256575704973672454",https://twitter.com/DrMhidalgo/status/1256575704973672454
VeganEarthling,2020-05-02 09:18,0,0,"@ aacr # AnimalProteinCausesCancer # SADDiet # QuitMeat # DitchDairy # CaseinCausesCancer Consumers don't like being lied to.The tobacco industry lied to us! # PlantbasedDiet is the prevention and cure! # TheChinaStudy @ PCRM # DiseasePrevention # CancerPrevention @ _eatingyoualivepic.twitter.com/EXwWd73RYJ",,@ @ @,# # # # # # # # #,"1256573803452420097",https://twitter.com/VeganEarthling/status/1256573803452420097
VeganEarthling,2020-05-02 09:07,0,0,"@ aacr Stop Lying to People! Animal Protein causes # Cancer # QuitMeat # DitchDairy @ PCRM # TheChinaStudy # DiseasePrevention @ _eatingyoualive # CaseinCausesCancer # AnimalProteinCausesCancer # EatPlantbasedDiet # GoVegan https://twitter.com/AACR/status/1253707028897370112 …pic.twitter.com/1ACIbbK0DF",,@ @ @,# # # # # # # # #,"1256571078954156035",https://twitter.com/VeganEarthling/status/1256571078954156035
CancerNetwrk,2020-05-02 08:55,0,3,"This phase I/II trial is comprised of 2 phases, with phase I determining the maximum tolerated dose of palbociclib and phase II determining the clinical benefit rate of treatment with anastrozole, palbociclib, trastuzumab, and pertuzumab. | @ AACR https://www.cancernetwork.com/her2-positive-breast-cancer/phase-iii-trial-evaluate-dual-her2-combination-therapy-hr-her2-breast-cancer …pic.twitter.com/ox2menpfpY",,@,,"1256567892017102848",https://twitter.com/CancerNetwrk/status/1256567892017102848
LefrancJu,2020-05-02 08:32,6,25,"DISCLOSURE : @ BayerPharma AhR inhibitor currently ongoing clinical trials !! @ AACR Congratulations to Ilona Gutcher and the team !!!!! # oncology # immunooncology !pic.twitter.com/yuTR21jCug",,@ @,# #,"1256562088983564288",https://twitter.com/LefrancJu/status/1256562088983564288
annalaucis,2020-05-02 08:06,0,0,"Incentivizes*",,,,"1256555750962483200",https://twitter.com/annalaucis/status/1256555750962483200
annalaucis,2020-05-02 08:06,0,3,"That’s the promised land, @ DrChowdharyMD. We can build a better system that harshly punishes preying on vulnerable patients and incentivized and rewards providing guideline-concordant, evidence-based, high quality care. I have some ideas on how to build it.",,@,,"1256555652543057920",https://twitter.com/annalaucis/status/1256555652543057920
DrChowdharyMD,2020-05-02 07:59,2,3,"Oh my. Thanks for sharing @ PoorviDesaiMD Dream of a day that ppl stop preying on vulnerable patients",,@,,"1256553805048578048",https://twitter.com/DrChowdharyMD/status/1256553805048578048
annalaucis,2020-05-02 07:53,0,2,"That’s another issue - absolutely he has disclosures and conflicts of interest — namely that he’s trying to sell crackers and soup for $249. Shameful.",,,,"1256552489358430208",https://twitter.com/annalaucis/status/1256552489358430208
annalaucis,2020-05-02 07:52,0,3,"I agree with you, @ PoorviDesaiMD. Your interpretation seems correct. This “diet” seems like a scam & we should never encourage cancer patients to restrict calories. I tell my pts it’s the time to eat ice cream etc so the body has enough energy to survive intensive treatment.",,@,,"1256552263612588032",https://twitter.com/annalaucis/status/1256552263612588032
pashtoonkasi,2020-05-02 06:26,16,46,"I was just that there have been manydevelopments in GI malignancies in the last year or so. Manyupdates & of. Won’t you agree? Started (anatomic order); what else you’d addWhat has impressed youAnything # CRCSM # PANCSM # HPBCSM # ESOCSM # ASCO20 # AACR20 pic.twitter.com/dY0wt2NQhL",,,# # # # # #,"1256530413012561921",https://twitter.com/pashtoonkasi/status/1256530413012561921
XRBustelo,2020-05-02 03:13,2,9,"It would be great, wouldn’t it? Detecting multiple cancers in a single blood test. @ nresearchnews talks about it. @ ASEICAnews @ EACRnews @ AACR @ NIH @ EMBO @ CSIC @ WorldwideCancer @ CICancer_com @ NatureCancer @ OvertheHillWalk @ Nunodomin @ CienciaGob @ BBCWorld https://www.nature.com/articles/d42473-020-00079-y …",,@ @ @ @ @ @ @ @ @ @ @ @ @ @,,"1256481900979421185",https://twitter.com/XRBustelo/status/1256481900979421185
OncLive,2020-05-02 02:15,3,3,"Haneen Shalabi, DO, of @ NCIResearchCtr, shares how a novel bispecific CD19/22 CAR T-cell construct appeared to be active and well-tolerated in patients with relapsed/refractory B-cell precursor acute lymphoblastic leukemia. # leusm # AACR20 http://ow.ly/fB7I50zsB3q pic.twitter.com/QEseFuvcun",,@,# #,"1256467227043401728",https://twitter.com/OncLive/status/1256467227043401728
Emily_R_Song,2020-05-02 02:09,0,2,"pic.twitter.com/ubVlPtmJEo",,,,"1256465922715521024",https://twitter.com/Emily_R_Song/status/1256465922715521024
PoorviDesaiMD,2020-05-02 01:58,0,2,"Longo listed no disclosures pic.twitter.com/ubETwNdADH",,,,"1256463030549983237",https://twitter.com/PoorviDesaiMD/status/1256463030549983237
OncLive,2020-05-02 01:15,1,2,"The addition of the novel innate immune activator, Imprime PGG, to checkpoint inhibition with pembrolizumab showed pronounced clinical benefit in patients with previously treated metastatic triple-negative breast cancer. @ JohnWayneCI # bcsm # AACR20 http://ow.ly/jtNP50zsAk4",,@,# #,"1256452121228181504",https://twitter.com/OncLive/status/1256452121228181504
Emily_R_Song,2020-05-02 00:16,0,6,"The study is garbage. Valter Longo is a scam artist. @ AACR loses its credibility by allowing these type of bogus studies to be presented at the national conference.",,@,,"1256437318438830080",https://twitter.com/Emily_R_Song/status/1256437318438830080
Subree_UMN,2020-05-01 23:51,0,0,"@ AACR @ ACS_Research @ UMNewshttps://twitter.com/Subree_UMN/status/1256430074821312513 …",,@ @ @,,"1256431042459832321",https://twitter.com/Subree_UMN/status/1256431042459832321
PoorviDesaiMD,2020-05-01 23:50,1,7,"10/10 I personally don’t think @ AACR should be entertaining “fasting mimicking diets” - it will most likely be used as a promo for Longo and @ prolonfmd. # intermittentfasting # cancernutrition # fastingmimickingdiet # prolonfmd # precisionnutrition Thoughts?",,@ @,# # # # #,"1256430887002136577",https://twitter.com/PoorviDesaiMD/status/1256430887002136577
PoorviDesaiMD,2020-05-01 23:50,1,4,"2/10 # AACR20 Abstract CT075 - “Fasting-mimicking diet and hormone therapy modulates metabolic factors to promote breast cancer regression and reduce side effects” So what is a “Fasting-mimicking diet?” A term entirely made up by and TRADEMARKED by Longo.",,,#,"1256430862704533504",https://twitter.com/PoorviDesaiMD/status/1256430862704533504
PoorviDesaiMD,2020-05-01 23:50,5,21,"1/10 I have been following Valter Longo’s work on “fasting-mimicking diets” (FMD) for a while now & feel compelled to share some *serious* concerns with his approach to nutrition during cancer treatment. As of this week he managed to sneak his way into an abstract at # AACR20.",,,#,"1256430857654620161",https://twitter.com/PoorviDesaiMD/status/1256430857654620161
OncLive,2020-05-01 23:15,0,2,"Data showed that in all patients with HER2-negative breast cancer, the predicted probability of pCR with durvalumab plus olaparib and neoadjuvant paclitaxel versus with paclitaxel alone was 37% versus 20%, respectively. @ YaleCancer # AACR20 # bcsmhttps://www.onclive.com/conference-coverage/aacr-2020/adding-durvalumab-olaparib-to-neoadjuvant-chemo-improves-pcr-in-high-risk-her2-negative-breast-cancer …",,@,# #,"1256421925250895872",https://twitter.com/OncLive/status/1256421925250895872
oncologician,2020-05-01 22:57,2,5,"Predictive Biomarkers for IO is a developing field. We recently learned about STK11 and KEAP1 at # AACR2020 .",,,#,"1256417569734459392",https://twitter.com/oncologician/status/1256417569734459392
OncLive,2020-05-01 21:15,1,2,"Patients with pretreated non–small cell lung cancer and EGFR exon 20 insertions demonstrated a 68.7% disease control rate while on poziotinib systemic therapy. @ MDAndersonNews # AACR20 # lcsmhttp://ow.ly/Vp1w50zszVj",,@,# #,"1256391727222579203",https://twitter.com/OncLive/status/1256391727222579203
OncLive,2020-05-01 20:15,1,1,"Edward B. Garon, MD, of @ dgsomucla, discusses how capmatinib demonstrated clinical meaningful activity in patients with advanced non–small cell lung cancer who harbor MET exon 14 mutations. # AACR20 # lcsm http://ow.ly/HCz850zszTZ pic.twitter.com/cBKxfdrHu4",,@,# #,"1256376633277190146",https://twitter.com/OncLive/status/1256376633277190146
OncLive,2020-05-01 19:00,1,1,"Continuous dosing with dabrafenib and trametinib improved PFS compared with intermittent dosing in patients with BRAF mutation–positive advanced melanoma. @ UCSFCancer @ SWOG # AACR20 # melsmhttp://ow.ly/iN9250zsyd3",,@ @,# #,"1256357965398970368",https://twitter.com/OncLive/status/1256357965398970368
PaulaDBos,2020-05-01 18:29,1,10,"Excellent idea by @ CellPressNews to go along @ AACR. Honored to have participated in Cancer Research Week, discussing cancer immunology modeling with @ merghout and Yang-Xin Fu. @ CellReports @ VCUMassey @ VCUresearchhttps://twitter.com/CellPressNews/status/1255842410397040641 …",,@ @ @ @ @ @,,"1256350092459728897",https://twitter.com/PaulaDBos/status/1256350092459728897
RuthHe12,2020-05-01 18:28,4,9,"Very interesting data presented # AACR20 by Dr. Andrew Zhu on Morpheus GO30140 biomarker study " Genomic correlates of clinical benefit from atezo +Bev vs. Atezo in HCC. pic.twitter.com/wSad0GlSlp",,,#,"1256349790956380161",https://twitter.com/RuthHe12/status/1256349790956380161
TheCancerLetter,2020-05-01 18:25,8,17,"With 61,000 people registered, first-ever virtual AACR annual meeting “enthusiastically received,” says @ AACR's President-elect Antoni Ribas ( @ UCLAJCCC) — http://cancerletter.com/articles/20200501_5/ …pic.twitter.com/rIaH8t0XjE",,@ @,,"1256348940431220739",https://twitter.com/TheCancerLetter/status/1256348940431220739
Aiims1742,2020-05-01 18:07,14,52,"There were 61,000 registrants for the virtual @ AACR meeting. A typical in person meeting gets <25,000 attendees. Via Toni Ribas. https://cancerletter.com/articles/20200501_5/ …https://twitter.com/Aiims1742/status/1256209910964072448 …",,@,,"1256344592749940748",https://twitter.com/Aiims1742/status/1256344592749940748
TheCancerLetter,2020-05-01 17:40,2,2,". @ AACR data from China and Europe amount to “two different messages” for cancer patients with # COVID19. ( # COVIDnCancer) http://cancerletter.com/articles/20200501_4/ …pic.twitter.com/9mfFxgcoB2",,@,# #,"1256337616816963585",https://twitter.com/TheCancerLetter/status/1256337616816963585
circulogene_bio,2020-05-01 17:37,1,1,"# Immunotherapy using tumor-infiltrating lymphocytes after # nivolumab shows promise in small Phase I study of # NSCLC patients, presented at 2020 @ AACR. # Oncology # PrecisionMedicine # MolecularDiagnostics # LungCancer # EGFR # PDL1 # TMB # biomarkers # AACR20 https://www.cancerhealth.com/article/customized-immunotherapy-shows-promise-lung-cancer …",,@,# # # # # # # # # # # #,"1256337021804572672",https://twitter.com/circulogene_bio/status/1256337021804572672
CancerResearch,2020-05-01 17:00,0,0,"Dr. Louis P. Voigt of @ sloan_kettering drew attention to the racial and ethnic disparities in treatment outcomes for COVID-19 patients. Read # AACR20 Day 2 recap now https://bit.ly/2YpAyd2",,@,#,"1256327617147400192",https://twitter.com/CancerResearch/status/1256327617147400192
AACR,2020-05-01 16:30,3,9,"During the recent # AACR20 Virtual Annual Meeting I, outcomes in patients with cancer who contracted COVID-19 was the focus of a plenary session that featured an international panel of experts. Read more on the blog: https://bit.ly/35rC1RB pic.twitter.com/BLrF0T3Y3F",,,#,"1256320018083536896",https://twitter.com/AACR/status/1256320018083536896
PortalOnconews,2020-05-01 16:04,1,0,"Apresentado na # AACR20, o estudo I-SPY 2 demonstrou que a combinação de durvalumabe, olaparibe e paclitaxel melhora a pCR em comparação com o padrão de QT NEO no câncer de mama alto risco, HER2-, estágio II/III. O oncologista @ GilbertoAmorim6 comenta -https://tinyurl.com/y94csx92 pic.twitter.com/r0Ywzcif7g",,@,#,"1256313510126067712",https://twitter.com/PortalOnconews/status/1256313510126067712
kRasKickers,2020-05-01 15:36,0,0,"The median overall survival cannot yet be determined for a Fantastic reason: because a majority of # lungcancer patients are still alive! # LCSM",,,# #,"1256306477775511552",https://twitter.com/kRasKickers/status/1256306477775511552
LizCancerHealth,2020-05-01 15:31,3,1,"News from # AACR20: TILs, a new type of # immunotherapy, shows promise for # lungcancer. @ cancerhealthmag @ AACR @ MoffittNews @ MoffittResearch @ IovanceBio # lcsm https://tinyurl.com/yckdrccw",,@ @ @ @ @,# # # #,"1256305324161564672",https://twitter.com/LizCancerHealth/status/1256305324161564672
LaoSaal,2020-05-01 15:29,0,0,"Our ESR1 mutations story presented at # AACR20 picked up in the media https://www.precisiononcologynews.com/cancer/poor-endocrine-therapy-response-primary-breast-cancer-possibly-explained-rare-esr1-mutations#.XqrUSi9h2ek …",,,# #,"1256304773726236672",https://twitter.com/LaoSaal/status/1256304773726236672
FoundationATCG,2020-05-01 14:56,4,19,"We’re proud to be part of the TMB Harmonization Project, a collaborative effort to standardize TMB measurement & advance care for cancer patients. Thanks @ CancerResrch for sharing phase 2 data at # AACR20, showing it’s possible to align on standards for TMB http://ow.ly/wF4j50zu9hv pic.twitter.com/bg7qgABbnR",,@,#,"1256296517859762183",https://twitter.com/FoundationATCG/status/1256296517859762183
JCellBiol,2020-05-01 14:42,0,4,"ICYMI! JCB’s cancer collection for # AACR20 (https://bit.ly/2Vv9GXj ) has short summaries of articles in this PDF: https://bit.ly/2XYckGS pic.twitter.com/87ZdXPaSG3",,,#,"1256292814176096257",https://twitter.com/JCellBiol/status/1256292814176096257
kellimrasmussen,2020-05-01 14:37,3,5,"# Congratulations to @ hahanson11! Her article # MachineLearning # Methods to Identify Patterns of # Familial Bladder # Cancer was selected as the cover of the upcoming issue of Cancer, Epidemiology Biomarkers, & Prevention @ AACR https://cebp.aacrjournals.org/content/29/5.cover-expansion … @ huntsmancancer @ UofUHealth",,@ @ @ @,# # # # #,"1256291593683824641",https://twitter.com/kellimrasmussen/status/1256291593683824641
CellPressNews,2020-05-01 14:10,1,4,"Want to improve your understanding of individualized # CellBiology? Download the free Cell Press Selection: Advances in Single-Cell Sequencing # AACR20 - https://bit.ly/2SnI1p5",,,# #,"1256284768636977156",https://twitter.com/CellPressNews/status/1256284768636977156
Onconova_ONTX,2020-05-01 14:01,3,13,"May is National Cancer Research Month which highlights the importance of lifesaving research to the millions of people around the world affected by cancer. Visit @ AACR’s site for info and resources: https://bit.ly/2Spd0Bt # ResearchSavesLives # NCRM20pic.twitter.com/tS5EpMozHk",,@,# #,"1256282609048596482",https://twitter.com/Onconova_ONTX/status/1256282609048596482
HTGMolecular,2020-05-01 14:00,0,0,"# HTGMolecular and the American Association for Cancer Research @ AACR celebrate May as Brain Cancer Awareness Month, raising visibility of current research to cure brain and other nervous system cancers. Learn more: https://bit.ly/2yiYdRI # HTGMolecular # AdvancingPrecisionMedicinepic.twitter.com/HHgC7ugtxw",,@,# # #,"1256282333025574912",https://twitter.com/HTGMolecular/status/1256282333025574912
AACR,2020-05-01 14:00,2,4,"Two presentations during the # AACR20 Virtual Annual Meeting I Opening Clinical Plenary highlighted some of the promises and challenges of expanding the use of immunotherapy for patients with breast cancer and patients with prostate cancer, respectively. https://bit.ly/2z4QKFS",,,#,"1256282274296999936",https://twitter.com/AACR/status/1256282274296999936
TempusLabs,2020-05-01 13:53,4,9,"We believe that data should be shared among the healthcare community, advancing the critical research being done to improve patient outcomes. That’s why we support National Cancer Research Month and its effort to show how cancer # ResearchSavesLives. # NCRM20 # NCRM @ AACR pic.twitter.com/beqoJKWrcL",,@,# # #,"1256280562182033411",https://twitter.com/TempusLabs/status/1256280562182033411
NCIMedia,2020-05-01 13:50,13,20,"PRESS RELEASE from @ AACR about @ theNCI: Culturally Tailored Colorectal # Cancer Education Program Improved Awareness and Screening Uptake in Racial/Ethnic Minorities and Rural Populations: https://bit.ly/35nh1LI # CancerDisparities # CancerResearch @ NCICRCHDpic.twitter.com/STJMK3XlP8",,@ @ @,# # #,"1256279944075726848",https://twitter.com/NCIMedia/status/1256279944075726848
JExpMed,2020-05-01 13:33,0,1,"ICYMI! JEM’s cancer collection for # AACR20 (https://bit.ly/3avNaBK ) has new short summaries of articles in this PDF: https://bit.ly/2XYhG4z pic.twitter.com/CUn85oqW8D",,,#,"1256275448008511488",https://twitter.com/JExpMed/status/1256275448008511488
SWOG,2020-05-01 13:32,1,3,"Thanks for the terrific coverage @ OncLive. @ SWOG @ UCSFCancer # AACR20 https://twitter.com/OncLive/status/1256010570765160448 …",,@ @ @,#,"1256275293708234752",https://twitter.com/SWOG/status/1256275293708234752
SWOG,2020-05-01 13:31,0,1,"Our @ SWOG blog Oncology Meetings Made the Switch to Screens https://bit.ly/2KMPsSG Big shout-out to @ AACR and their wild success with # AACR20 More to come in June! pic.twitter.com/iMldjaEzsV",,@ @,#,"1256275018767429632",https://twitter.com/SWOG/status/1256275018767429632
Subree_UMN,2020-05-01 13:28,0,0,"@ AACR @ AACRFoundation @ UMNews @ umnmedschoolhttps://twitter.com/Subree_UMN/status/1256270544451915777 …",,@ @ @ @,,"1256274416226439173",https://twitter.com/Subree_UMN/status/1256274416226439173
EpgntxEinstein,2020-05-01 13:17,1,2,"Great work by @ Amitvermamds and colleagues to protect these vulnerable patients.",,@,,"1256271528712380417",https://twitter.com/EpgntxEinstein/status/1256271528712380417
CarlyHFierce,2020-05-01 13:09,0,1,"ICYMI at # AACR20 - Roche's Tecentriq doesn't amp up Gilead's Yescarta in lymphoma, early study says: https://bit.ly/2WfGen8",,,#,"1256269401302564864",https://twitter.com/CarlyHFierce/status/1256269401302564864
MM_Oncology,2020-05-01 12:48,2,0,"# AACR20 news: Data shed light on severe outcome risk in # cancer patients with # COVID19 - reported by Hongbing Cai at the @ AACR virtual meeting this week, with co-publication in @ CD_AACR # COVID19nCancer # coronavirushttp://bit.ly/2KOV0fk",,@ @,# # # # #,"1256264217004564480",https://twitter.com/MM_Oncology/status/1256264217004564480
LifeSciComms,2020-05-01 12:45,0,1,"In this @ CancerNetwrk article, Compugen’s CMO, Dr. Henry Adewoye, spoke about data presented at # AACR2020 this week. Compugen’s novel # CheckpointInhibitor showed antitumor activity in heavily pretreated patients on its own & as a combo therapy. Read more:https://bit.ly/3d77P0R",,@,# #,"1256263460901576706",https://twitter.com/LifeSciComms/status/1256263460901576706
CancerResearch,2020-05-01 12:40,2,3,"Day 2 of # AACR20, experts at major cancer centers in # COVID_19 hotspots around the world regarding what they’ve learned so far about the novel coronavirus (SARS-CoV-2) and its impact on # cancer patients. Read the recap now https://bit.ly/2YpAyd2",,,# # #,"1256262112906752007",https://twitter.com/CancerResearch/status/1256262112906752007
rachnatshroff,2020-05-01 12:32,1,4,"Completely agree (as always) with @ GIcancerDoc. Still not sure where IO fits. That said, progress is being seen...",,@,,"1256260269652623361",https://twitter.com/rachnatshroff/status/1256260269652623361
RLobb,2020-05-01 12:31,0,0,"# COVID_19 in patients with cancer was an important topic at the recent # AACR20 Virtual Annual Meeting I. Our Cancer Research Catalyst blog presents a roundup of presentations: https://www.aacr.org/professionals/blog/aacr-virtual-annual-meeting-i-a-global-perspective-of-covid-19-in-patients-with-cancer/ …",,,# #,"1256260082268069892",https://twitter.com/RLobb/status/1256260082268069892
AACR,2020-05-01 12:30,1,0,"# ICYMI: The Opening Clinical Plenary Session of the # AACR20 Virtual Meeting I featured two studies that examined strategies to improve responses to BRAF and MEK inhibitors in patients with advanced melanoma. https://bit.ly/2YsxHA7",,,# #,"1256259608177512453",https://twitter.com/AACR/status/1256259608177512453
letswinpc,2020-05-01 12:13,0,0,"We are so grateful for you and your support!",,,,"1256255486552354817",https://twitter.com/letswinpc/status/1256255486552354817
mdmanishshah,2020-05-01 11:53,2,26,"Very excited to play a small part in developing a new treatment for KRAS mutant tumors like # PancreaticCancer and # CRC !! Thank you and @ letswinpc for the forum you have created to promote awareness and advance science! @ AACR @ SU2C @MeyerCancer @ cornellGIcancerhttps://twitter.com/drallysonocean/status/1256243641456250883 …",,@ @ @ @MeyerCancer @,# #,"1256250322533658630",https://twitter.com/mdmanishshah/status/1256250322533658630
MM_Oncology,2020-05-01 11:51,2,1,"# AACR20 news in brief: # NTRK alteration type key for response to # larotrectinib therapy in patients with solid tumors - click below for the details. Data presented by @ DavidHongMD of MD Anderson @ MDAndersonNews @ alexdrilonhttp://bit.ly/2YoW5CT",,@ @ @,# # #,"1256249986460909570",https://twitter.com/MM_Oncology/status/1256249986460909570
GIcancerDoc,2020-05-01 11:43,0,3,"Overall , I think it is safe to say that ~10% or less of patients may see a response of ?durability . IO in this disease remains very challenging .. Data with Cobi + Atezo @ AACR @ MarkYarchoan showed an ORR that is low - but reached its PEP of PFS..",,@ @,,"1256247836611473408",https://twitter.com/GIcancerDoc/status/1256247836611473408
getsilverbacs1,2020-05-01 11:31,0,0,"Please review: https://m.facebook.com/story.php?story_fbid=10221952240226023&id=1560347857&refid=52&__tn__=-R …",,,,"1256244897310404608",https://twitter.com/getsilverbacs1/status/1256244897310404608
MM_Oncology,2020-05-01 11:20,4,3,"# AACR20 news: First results from the # TERAVOLT registry of # ThoracicCancer patients with # COVID19 have been reported at the @ AACR virtual meeting by @ marinagarassino ( @ IstTumori). @ HornLeora @ peters_solange # LCSM # coronavirushttps://bit.ly/3f5EsOe",,@ @ @ @ @,# # # # # #,"1256241976959213573",https://twitter.com/MM_Oncology/status/1256241976959213573
CellPressNews,2020-05-01 11:15,1,2,"We round off # CancerResearchWeek with our final theme # ClinicalCancerResearch. Visit the Cancer Research Hub to access pioneering clinical research, videos, webinars, and collections. We're sorry to have missed you at # AACR2020 in San Diego and can't wait to see you at # AACR2021.",,,# # # #,"1256240712149917696",https://twitter.com/CellPressNews/status/1256240712149917696
CancerNetwrk,2020-05-01 11:02,1,3,"Researchers analyzed pooled data from 159 patients enrolled in 3 larotrectinib trials to assess outcomes stratified by prior lines of therapy and ECOG performance status. | @ AACR https://www.cancernetwork.com/news/outcomes-larotrectinib-prior-therapy-and-performance-status-trk-fusion-cancer …pic.twitter.com/MK8U8ArsZM",,@,,"1256237504140845056",https://twitter.com/CancerNetwrk/status/1256237504140845056
