user,location,content,time
CancerResearch,"New York, NY, USA",Missed out on #ASCO20? We got you covered. Read our conference recap now including important advances in the oncolo… https://t.co/cVGzd6Aw69,2020-06-04 23:46:40
carogzm,México,RT @Oncoinfo_it: #ASCO20 | Providing geriatric assessment and intervention in oncology patients allow to reduce toxicity and improve qualit…,2020-06-04 23:45:55
geneman10,,@NarjustDumaMD @ASCO @Forbes @TiansterZhang @LatinasInMed @ASCOPost @AmandaBinDC @GlopesMd Pah-leease.  More like Comic-con for oncologists.,2020-06-04 23:45:04
Kristel_GT,"Tamaulipas, Mexico",RT @EnriqueSoto8: My comments on #gerionc research presented at #ASCO20 for @Oncoinfo_it This year is a turning point for the field with th…,2020-06-04 23:44:27
AtishChoudhury,"Boston, MA",RT @urotoday: #PDIGREE: an adaptive phase III trial of PD-inhibitor Nivolumab and Ipilimumab with VEGF TKI Cabozantinib in metastatic untre…,2020-06-04 23:43:48
NarjustDumaMD,"Madison, Wisconsin","@OME_ResidentMD @ASCO @Forbes @LatinasInMed @ASCOPost @AmandaBinDC Getting some cool points with you? Yay! 

I am d… https://t.co/QkdpsfVEIa",2020-06-04 23:40:36
recnac1,"Houston, Texas","RT @rschilsky: The numbers are in for #ASCO20 virtual meeting:
•42,750 attendees (a new record!) 
•138 countries represented 
•5,290 abstra…",2020-06-04 23:40:04
mkatzmd,"Houston, TX",@DenboJw @ASCO @SyedAAhmad5 @cancerassassin1 @EileenMOReilly @agrothey @ProfDemartines @PanCAN @isteaus @timpawlik… https://t.co/dtyYOWcsAC,2020-06-04 23:39:20
OME_ResidentMD,"Chicago, IL",@NarjustDumaMD @ASCO @Forbes @TiansterZhang @LatinasInMed @ASCOPost @AmandaBinDC @GlopesMd Omg this is the best description!!!!,2020-06-04 23:38:23
DenboJw,"Tampa, FL",@ASCO @SyedAAhmad5 @cancerassassin1 @EileenMOReilly @agrothey @ProfDemartines @PanCAN @mkatzmd @isteaus @timpawlik… https://t.co/QpWV2m3vDl,2020-06-04 23:38:13
btrfly12,"Dallas, TX","RT @DrAttai: just a few of the studies looking at healthcare disparities presented at #ASCO20, curated by @womenofteal https://t.co/zpJpv7e…",2020-06-04 23:37:37
annalaucis,"Ann Arbor, Michigan, USA",@UMRogelCancer @ASCOPres @UMich @umichmedicine @UMichRadOnc @ASCO @symplur Agreed!! 👍,2020-06-04 23:36:38
OncHahn,"Houston, TX","RT @PauloBergerot: 🟢The largest pooled P1 CT experience for pts w mRCC showed:
➡️therapeutic value of P1 CT when compared to historical con…",2020-06-04 23:35:58
FayUCCancerCr,"Chicago, Illinois USA",RT @ASCOPres: Responding to Racism and Health Inequality as a Cancer Care Community https://t.co/lSwsT8gYZT @ASCO,2020-06-04 23:35:54
FayUCCancerCr,"Chicago, Illinois USA",Congratulations @rschilsky!  Thanks for yr mentorship to many of us @ASCO @UCCancerCenter @ALLIANCE_org !Yr legacy… https://t.co/hC5nTvddRD,2020-06-04 23:34:50
NarjustDumaMD,"Madison, Wisconsin",@DevikaDasMD @ASCO @Forbes @TiansterZhang @LatinasInMed @ASCOPost @AmandaBinDC @GlopesMd @TiansterZhang can we get… https://t.co/px4cbuxZav,2020-06-04 23:34:42
NbaQq,"Texas, USA",RT @Karyopharm: Karyopharm $KPTI reports positive phase 3 BOSTON data in oral presentation at the @ASCO 2020 Virtual Scientific Program: ht…,2020-06-04 23:33:43
knwachter,Metro DC,@NarjustDumaMD @ASCO @Forbes @TiansterZhang @LatinasInMed @ASCOPost @AmandaBinDC @GlopesMd That quote is pretty muc… https://t.co/FS5TtwbXrO,2020-06-04 23:33:28
cristobalmd02,"Naucalpan de Juárez, México","Muchas felicidades Alex, excelente presentación @ASCO #ASCO20 @CAU_URO @EIvanBravoC @leazanavi @EdgarLindenMD… https://t.co/U7ZTNFFIMt",2020-06-04 23:32:37
sinkmaster,"Chino Hills, California","RT @TiansterZhang: Pretty apt, @NarjustDumaMD - @ASCO annual meeting for oncologists &amp; patients is as gratifying as Coachella! 
@DukeGUCanc…",2020-06-04 23:31:31
AbhayS623,"Buffalo, NY",RT @AML_Hub: CONGRESS | #ASCO20 | Abhay Singh discusses the impact of modern cancer therapies on the risk of developing therapy-related MDS…,2020-06-04 23:30:11
gyncsm,"Next Chat Wed Sept 9, 9pmET","RT @SGO_org: Single agent checkpoint inhibition with pembrolizumab had only modest activity in #ovariancancer, regardless of PD-L1 expressi…",2020-06-04 23:30:04
mrsthach,central Iowa,"RT @PanCAN: Last week, tens of thousands of oncologists and other healthcare professionals, researchers, survivors and patient advocates fr…",2020-06-04 23:29:23
IBCResearch,"West Lafayette, IN","RT @CancerPathways: Update from @ASCO , featuring Dr. @jrgralow, MD, Director, Breast Oncology @UWMedicine, is happening Thurs, June 25th!…",2020-06-04 23:28:24
lcsmchat,Lung Cancer Social Media Chat,30 minutes until #LCSM Chat! #ASCO20 Roundup for Lung Cancer. Read more here: https://t.co/tMlHqOF1KB…,2020-06-04 23:27:05
NicoleKuderer,USA,"RT @NicoleKuderer: True. The few people making Dr Muss competition is a true gentleman Dr @GeorgeSledge51 🌹:
Not only a #bcsm icon &amp; former…",2020-06-04 23:23:30
StanfordRadOnc,"Stanford, CA",RT @everettmoding: I'm thrilled to receive the @ASCO Young Investigator Award. Thank you to @ConquerCancerFd and @GO2Foundation for support…,2020-06-04 23:23:29
NicoleKuderer,USA,Thank you so much @GeorgeSledge51🙏. Got your message. Much appreciated and congrats again you special @ASCO Award !… https://t.co/WCncOicD7Y,2020-06-04 23:23:28
ChrisSzetoPhD,"Santa Cruz, CA","RT @DrYukselUrun: Transcriptomic silencing as a potential mechanism of treatment resistance!
⭕️23% of 1417 tumors had at least 1 somatic va…",2020-06-04 23:16:49
GlopesMd,"Miami, FL","RT @NatashaDhawanMD: I was nervous, overwhelmed, and just felt out of place at my first @ASCO (#ASCO19) - this immediately dissipated upon…",2020-06-04 23:15:45
SBOC_Oncologia,Brasil,"Os tumores gastrointestinais estiveram entre os mais discutidos no #ASCO20Virtual, e a SBOC reuniu um time de peso… https://t.co/YHPkyCfe4t",2020-06-04 23:15:40
Geriatra_,"Madrid, Comunidad de Madrid",RT @Oncoinfo_it: #ASCO20 | Providing geriatric assessment and intervention in oncology patients allow to reduce toxicity and improve qualit…,2020-06-04 23:15:16
GlopesMd,"Miami, FL",RT @DevikaDasMD: @NarjustDumaMD @ASCO @Forbes @TiansterZhang @LatinasInMed @ASCOPost @AmandaBinDC @GlopesMd And you ladies are clearly the…,2020-06-04 23:15:11
GlopesMd,"Miami, FL","RT @NarjustDumaMD: It happened!

I was officially quoted calling the @ASCO Annual Meeting ""The Coachella for Oncologists"" in this @Forbes a…",2020-06-04 23:14:01
SteveCheren,,RT @DrHBurstein: Virtual @ASCO = huge success,2020-06-04 23:13:36
dgermain21,"St. Louis, MO",RT @VPrasadMDMPH: @ADesaiMD @NCCN @JournalCancer @OncoAlert @TKP80 @VincentRK @TheWonkologist @oncology_bg @DusetzinaS @ASCO @yzafar @ASH_h…,2020-06-04 23:13:24
LatinasInMed,International,"RT @NarjustDumaMD: It happened!

I was officially quoted calling the @ASCO Annual Meeting ""The Coachella for Oncologists"" in this @Forbes a…",2020-06-04 23:12:59
Kamacintosh,"Cornwall- Ottawa, Ontario","RT @NarjustDumaMD: It happened!

I was officially quoted calling the @ASCO Annual Meeting ""The Coachella for Oncologists"" in this @Forbes a…",2020-06-04 23:12:43
BiotechStrategy,,RT @MaverickNY: Continuing our post #ASCO20 coverage we highlight some winners and losers in the hematology space: https://t.co/1H1tmBUTqz…,2020-06-04 23:12:05
AmandaBinDC,"Washington, DC",Yaaaassssss! My queen @NarjustDumaMD! #ASCO20 the Coachella of oncology ™️ 👏👏👏 https://t.co/ZPIt7VAyOl,2020-06-04 23:11:58
swaggsheila1,"Illinois, USA","RT @DrAttai: just a few of the studies looking at healthcare disparities presented at #ASCO20, curated by @womenofteal https://t.co/zpJpv7e…",2020-06-04 23:11:56
dgermain21,"St. Louis, MO","RT @NarjustDumaMD: It happened!

I was officially quoted calling the @ASCO Annual Meeting ""The Coachella for Oncologists"" in this @Forbes a…",2020-06-04 23:11:49
feedkastCharles,NYC,@ADesaiMD @ASCO Wait til next year when they'll post the top-10 sessions and it will look like this... https://t.co/vfyJyI4gWU,2020-06-04 23:11:47
JackWestMD,"Los Angeles, CA, USA","RT @NatashaDhawanMD: I was nervous, overwhelmed, and just felt out of place at my first @ASCO (#ASCO19) - this immediately dissipated upon…",2020-06-04 23:09:50
GBOT_Alerta,Brazil,PIT-1- Fase II randomizado IIIA N2. Cis/pem + bev ou RXT seguidos de cirurgia. Aim: PFS 2 anos. Maior PFS no grupo… https://t.co/woglzgaVKS,2020-06-04 23:09:43
ashland1221,Metro NY & Palm Beach,RT @DrHBurstein: Virtual @ASCO = huge success,2020-06-04 23:08:28
DukeGUCancer,"Durham, NC","RT @TiansterZhang: Pretty apt, @NarjustDumaMD - @ASCO annual meeting for oncologists &amp; patients is as gratifying as Coachella! 
@DukeGUCanc…",2020-06-04 23:07:00
Bethfaiman,Cleveland Ohio,RT @GSKUS: Don’t miss out on all the #innovation happening at #ASCO20. Check out our website to go #BehindTheScience and learn more.,2020-06-04 23:06:48
Kamacintosh,"Cornwall- Ottawa, Ontario","RT @LungCancerFaces: Please join us TONIGHT! Join #LCSM Chat Thursday 6/4 at 5pm PT, 8pm ET for our #ASCO20 Roundup for Lung Cancer. Read m…",2020-06-04 23:06:42
ChilesResearch,"Portland, Oregon",#ICYMI Abstract w/ contributions from @BrendanCurtiMD presented at #ASCO20 Developmental Therapeutics… https://t.co/X9JKDCRjes,2020-06-04 23:05:55
marklewismd,"Murray, UT",@NatashaDhawanMD @NarjustDumaMD @ASCO @HemOncWomenDocs https://t.co/tVNBkWt2dh,2020-06-04 23:04:48
NCCRCG,"Bethesda, MD",RT @PittGCProgram: Research presented at this year's @ASCO conference includes a pre-pandemic study showing that cancer genetic counseling…,2020-06-04 23:04:40
TheTruthStudio,"Chicago, IL",Ewing sarcoma is a rare and deadly pediatric bone cancer for which there are no approved targeted treatments availa… https://t.co/enGSsmW2MJ,2020-06-04 23:04:01
marklewismd,"Murray, UT","🚨GAMECHANGER REFERENCE 🚨 
#ASCO20 https://t.co/rr2DEqqbTo",2020-06-04 23:03:20
AnnaJinkerson,"Alexandria, VA",RT @ASCO: Warm wishes to Rich: Our Chief Medical Officer @rschilsky to retire in February 2021 https://t.co/8WjToAVoVF,2020-06-04 23:02:19
DevikaDasMD,Birmingham AL  ,@NarjustDumaMD @ASCO @Forbes @TiansterZhang @LatinasInMed @ASCOPost @AmandaBinDC @GlopesMd And you ladies are clearly the headliners !,2020-06-04 23:01:52
Gluonsrule,"right here, right now","RT @EnriqueSoto8: Very important point raised by @oncology_bg in this interview, we need more diverse voices, racially and geographically s…",2020-06-04 22:59:33
drcbsteer,Albury Wodonga,RT @Oncoinfo_it: #ASCO20 | Providing geriatric assessment and intervention in oncology patients allow to reduce toxicity and improve qualit…,2020-06-04 22:57:04
oncology_bg,"Kingston, Ontario","RT @EnriqueSoto8: Very important point raised by @oncology_bg in this interview, we need more diverse voices, racially and geographically s…",2020-06-04 22:56:22
TiansterZhang,"Durham, NC","Pretty apt, @NarjustDumaMD - @ASCO annual meeting for oncologists &amp; patients is as gratifying as Coachella!… https://t.co/7wdohP0DPz",2020-06-04 22:54:57
BenMazer,"Baltimore, MD",@VPrasadMDMPH @oncology_bg @ADesaiMD @NCCN @JournalCancer @OncoAlert @TKP80 @VincentRK @TheWonkologist @DusetzinaS… https://t.co/RiQy3ZLZx0,2020-06-04 22:53:53
Maelli14,"Left Coast, USA",@DavidFajgenbaum @stales @ASCO You have the title for your sequel: Chasing Our Cures,2020-06-04 22:52:00
MaverickNY,Earthling,Continuing our post #ASCO20 coverage we highlight some winners and losers in the hematology space:… https://t.co/vQGRUBkXK9,2020-06-04 22:49:55
ShikhaJainMD,"Chicago, IL","RT @NarjustDumaMD: It happened!

I was officially quoted calling the @ASCO Annual Meeting ""The Coachella for Oncologists"" in this @Forbes a…",2020-06-04 22:48:52
oncology_bg,"Kingston, Ontario",RT @VPrasadMDMPH: @ADesaiMD @NCCN @JournalCancer @OncoAlert @TKP80 @VincentRK @TheWonkologist @oncology_bg @DusetzinaS @ASCO @yzafar @ASH_h…,2020-06-04 22:47:41
oncology_bg,"Kingston, Ontario",RT @VPrasadMDMPH: @ADesaiMD @NCCN @JournalCancer @OncoAlert @TKP80 @VincentRK @TheWonkologist @oncology_bg @DusetzinaS @ASCO @yzafar @ASH_h…,2020-06-04 22:47:41
oncology_bg,"Kingston, Ontario",RT @VPrasadMDMPH: @ADesaiMD @NCCN @JournalCancer @OncoAlert @TKP80 @VincentRK @TheWonkologist @oncology_bg @DusetzinaS @ASCO @yzafar @ASH_h…,2020-06-04 22:47:41
oncdoc7,,"RT @PeerView: Register now for a #GastricCancer CME/MOC web broadcast on June 22nd at 7 PM EDT, featuring David H. Ilson, MD, PhD (@ILSONDa…",2020-06-04 22:43:21
DrABurke,,"RT @Dcollinsflynn: Calling all Oncology SpRs- medical, radiation, haematology. @asco quality care symposium - consider for your research ab…",2020-06-04 22:43:21
bogda_koczwara,"Adelaide, South Australia",RT @Oncoinfo_it: #ASCO20 | At the virtual congress of @ASCO several studies were presented by oncologists working in low-middle income coun…,2020-06-04 22:42:26
inas_md,"University of Cincinnati, Ohio",@NarjustDumaMD @ASCO @Forbes @TiansterZhang @LatinasInMed @ASCOPost @AmandaBinDC @GlopesMd This should be the offic… https://t.co/IdLvKCtucV,2020-06-04 22:41:52
ChandlerHParkMD,"Louisville, KY","RT @rschilsky: The numbers are in for #ASCO20 virtual meeting:
•42,750 attendees (a new record!) 
•138 countries represented 
•5,290 abstra…",2020-06-04 22:39:42
NarjustDumaMD,"Madison, Wisconsin","It happened!

I was officially quoted calling the @ASCO Annual Meeting ""The Coachella for Oncologists"" in this… https://t.co/d4TafDwgHs",2020-06-04 22:38:00
SergioR29345092,Ciudad Autónoma de Buenos Aire,"RT @rschilsky: The numbers are in for #ASCO20 virtual meeting:
•42,750 attendees (a new record!) 
•138 countries represented 
•5,290 abstra…",2020-06-04 22:37:06
bogda_koczwara,"Adelaide, South Australia",RT @EnriqueSoto8: My comments on #gerionc research presented at #ASCO20 for @Oncoinfo_it This year is a turning point for the field with th…,2020-06-04 22:36:10
bogda_koczwara,"Adelaide, South Australia",RT @DrHBurstein: Virtual @ASCO = huge success,2020-06-04 22:36:00
JenniShengMD,"Baltimore, MD",RT @JaniceTNBCmets: Great informational exchange with #GRASPCancer today. Breaking down posters from #ASCO20. Grateful to all who dedicate…,2020-06-04 22:35:23
CJBridge4,,@feedkastCharles @DrMassarweh @DrHBurstein @ASCO Donations can be sent.,2020-06-04 22:30:57
OncologyTimes,New York City,New #OvarianCancer Research from #ASCO20: The Rate of Oophorectomy Among Women With Genetic Alterations… https://t.co/INEY5P1KSr,2020-06-04 22:30:08
btrfly12,"Dallas, TX","RT @lcsmchat: TODAY! Join #LCSM Chat Thursday 6/4 at 5pm PT, 8pm ET for our #ASCO20 Roundup for Lung Cancer. Read more here: https://t.co/V…",2020-06-04 22:27:24
JYoungPierce,Medical University of SC,"RT @RamalingamMD: Even as we celebrate research success at #ASCO20, it is hard not to shed tears for the injustice that happen(s)ed around…",2020-06-04 22:27:04
PittGCProgram,"Pittsburgh, PA",Research presented at this year's @ASCO conference includes a pre-pandemic study showing that cancer genetic counse… https://t.co/waH98Xxurk,2020-06-04 22:25:04
25071956,Roma,RT @Oncoinfo_it: #ASCO20 | At the virtual congress of @ASCO several studies were presented by oncologists working in low-middle income coun…,2020-06-04 22:20:58
life_walker,"İstanbul, Türkiye",RT @NateraOncology: Right on the heels of #ASCO20 - join us for a webinar reviewing new #Signatera data recently presented at ASCO. Registe…,2020-06-04 22:17:47
DrRiyazShah,"London, United Kingdom",@DrSteveMartin @n8pennell @CharuAggarwalMD @ASCO NCS sign and date: NCS sign and date: NCS sign and date: NCS sign… https://t.co/VKjqY3nLTu,2020-06-04 22:17:19
KatsuakiMaehara,日本 東京,RT @ASCO: #ASCO20 Virtual Scientific Program proved that our global oncology community remains united in our commitment to finding new canc…,2020-06-04 22:17:15
ant_herrero,,RT @DrRaulCordoba: #ASCO20 EUROQoL-5D as a valid patient-reported outcome measurement (#PROM) tool to predict health-related quality of lif…,2020-06-04 22:16:19
HallJJH,"North West, England",@DrHBurstein @ASCO Well done 👍,2020-06-04 22:16:12
MedscapeOnc,,"Would you attend #ASCO21 in person next year? 
https://t.co/7gntzcP0sf #ASCO20",2020-06-04 22:13:00
DrSGraff,"Leawood, KS",RT @ASCO: #ASCO20 Virtual Scientific Program proved that our global oncology community remains united in our commitment to finding new canc…,2020-06-04 22:12:15
LaPathologia,México,"@DieAlfaro Trabajan para un sistema piramidal llamado Melius, que funciona como un esquema Ponzi. Muestra dinero y… https://t.co/wc5RuuuzDP",2020-06-04 22:10:40
TawniBoyd,"Oregon, USA",RT @CalquenceHCP: What was your favorite part of the #ASCO20 Virtual Scientific Program?,2020-06-04 22:08:48
KatsuakiMaehara,日本 東京,"Thank you too much @Jbauml @LeciaSequist @christine_lovly @ivybelkins and @jillfeldman4 .

So great lecture and dis… https://t.co/Ch5k07Uxpc",2020-06-04 22:08:13
rossana_berardi,"Senigallia, Marche","Ospedali Riuniti Ancona e @UnivPoliMarche all’@ASCO, il più grande congresso di oncologia. I risultati del tavolo s… https://t.co/Gm9Yf6kp9P",2020-06-04 22:05:08
ScottLaurent14,"Brown Deer, WI",RT @ASCO: #ASCO20 Virtual Scientific Program proved that our global oncology community remains united in our commitment to finding new canc…,2020-06-04 22:04:30
mchamplin1,Just outside of the Burgh,RT @colon_survivor: @ASCOPres @JeamesSailor @ASCO Equity in cancer care would be lovely. How do you achieve equity in a healthcare system t…,2020-06-04 22:00:27
DrHealeyBird,,"RT @Dcollinsflynn: Calling all Oncology SpRs- medical, radiation, haematology. @asco quality care symposium - consider for your research ab…",2020-06-04 21:58:50
PGrivasMDPhD,"Seattle, WA",RT @amerseburger: Impressed #ASCO20 library function to fast forward/slow down #ASCO20 Plenary LBA1: #bladdercancer Congrats @tompowles1 @P…,2020-06-04 21:58:37
feedkastCharles,NYC,"@DrMassarweh @DrHBurstein @ASCO All true. Really, the only one minus was @ASCO lost revenue that pays for their ser… https://t.co/Qy8GO5Mdxl",2020-06-04 21:57:24
eugeneahn,Chicago and Miami,"RT @rschilsky: The numbers are in for #ASCO20 virtual meeting:
•42,750 attendees (a new record!) 
•138 countries represented 
•5,290 abstra…",2020-06-04 21:55:32
PauloBergerot,"Brasília, Brazil",RT @oncology_bg: My brief chat with @Oncoinfo_it about #globaloncology during #ASCO20. @QueensCRI @nazik_hammad @scottrberry  https://t.co/…,2020-06-04 21:53:53
tmprowell,"Baltimore, MD","RT @rschilsky: The numbers are in for #ASCO20 virtual meeting:
•42,750 attendees (a new record!) 
•138 countries represented 
•5,290 abstra…",2020-06-04 21:53:29
ONCOassist,"Kerry, Ireland","RT @Dcollinsflynn: Calling all Oncology SpRs- medical, radiation, haematology. @asco quality care symposium - consider for your research ab…",2020-06-04 21:52:12
DrSGraff,"Leawood, KS","RT @rschilsky: The numbers are in for #ASCO20 virtual meeting:
•42,750 attendees (a new record!) 
•138 countries represented 
•5,290 abstra…",2020-06-04 21:51:16
uroupdate,Deutschland,RT @MM_Oncology: #ASCO20 video: WATCH our interview with @ERPlimackMD (@FoxChaseCancer) to find out why she thinks the JAVELIN Bladder 100…,2020-06-04 21:51:00
paspears88,"Raleigh, NC",RT @KidneyCancer: Thank you @GRASPtweets @itsnot_pink @christeeny513 for an excellent small group #ASCO20 virtual poster discussion session…,2020-06-04 21:50:29
StaceyJ8691,"New York, USA","RT @rschilsky: The numbers are in for #ASCO20 virtual meeting:
•42,750 attendees (a new record!) 
•138 countries represented 
•5,290 abstra…",2020-06-04 21:49:12
WitherRocks,"AZ, USA",RT @CalquenceHCP: What was your favorite part of the #ASCO20 Virtual Scientific Program?,2020-06-04 21:47:30
OisinJHannigan,,"RT @Dcollinsflynn: Calling all Oncology SpRs- medical, radiation, haematology. @asco quality care symposium - consider for your research ab…",2020-06-04 21:47:12
farid_saira,"Washington, DC","RT @IASLC: In a special episode of ""Lung Cancer Considered,"" our CSO, @CBelaniMD, speaks with @StephenVLiu about the #lungcancer research p…",2020-06-04 21:45:51
KidneyCancer,"Chicago, IL",Thank you @GRASPtweets @itsnot_pink @christeeny513 for an excellent small group #ASCO20 virtual poster discussion s… https://t.co/hBiPSd9qc9,2020-06-04 21:45:10
OncEd,Toronto,"In this #ASCO20 update, Dr. Naomi Kiyota provides the results of the #JCOG1008 trial for high-risk patients with sq… https://t.co/kFIcybbJuF",2020-06-04 21:45:05
waltbirch,"Free Union, VA",RT @ASCO: We united &amp; conquered. Thank you for attending! #ASCO20 https://t.co/cn3JOK5Qlx,2020-06-04 21:44:47
waltbirch,"Free Union, VA",RT @ASCO: #ASCO20 Virtual Scientific Program proved that our global oncology community remains united in our commitment to finding new canc…,2020-06-04 21:44:43
rodrocconi,,"RT @rschilsky: The numbers are in for #ASCO20 virtual meeting:
•42,750 attendees (a new record!) 
•138 countries represented 
•5,290 abstra…",2020-06-04 21:43:56
Deirdreomahon14,,"👏👏well done #asco20 This is an essential aspect for all communities worldwide, we need to look further afield to fo… https://t.co/gHDh50XMok",2020-06-04 21:43:43
ScheryllAlken,"Dublin City, Ireland","RT @Dcollinsflynn: Calling all Oncology SpRs- medical, radiation, haematology. @asco quality care symposium - consider for your research ab…",2020-06-04 21:43:34
PhillipJSteven2,,@VPrasadMDMPH @ADesaiMD @NCCN @JournalCancer @OncoAlert @TKP80 @VincentRK @TheWonkologist @oncology_bg @DusetzinaS… https://t.co/6wKSZO3KcN,2020-06-04 21:42:27
Dcollinsflynn,"Cork, Ireland","Calling all Oncology SpRs- medical, radiation, haematology. @asco quality care symposium - consider for your resear… https://t.co/tHY4xyDT4g",2020-06-04 21:42:06
jacobadashek,"Tampa, FL","RT @DrYukselUrun: Transcriptomic silencing as a potential mechanism of treatment resistance!
⭕️23% of 1417 tumors had at least 1 somatic va…",2020-06-04 21:42:01
Gval1209,,RT @NatureCustom: Scientists are developing interception methods to stop cells progressing from pre-malignancy to mature cancers #AdFeature…,2020-06-04 21:40:34
ChiteDoc,USA and Kenya,RT @ASCO: #ASCO20 Virtual Scientific Program proved that our global oncology community remains united in our commitment to finding new canc…,2020-06-04 21:37:55
Deirdreomahon14,,"@ASCO quality care symposium 2020 deadline approaching , consider submission by June 16,2020 as @ascopres impressiv… https://t.co/H4R7qenY3M",2020-06-04 21:36:47
emilysmithmeded,"London, England","RT @CanelaLlobet: Meza (TAK-079), a new anti-CD38 administered SC, with no infusion-related reactions, shows efficacy and very favorable sa…",2020-06-04 21:33:48
womenofteal,"New Jersey,USA","RT @rschilsky: The numbers are in for #ASCO20 virtual meeting:
•42,750 attendees (a new record!) 
•138 countries represented 
•5,290 abstra…",2020-06-04 21:30:02
gu_onc,"Melbourne, Victoria","RT @DrMHofman: GLOBAL WEBINAR @PCF_Science @PeterMacCC @ANZUPtrials on #TheraP trial (LuPSMA)

10 June 1PM PT
4PM ET
9PM UK
10PM Munich
11…",2020-06-04 21:29:54
womenofteal,"New Jersey,USA",@rschilsky I'd be curious to know if you saw an increase in the number of cancer advocates/ survivors attend? The l… https://t.co/evLea3rdOF,2020-06-04 21:29:40
teaminspire,Worldwide,"RT @lcsmchat: TODAY! Join #LCSM Chat Thursday 6/4 at 5pm PT, 8pm ET for our #ASCO20 Roundup for Lung Cancer. Read more here: https://t.co/V…",2020-06-04 21:29:36
Tony_Calles,"Madrid, Spain",RT @ASCO: #ASCO20 Virtual Scientific Program proved that our global oncology community remains united in our commitment to finding new canc…,2020-06-04 21:29:25
JonMarronMD,"Boston, MA",RT @ASCOPres: Responding to Racism and Health Inequality as a Cancer Care Community https://t.co/lSwsT8gYZT @ASCO,2020-06-04 21:27:23
LungIllinois,,RT @ASCOPres: Responding to Racism and Health Inequality as a Cancer Care Community https://t.co/lSwsT8gYZT @ASCO,2020-06-04 21:25:58
LungNevada,Las Vegas,RT @ASCOPres: Responding to Racism and Health Inequality as a Cancer Care Community https://t.co/lSwsT8gYZT @ASCO,2020-06-04 21:24:52
AmericanLungTX,"Dallas, TX",RT @ASCOPres: Responding to Racism and Health Inequality as a Cancer Care Community https://t.co/lSwsT8gYZT @ASCO,2020-06-04 21:24:48
liguecancer22,Trégueux Côtes d'Armor France,"RT @AgenceLJCom: [#ASCO20]
👉Les résultats des essais cliniques présentés à l'@ASCO et les lancements récents de médicaments illustrent bien…",2020-06-04 21:24:47
AmericanLungCO,"Denver, CO",RT @ASCOPres: Responding to Racism and Health Inequality as a Cancer Care Community https://t.co/lSwsT8gYZT @ASCO,2020-06-04 21:24:46
AmericanLungAZ,"Phoenix, AZ",RT @ASCOPres: Responding to Racism and Health Inequality as a Cancer Care Community https://t.co/lSwsT8gYZT @ASCO,2020-06-04 21:24:42
