user,location,content,time
ZamrzlaMike,"Rocky river, OHio.","RT @GSKUS: #Multiplemyeloma research has come a long way, but new treatments are essential for improving patient outcomes. #ASCO20.",2020-06-02 13:08:58
reed650,New  York NOW IN.  FRAMINGHAM,RT @CalquenceHCP: What was your favorite part of the #ASCO20 Virtual Scientific Program?,2020-06-02 13:08:47
dorcaratto,"Valencia, España",RT @AAFretland: 5)Final #ASCO2020 highlight for #HPB surgeons: Gemcitabine/nab-paclitaxel as good as mFOLFIRINOX as perioperative treatment…,2020-06-02 13:08:46
dorcaratto,"Valencia, España",RT @AAFretland: 4)#ASCO2020 highlights for a #HBP surgeon: #ESPAC5 finds 77% 1-year OS for #neoadjuvant #chemo in #pancreaticcancer and 40%…,2020-06-02 13:08:34
dorcaratto,"Valencia, España",RT @AAFretland: 3)#ASCO2020 highlights for a #HPB surgeon. Actionable targets are a fact! Treatment for #MSI-high (https://t.co/fASOnwNAZl)…,2020-06-02 13:08:12
dorcaratto,"Valencia, España",RT @AAFretland: 2)#ASCO2020 highlights for a #HPB surgeon: #IDEA collaboration found that 3 months #CAPOX is similar to 6 months adjuvant a…,2020-06-02 13:07:52
dorcaratto,"Valencia, España",RT @AAFretland: 1) #ASCO2020 highlights for a #HPB surgeon: JCOG0603 - adjuvant FOLFOX vs hepatectomy only for colorectal mets - DFS better…,2020-06-02 13:07:49
trimpa48,,RT @NatureCustom: Scientists are developing interception methods to stop cells progressing from pre-malignancy to mature cancers #AdFeature…,2020-06-02 13:07:17
TheLinacre,Bala Cynwyd PA,"RT @frodbaldeagle: Extremely important graphic, for those of us interested in #oncology care.
#ASCO2020 #ASCO20tweetup #COVID19
@COVID19n…",2020-06-02 13:06:38
LucaDezzani,"New York, USA",@VivekSubbiah @ASCO @OncoAlert @tmprowell @GlopesMd @ASCOPres @DrChoueiri @DrSGraff @marklewismd @neerajaiims That'… https://t.co/6FXHpcIcDN,2020-06-02 13:06:25
Edgar_Vi,Catalunya - Spain,RT @urotoday: #EV103 New randomized cohort testing Edfortumab Vedotin as monotherapy or in combination with Pembro in locally advanced or m…,2020-06-02 13:05:58
IOBoncologia,Madrid/Barcelona,GSK presenta en #ASCO20 los resultados de 26 #tratamientos contra el #cáncer https://t.co/36nOtXhhvz,2020-06-02 13:05:10
prochigneux,,"RT @BenjaminBesseMD: Adjuvant EGFR TKI
— ADAURA —
HR 0.17 for DFS will impact OS? Events delayed after 3yrs of osi?
Remember OPTIMAL (erlo…",2020-06-02 13:04:50
MedpageOnco,,"Men with nonmetastatic castration-resistant prostate cancer lived significantly longer with this treatment, accordi… https://t.co/PjWLFhEQT5",2020-06-02 13:04:01
VincentRK,"Rochester, MN, USA","RT @drdgoldstein: #ASCO20 is over!

Time for the next conference …..….. methods to reduce drug costs.

The First International Summit on I…",2020-06-02 13:03:16
Raghavraoy,"New Delhi, India","RT @ASCOPres: I’ve been interested throughout my whole career in how to best create #equity in cancer care for all patients. So, I'm excite…",2020-06-02 13:01:32
OncEd,Toronto,"In this #ASCO20 update, Dr. Jesus Berdeja provides the results of the CARTITUDE-1 Update: A phase Ib/II study of JN… https://t.co/Tri5iwGKEV",2020-06-02 13:01:27
urotoday,"San Francisco, CA",#EV103 New randomized cohort testing Edfortumab Vedotin as monotherapy or in combination with Pembro in locally adv… https://t.co/kZoW7CNZJB,2020-06-02 13:00:37
AlexSigaras,"New York, NY, United States",RT @drallysonocean: #VirtualReality 101: learning the @Microsoft @HoloLens #HoloLens from @EngIPM guru @AlexSigaras. Doesn’t take much. 🤣🤓…,2020-06-02 13:00:13
EvaGonz34932034,,Presenting… CVS Health Data at #ASCO20 https://t.co/92CR74Wyjz,2020-06-02 13:00:02
VivekSubbiah,"Houston, TX",@LucaDezzani @ASCO @OncoAlert @tmprowell @GlopesMd @ASCOPres @DrChoueiri @DrSGraff @marklewismd @neerajaiims Wow ! How did you make this ?,2020-06-02 12:59:37
culdemandril,"Valencia, España","RT @pharma_jonpi: Yondelis® en Combinación con Doxo Es un Tratamiento Efectivo en Primera Línea para Pacientes con LeiomioSarcoma .
El Estu…",2020-06-02 12:59:10
VivekSubbiah,"Houston, TX",RT @LucaDezzani: #ASCO20 Twitter Profiles in 391 pictures 🤩(too bad we can only tag 10) https://t.co/exDUGlxq2C,2020-06-02 12:58:57
DrSGraff,"Leawood, KS",RT @LucaDezzani: #ASCO20 Twitter Profiles in 391 pictures 🤩(too bad we can only tag 10) https://t.co/exDUGlxq2C,2020-06-02 12:58:50
VivekSubbiah,"Houston, TX",@marklewismd @CharuAggarwalMD @AmandaBinDC @LucaDezzani @ASCO @OncoAlert @tmprowell @GlopesMd @NarjustDumaMD… https://t.co/CH6vVpK8MJ,2020-06-02 12:58:35
LauJacq,"Paris, France",RT @GroupeUNICANCER: #UnicancerASCO20 – RETRANSMISSION #OncologyPressRoom: le Président d’Unicancer @jeanyvesblay conclut «L'#ASCO20 a été…,2020-06-02 12:58:24
LauJacq,"Paris, France",RT @GroupeUNICANCER: #UnicancerASCO20 : « Apports patients ++ avec les thérapies associant les anticorps monoclonaux et d’autres chimios po…,2020-06-02 12:58:05
hpb_so,,RT @AAFretland: 4)#ASCO2020 highlights for a #HBP surgeon: #ESPAC5 finds 77% 1-year OS for #neoadjuvant #chemo in #pancreaticcancer and 40%…,2020-06-02 12:57:23
CMMetastasico,Spain,"@isanidad  Un estudio de @GEICAM presentado en  @ASCO
""Las pacientes de cáncer de mama hormonal con mutaciones ESR1… https://t.co/hGbafFK0gg",2020-06-02 12:57:14
HOJournalClub,,RT @amarkelkar: Looking forward to this week’s post-@ASCO @HOJournalClub on adjuvant osimertinib in EGFRm patients! #HOJournalClub,2020-06-02 12:56:48
yamashoubin,,"RT @ThisIsSeanB: Impressive results from the OPRA trial at #ASCO20

1⃣~50% of patients can avoid TME with pre-op CRT + chemo!
2⃣Higher rate…",2020-06-02 12:56:09
onco_pedia,"Oncologist, ASCO/AACR member. ",RT @CleClinicMD: Four clinical studies that are evaluating mechanistically diverse strategies to extend survival in patients with glioblast…,2020-06-02 12:54:38
onco_pedia,"Oncologist, ASCO/AACR member. ",RT @CleClinicMD: New research reveals the promise of taking an algorithmic approach to differentiating true glioblastoma progression from p…,2020-06-02 12:54:33
onco_pedia,"Oncologist, ASCO/AACR member. ","RT @VivekSubbiah: Anaplastic #thyroidcancer, #glioblastoma or leptomeningeal disease have few effective treatment options : https://t.co/cb…",2020-06-02 12:54:17
eaonc,1100 member research sites,RT @ASCOPost: Early Local Therapy Did Not Extend Survival in Patients With Newly Diagnosed Metastatic Breast Cancer https://t.co/kU394Y44vt…,2020-06-02 12:53:53
onco_pedia,"Oncologist, ASCO/AACR member. ",RT @ziopharm: Ziopharm Presents Encouraging Clinical Data for Controlled IL-12 for Recurrent Glioblastoma at the 2020 American Society of C…,2020-06-02 12:53:48
onco_pedia,"Oncologist, ASCO/AACR member. ","RT @JohnCendpts: #ASCO20
Early survival data boost Ziopharm's 'controlled IL-12' immunotherapy for glioblastoma
https://t.co/ubSf3I4uFQ",2020-06-02 12:53:40
onco_pedia,"Oncologist, ASCO/AACR member. ",RT @CancerMedMDA: Poster session: Evaluation of glioblastoma tumor microenvironment after treatment w/pembrolizumab. @NazMajd. Virtual #ASC…,2020-06-02 12:53:30
onco_pedia,"Oncologist, ASCO/AACR member. ","RT @DukeCancer: #ASCO20 News: @Medicenna1 updates efficacy results from phase 2b recurrent GBM trial. ""The data presented here reinforces o…",2020-06-02 12:53:26
ASCOPost,"Huntington, NY",Early Local Therapy Did Not Extend Survival in Patients With Newly Diagnosed Metastatic Breast Cancer… https://t.co/5WfSxvrntu,2020-06-02 12:52:00
clcrawford12,"Winston-Salem, NC","RT @MM_Hub: CONGRESS | #ASCO20 | MM Hub SC member, @myelomaMD, @mayoclinic, discussed the updated results from the phase III BELLINI trial,…",2020-06-02 12:50:53
DevikaDasMD,Birmingham AL  ,RT @amarkelkar: Looking forward to this week’s post-@ASCO @HOJournalClub on adjuvant osimertinib in EGFRm patients! #HOJournalClub,2020-06-02 12:50:27
ElementoLab,New York city,RT @drallysonocean: #VirtualReality 101: learning the @Microsoft @HoloLens #HoloLens from @EngIPM guru @AlexSigaras. Doesn’t take much. 🤣🤓…,2020-06-02 12:48:58
NiuSanford,"Dallas, TX","@tmprowell @ASCO At this time, NGS wouldn’t change tx for many non-metastatic GI cancers (CRC, GEJ, anal).

Pts sho… https://t.co/MCE5l9fSFv",2020-06-02 12:48:55
onco_pedia,"Oncologist, ASCO/AACR member. ",RT @n8pennell: I am actually surprised people aren't talking more about how bad EGFR-mutation+ NSCLC patients do with surgery and adjuvant…,2020-06-02 12:47:24
LauJacq,"Paris, France","RT @AgenceLJCom: [#ASCO20]
✔️Les sessions live sur l'#OncologyPressRoom sont terminées !
🙏Merci à @GroupeUNICANCER et ses experts @jeanyves…",2020-06-02 12:47:18
amarkelkar,"Gainesville, FL",Looking forward to this week’s post-@ASCO @HOJournalClub on adjuvant osimertinib in EGFRm patients! #HOJournalClub https://t.co/GvQA7lqHfZ,2020-06-02 12:46:32
marklewismd,"Murray, UT",@CharuAggarwalMD @VivekSubbiah @AmandaBinDC @LucaDezzani @ASCO @OncoAlert @tmprowell @GlopesMd @NarjustDumaMD… https://t.co/zYbf7KLfP6,2020-06-02 12:45:48
n8pennell,"Cleveland, OH",@CharuAggarwalMD @VivekSubbiah @AmandaBinDC @LucaDezzani @ASCO @OncoAlert @tmprowell @GlopesMd @NarjustDumaMD… https://t.co/qrA6uVMCZr,2020-06-02 12:45:31
VereneDougoud,,RT @FabioGomes_Go: Not 1...not 2...not 3...but 4 randomised controlled trials on the value of geriatric assessments for cancer patients! Im…,2020-06-02 12:45:23
onco_pedia,"Oncologist, ASCO/AACR member. ",RT @n8pennell: This also illustrates that patients TODAY can't wait 3 years to decide if adjuvant the osi is helpful for OS curves because…,2020-06-02 12:44:31
touchONCOLOGY,,@touchONCOLOGY joined Dr Vorobiof to discuss data being released at this year’s #ASCO20 Virtual Meeting from a key… https://t.co/7O7Qr6V7WR,2020-06-02 12:43:58
onco_pedia,"Oncologist, ASCO/AACR member. ","RT @HalioDx: #ASCO20 : Expanded analysis conducted with #Immunosign, #Immunoscore characterized the pretreatment TME immune contexture &amp; ex…",2020-06-02 12:43:39
onco_pedia,"Oncologist, ASCO/AACR member. ",RT @pashtoonkasi: #ASCO20 #Cholangiocarcinoma @curecc,2020-06-02 12:43:17
onco_pedia,"Oncologist, ASCO/AACR member. ","RT @ICR_London: 🧬  Professor Ros Eeles is leading the study BARCODE 1, a study assessing population genetic screening to improve detection…",2020-06-02 12:43:07
AgenceLJCom,Paris,"[#ASCO20]
✔️Les sessions live sur l'#OncologyPressRoom sont terminées !
🙏Merci à @GroupeUNICANCER et ses experts… https://t.co/gT32x1ITRD",2020-06-02 12:43:07
onco_pedia,"Oncologist, ASCO/AACR member. ","RT @LucaDezzani: Twitter activity over time at @ASCO 📊 - Update as of June 2nd #ASCO20
@OncoAlert @tmprowell @VivekSubbiah @GlopesMd @Narj…",2020-06-02 12:42:37
CharuAggarwalMD,"Philadelphia, PA",@VivekSubbiah @AmandaBinDC @LucaDezzani @ASCO @OncoAlert @tmprowell @GlopesMd @NarjustDumaMD @ASCOPres @DrChoueiri… https://t.co/d5jcwQmh3h,2020-06-02 12:42:04
faith_hayden313,"Washington, DC",#ASCODailyNews coverage of #ASCO20 continues. Visit https://t.co/rqOXoeRVAQ for in-depth reporting on the Plenary S… https://t.co/FncGA6tQrQ,2020-06-02 12:41:56
PedsHemeDoc,"New York, NY","RT @ASCOPres: I’ve been interested throughout my whole career in how to best create #equity in cancer care for all patients. So, I'm excite…",2020-06-02 12:41:22
jamienholloway,Washington D.C. Metro Area,Cool image. I see me! #ASCO20 twitter profiles: https://t.co/LezDu3j29c,2020-06-02 12:41:19
EngIPM,"Belfer Research Building 413 East 69th Street, New York, NY📍",RT @drallysonocean: #VirtualReality 101: learning the @Microsoft @HoloLens #HoloLens from @EngIPM guru @AlexSigaras. Doesn’t take much. 🤣🤓…,2020-06-02 12:41:11
VINAYN91554803,Shidlagatta,RT @TargetedOnc: There is 1 day left! Please share your thoughts with our poll below or comment and let us know what abstracts you found mo…,2020-06-02 12:41:07
RosarioValbuena,,"RT @MDAnderson_ES: Queda muy poco para celebrar #ASCO20 Virtual Scientific Program, donde participará el @drenriquegrande, Jefe del Servici…",2020-06-02 12:40:40
jamienholloway,Washington D.C. Metro Area,@AmandaBinDC @CharuAggarwalMD @LucaDezzani @ASCO @OncoAlert @tmprowell @VivekSubbiah @GlopesMd @NarjustDumaMD… https://t.co/UNjZ1on5Fc,2020-06-02 12:39:47
researchmrx,New Jersey,RT @drallysonocean: #VirtualReality 101: learning the @Microsoft @HoloLens #HoloLens from @EngIPM guru @AlexSigaras. Doesn’t take much. 🤣🤓…,2020-06-02 12:39:43
ErinMoth1,,"RT @myCARG: Highlighting #GeriOnc abstracts from #ASCO20 during the ASCO CARG mtg.

1/ @OncElias discussed his abstract on post-op #deliri…",2020-06-02 12:39:19
drallysonocean,New York City,#VirtualReality 101: learning the @Microsoft @HoloLens #HoloLens from @EngIPM guru @AlexSigaras. Doesn’t take much.… https://t.co/Ao2JnXYbXe,2020-06-02 12:39:09
LucaDezzani,"New York, USA",#ASCO20 Twitter Profiles in 391 pictures 🤩(too bad we can only tag 10) https://t.co/exDUGlxq2C,2020-06-02 12:39:03
z_t_freeman,"Ann Arbor, MI","RT @ASCOPres: I’ve been interested throughout my whole career in how to best create #equity in cancer care for all patients. So, I'm excite…",2020-06-02 12:38:41
DazzlingGemini,"Tacoma, WA",RT @NovartisCancer: Virtual cognitive fatigue is normal. We teamed up with @TIGNUM to help you manage it. #ASCO20. https://t.co/NYdiiAA7Gk,2020-06-02 12:38:10
doctorC369,"Milwaukee,WI","#ASCO2020 RAPIDO &amp; OPRA :RT—&gt;Chemo = better outcome.
Why? Is radiation a chemo sensitizer? May be RT breaks down ce… https://t.co/aAMnLw7UDF",2020-06-02 12:38:07
StingoTraci,,#pfizerproud of the work being done to advance critical #cancer research during #COVID19. #ASCO20 #ScienceWillWin… https://t.co/SOdsecC1Y6,2020-06-02 12:38:01
LaurentCluzel3,,RT @FinnFrance: #ASCO2020 #Cancers gynécologiques : les résultats de l’#immunothérapie dans le traitement de tumeurs gestationnelles rares.…,2020-06-02 12:36:31
TaylorJolyn,,RT @aaronshafer99: Listen to ⁦@ShannonWestin⁩ go over Gyn Onc highlights from #ASCO2020 https://t.co/5KyWANC1Zu,2020-06-02 12:36:16
LaurentCluzel3,,RT @FinnFrance: #ASCO2020 les résultats du radioenhancer de la #biotech @Nanobiotix dans les #Cancers de la tête et du cou chez une propula…,2020-06-02 12:36:12
LaurentCluzel3,,RT @FinnFrance: #ASCO2020 📲Le dispositif CAPRI de télé-suivi  développé à @GustaveRoussy allie interface numérique  #organisation humaine r…,2020-06-02 12:35:49
VivekSubbiah,"Houston, TX",@AmandaBinDC @CharuAggarwalMD @LucaDezzani @ASCO @OncoAlert @tmprowell @GlopesMd @NarjustDumaMD @ASCOPres… https://t.co/dfjXAYK57B,2020-06-02 12:35:46
LaurentCluzel3,,RT @FinnFrance: #Cancer du #poumon 🎯Quand des anticorps permettent de livrer de hautes doses de médicaments cytotoxiques au coeur de la tum…,2020-06-02 12:35:44
cemodf1,,"RT @BMSFrance: Combinaisons à base d’immunothérapie, identification de marqueurs, thérapie cellulaire CAR-T... 3 axes de recherche promette…",2020-06-02 12:34:55
DrSGraff,"Leawood, KS",@CharuAggarwalMD @LucaDezzani @ASCO @OncoAlert @tmprowell @VivekSubbiah @GlopesMd @NarjustDumaMD @ASCOPres… https://t.co/4sXhJ70Qw7,2020-06-02 12:34:32
DrPaulyDeSantis,,RT @DrPaulyDeSantis: #ASCO20: My Hem/Onc CAR-T Tweeps: Strati et al showed that EARLY and PROLONGED STEROID use is stat sign. associated wi…,2020-06-02 12:34:29
VivekSubbiah,"Houston, TX","RT @LucaDezzani: Twitter activity over time at @ASCO 📊 - Update as of June 2nd #ASCO20
@OncoAlert @tmprowell @VivekSubbiah @GlopesMd @Narj…",2020-06-02 12:34:16
AmandaBinDC,"Washington, DC",@CharuAggarwalMD @LucaDezzani @ASCO @OncoAlert @tmprowell @VivekSubbiah @GlopesMd @NarjustDumaMD @ASCOPres… https://t.co/7YE17MooS1,2020-06-02 12:34:03
DJaneoff,,"RT @NovartisCancer: Introducing the Oncology Scientific Exchange – a virtual platform with direct access to scientific data, Novartis medic…",2020-06-02 12:33:37
LeukemiaMDA,"Houston, Texas","RT @mtmdphd: Twitter During @ASCO 2011-16: Advanced Metrics &amp; User Trends [May 17, 2017] @doctorpemm @mtmdphd @mpdrc @nephondemand @JOP_ASC…",2020-06-02 12:32:53
betsymullen,Worldwide,"RT @OncLive: The pharmacodynamic profile of KTE-X19, an autologous anti-CD19 CAR T-cell therapy, was associated with efficacy &amp; treatment-r…",2020-06-02 12:32:40
LeukemiaMDA,"Houston, Texas","RT @OncLive: The pharmacodynamic profile of KTE-X19, an autologous anti-CD19 CAR T-cell therapy, was associated with efficacy &amp; treatment-r…",2020-06-02 12:32:05
TargetedOnc,Greater New York Area,There is 1 day left! Please share your thoughts with our poll below or comment and let us know what abstracts you f… https://t.co/hWUPtr9JPd,2020-06-02 12:31:53
ZoraidaDarias,"Las Palmas de Gran Canaria, Es",RT @maryam_lustberg: @JunMaoMD Abstract 12004: effect of electoacupuncture and auricular #acupunctuture for chronic #pain in #cancer #survi…,2020-06-02 12:31:45
Bolero_BE,België,Biotechbedrijf @CelyadSA publiceerde tijdens de conferentie van @ASCO mooie resultaten over de 'alloSHRINK fase I-s… https://t.co/ATp8bHXWiQ,2020-06-02 12:30:31
MEI_Pharma,"San Diego, CA",We’re live! Join our video webcast now to get insights into our ME-401 clinical program developments and updated da… https://t.co/7ZJY8I2HiS,2020-06-02 12:30:30
BoehringerFR,,"Pour stimuler la #recherche, nous menons des partenariats publics : avec @dundeeuni, dans l’approche #PROTAC, nous… https://t.co/vnuyIhsJJx",2020-06-02 12:30:14
BoehringerFR,,"Pour soutenir notre #RetD, nous misons sur des collaborations et acquisitions externes. Les acquisitions de #AMAL e… https://t.co/w6UDZr7219",2020-06-02 12:30:13
LauJacq,"Paris, France","RT @AgenceLJCom: 🙏 Un grand merci @GroupeUNICANCER @jeanyvesblay @PrDelord et @PenaultLlorca pour ces interventions passionnantes !
👉RDV à…",2020-06-02 12:30:03
LucaDezzani,"New York, USA",@tmprowell @ASCO Excellent point! Looking forward to the #MedEd program #ASCO20,2020-06-02 12:29:57
LauJacq,"Paris, France","RT @AgenceLJCom: Pour le @PrDelord, ""il y a actuellement un véritable frémissement technologique avec la capacité des labos de recherche, a…",2020-06-02 12:29:56
LauJacq,"Paris, France",RT @AgenceLJCom: @PenaultLlorca rappelle que le cancer de l'ovaire est un cancer très grave et que plusieurs données partagées à l'@ASCO so…,2020-06-02 12:29:46
CharuAggarwalMD,"Philadelphia, PA",@LucaDezzani @ASCO @OncoAlert @tmprowell @VivekSubbiah @GlopesMd @NarjustDumaMD @ASCOPres @DrChoueiri @DrSGraff… https://t.co/R75V3b9tE6,2020-06-02 12:29:32
CharuAggarwalMD,"Philadelphia, PA",@ShaalanBeg @NarjustDumaMD @ASCO @onepeloton @ConquerCancerFd @Rfonsi1 @ggreen1986 @DrChoueiri @AngieDemichele… https://t.co/EYzWysBsf1,2020-06-02 12:28:04
tmprowell,"Baltimore, MD","When viewing the Twitter activity data, remember that we’ve only had half of #ASCO20 so far: the @ASCO Virtual Scie… https://t.co/IZw75Jy2qv",2020-06-02 12:28:00
JettieEddleman,"Austin, Texas ",RT @sleotin: Thanks for sharing Stacey. I feel that the problem of #cancerdisparities was under discussed at #ASCO20. It is bigger than a p…,2020-06-02 12:27:53
JettieEddleman,"Austin, Texas ","RT @coffeemommy: My FAVORITE #ASCO20 slides are those including, ""These results should change clinical practice.""
Slide Translation: We ne…",2020-06-02 12:27:37
JettieEddleman,"Austin, Texas ","RT @coffeemommy: Whether you're a clinician, researcher, or something else entirely, your @ASCO efforts on our behalf make you an advocate…",2020-06-02 12:27:31
cjnizeyimana,Kigali Rwanda,RT @ShaalanBeg: @tmprowell @ASCO Maybe early stage /curable cancers dont need to be profiled up front. #asco20,2020-06-02 12:25:09
OncLive,"New Jersey, USA","The pharmacodynamic profile of KTE-X19, an autologous anti-CD19 CAR T-cell therapy, was associated with efficacy &amp;… https://t.co/2zOn5AuQVK",2020-06-02 12:25:05
QueensGenSurg,"Kingston, Ontario","RT @DrGarciaAguilar: The RÁPIDO trial; not so fast. Similar overall survival, inferior local tumor control, more 3+ AEs, less intact TME sp…",2020-06-02 12:24:11
LucaDezzani,"New York, USA","Twitter activity over time at @ASCO 📊 - Update as of June 2nd #ASCO20
@OncoAlert @tmprowell @VivekSubbiah… https://t.co/2Dm0ROhFbe",2020-06-02 12:23:34
MRoupret,Paris,RT @MRoupret: L’ #ASCO20 révèle déjà que la #recherche sur le #cancer n’aura pas été terrassée par un #virus #COVID19 ! A ce soir dans le «…,2020-06-02 12:23:18
epbalaban,United States,"RT @dapattmd: 2019 Women Leaders in Oncology Event - ASCO
Inspired by #WWCC and women in research #yia ⁦@MdBosserman⁩ ⁦@ConquerCancerFd⁩ @…",2020-06-02 12:23:04
epbalaban,United States,RT @marklewismd: There is no better feeling the Monday after the @asco annual meeting than to tell a patient with cancer they have a promis…,2020-06-02 12:22:20
epbalaban,United States,RT @ASCOPres: Honored to virtually accept the gavel from @BurrisSkip &amp; take the role of @ASCO President! #ASCO20,2020-06-02 12:22:10
royalmarsdenNHS,Chelsea and Sutton,The #DARS trial was supported by strong collaborations between participating centres and a multidisciplinary team o… https://t.co/s5q8Xwv0bc,2020-06-02 12:20:58
CuvelierCamille,"Boulogne-Billancourt, France","RT @AFUrologie: [À vos 🗓️] Spécial #onco #urologie À l’occasion de l'@ASCO, Le #CCAFU de @AFUrologie organise 3 débats exceptionnels autour…",2020-06-02 12:20:20
data4all,"Massachusetts, USA",RT @NovartisOncCT: Novartis is boldly committed to reimagining cancer and blood disorders. #ASCO20,2020-06-02 12:20:08
Rf_Correa,1Q84 - Hueco Mundo,RT @pashtoonkasi: #ASCO20 🆕 Update. @VivekSubbiah 👇🏼I’ve added #RET 🧬 to the Target-Rich disease i.e. #cholangiocarcinoma. @VivekSubbiah we…,2020-06-02 12:18:44
TaniguchiMD,"Houston, TX",RT @brettcoxmd: The new @ASCO President is a #radonc!  Congrats @ASCOPres!,2020-06-02 12:18:41
yysoon01,Singapore,RT @DrMLChua: Such a powerful statement especially during these times @ASCO @ASTRO_org @BurrisSkip,2020-06-02 12:16:44
VJHemOnc,,RT @Dr_AmerZeidan: https://t.co/7ur3JHr7Z8 @Medscape @VJHemOnc @AML_Hub @KNOW_AML @OncoAlert @OncLive #aml @YaleCancer @YaleMed @yalediscov…,2020-06-02 12:16:12
MarrieLeveau,Angers France,RT @FinnFrance: #ASCO2020 #Cancers gynécologiques : les résultats de l’#immunothérapie dans le traitement de tumeurs gestationnelles rares.…,2020-06-02 12:15:52
Dr_AmerZeidan,"New haven, CT, USA",https://t.co/7ur3JHr7Z8 @Medscape @VJHemOnc @AML_Hub @KNOW_AML @OncoAlert @OncLive #aml @YaleCancer @YaleMed… https://t.co/RxTiOAyUMD,2020-06-02 12:15:49
PaulBousquet11,"Manhattan, New York",Have been inspired by #ASCO20.  Every year the ball moves forward on advancing cancer care!,2020-06-02 12:15:00
tmortiz,"Indianapolis, IN",RT @n8pennell: THREAD: I have heard a lot of self-righteous indignation about how we would be bankrupting the system with adjuvant targeted…,2020-06-02 12:14:15
JTrentMDPhD,"Miami, FL","RT @CarmenCalfa: It has never felt more importantly to be an @ASCO member than now. Thank you Dr. @BurrisSkip for an amazing, most challeng…",2020-06-02 12:14:10
ShaalanBeg,"Dallas, Texas",@tmprowell @ASCO Maybe early stage /curable cancers dont need to be profiled up front. #asco20,2020-06-02 12:13:51
tomleblancMD,"Durham, NC","RT @ASCOPres: I’ve been interested throughout my whole career in how to best create #equity in cancer care for all patients. So, I'm excite…",2020-06-02 12:13:22
_ssoumari,"Sydney, New South Wales","RT @ASCOPres: I’ve been interested throughout my whole career in how to best create #equity in cancer care for all patients. So, I'm excite…",2020-06-02 12:13:05
ShaalanBeg,"Dallas, Texas",RT @drdonsdizon: All I have to say to @ASCO Pres @BurrisSkip #ASCO20 Sci Prog Chair @MLJohnsonMD2 and Cancer Ed Chair @tmprowell as well as…,2020-06-02 12:11:19
shiplyka,,RT @NovartisCancer: There is preliminary evidence that IL-1beta facilitates Pro-Tumor Inflammation (PTI) by activating tumor processes and…,2020-06-02 12:11:08
ShaalanBeg,"Dallas, Texas",@CharuAggarwalMD @NarjustDumaMD @ASCO @onepeloton @ConquerCancerFd @Rfonsi1 @ggreen1986 @DrChoueiri @AngieDemichele… https://t.co/KxAH39bYpK,2020-06-02 12:10:50
SmitaNairJain,"Hyderabad, India",RT @piripiribiryani: Just convinced my coresident Dr. Brittany Hale @BrittanyJaneHa1 to join #Medtwitter She’s interested in #hemeonc and i…,2020-06-02 12:10:16
ProjectBreath,"Sydney, New South Wales","RT @LungCancerFaces: Join #LCSM Chat this Thursday 6/4 at 5pm PT, 8pm ET for our #ASCO20 Roundup for Lung Cancer. Read more here: https://t…",2020-06-02 12:10:07
ICR_London,"London, UK","🧬  Professor Ros Eeles is leading the study BARCODE 1, a study assessing population genetic screening to improve de… https://t.co/7R6xPP63xQ",2020-06-02 12:09:55
pashtoonkasi,"Iowa City, IA",#ASCO20 #Cholangiocarcinoma @curecc https://t.co/iODwiA6Ebz,2020-06-02 12:09:01
teaminspire,Worldwide,"RT @LungCancerFaces: Join #LCSM Chat this Thursday 6/4 at 5pm PT, 8pm ET for our #ASCO20 Roundup for Lung Cancer. Read more here: https://t…",2020-06-02 12:08:21
