id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1154419487023751168,1154419487023751168,1564070028000.0,2019-07-25 08:53:48,-0700,,"Congrats to Welles Robinson, a PhD student in our lab, on his publication in Bioinformatics!  Incorporating tumor covariates improves estimation of mutation signatures in cancer. This work is also presented in #ISMB2019 #ISMBECCB2019",en,"['ismb2019', 'ismbeccb2019']",[],1144682568786141184,1144682568786141184,NCIEytanRuppin,"Eytan Ruppin, MD, PhD",4,08,https://twitter.com/NCIEytanRuppin/status/1154419487023751168,[],[],0,,False,9,0,3,https://twitter.com/NCIgenomics/status/1151958823667687441,#ISMB2019 OR #ISMB19 OR @iscb,,,,,,,[],,,,
1154412175089422337,1154412175089422337,1564068285000.0,2019-07-25 08:24:45,-0700,,If you are a member of @iscb vote!  If you are not! Join us to conquer the world (of Computational Biology and Bioinformatics)!,en,[],[],346497127,346497127,RSGSpain,RSG-Spain,4,08,https://twitter.com/RSGSpain/status/1154412175089422337,[],[],0,,False,2,0,0,https://twitter.com/iscb/status/1154411512355684352,#ISMB2019 OR #ISMB19 OR @iscb,,,,,,,[],,,,
1154408344486068224,1154408344486068224,1564067371000.0,2019-07-25 08:09:31,-0700,,Bonnie Berger @MIT receiving the ISCB accomplishment award - closing keynote at #ISMBECCB on  Biomedical Data Sharing and Analysis at Scale @iscb  https://t.co/txWCuQizBO,en,['ismbeccb'],[],2865371853,2865371853,TorstenSchwede,Torsten Schwede,4,08,https://twitter.com/TorstenSchwede/status/1154408344486068224,[],['https://pbs.twimg.com/media/EAVIRL1XkAE8hik.jpg'],1,https://pbs.twimg.com/media/EAVIRL1XkAE8hik.jpg,False,1,0,0,,#ISMB2019 OR #ISMB19 OR @iscb,,,,,,,[],,,,
1154406777779314692,1154406777779314692,1564066998000.0,2019-07-25 08:03:18,-0700,,If you missed @adnaniazi2's poster on 'tailfindr: Alignment-free poly(A) length measurement for Oxford Nanopore RNA and DNA sequencing' at @iscb ISMB/ECCB 2019 you can view it here:  https://t.co/G3MS2zoTXf  https://t.co/TxOXonujG0,en,[],[],37732219,37732219,nanopore,Oxford Nanopore,4,08,https://twitter.com/nanopore/status/1154406777779314692,['http://bit.ly/2LDexSx'],['https://pbs.twimg.com/media/EAVG2L_W4AEcY1k.jpg'],1,https://pbs.twimg.com/media/EAVG2L_W4AEcY1k.jpg,False,4,0,5,,#ISMB2019 OR #ISMB19 OR @iscb,,,,,,,[],,,,
1154383907707654145,1154383907707654145,1564061545000.0,2019-07-25 06:32:25,-0700,,"Slightly different user case from the #BOSC2019 workflow track opposite, the Phillip Morris INTERVALS “transparency” platform being presented in their special (sponsored) #ISMBECCB track. Presents micropublications (datasets, protocols, etc.) all with @datacite DOIs #ISMB2019  https://t.co/yPZNvDLjoE",en,"['bosc2019', 'ismbeccb', 'ismb2019']",[],208988759,208988759,GigaScience,GigaScience,4,06,https://twitter.com/GigaScience/status/1154383907707654145,[],"['https://pbs.twimg.com/media/EAUyCxXWwAAs-TP.jpg', 'https://pbs.twimg.com/media/EAUyCxfXUAEUzQn.jpg']",1,https://pbs.twimg.com/media/EAUyCxXWwAAs-TP.jpg,False,0,0,0,,#ISMB2019 OR #ISMB19 OR @iscb,,,,,,,[],,,,
1154380105344593921,1154380105344593921,1564060639000.0,2019-07-25 06:17:19,-0700,,This part of the #BOSC2019 workflows track demonstrating there’s interesting uptake of @commonwl in the Asia-Pacific. Richard Lupat presenting on Janis tool for machine generated CWL (&amp; WDL) workflows #ISMB2019 #ISMBECCB  https://t.co/wjSO38inTB,en,"['bosc2019', 'ismb2019', 'ismbeccb']",[],208988759,208988759,GigaScience,GigaScience,4,06,https://twitter.com/GigaScience/status/1154380105344593921,[],['https://pbs.twimg.com/media/EAUulZGXsAAetn5.jpg'],1,https://pbs.twimg.com/media/EAUulZGXsAAetn5.jpg,False,0,0,2,,#ISMB2019 OR #ISMB19 OR @iscb,,,,,,,[],,,,
1154360651046772738,1154360651046772738,1564056000000.0,2019-07-25 05:00:00,-0700,,Thank you @iscb @iscbsc for an amazing conference #ISMBECCB #ISMBECCB19 #SCS2019. Looking forward to next year!  Learn about our PhD/Master’s &amp; postdoctoral/professional opportunities:  https://t.co/npLvkTVB8f @harvardmed #bigdata #biomedical #informatics #datascience #dataviz #ML,en,"['ismbeccb', 'ismbeccb19', 'scs2019', 'bigdata', 'biomedical', 'informatics', 'datascience', 'dataviz', 'ml']",[],2578833583,2578833583,HarvardDBMI,DBMI at Harvard Med,4,05,https://twitter.com/HarvardDBMI/status/1154360651046772738,['http://dbmi.hms.harvard.edu'],[],0,,False,8,0,3,,#ISMB2019 OR #ISMB19 OR @iscb,,,,,,,[],,,,
1154339983647551491,1154335210038804480,1564051073000.0,2019-07-25 03:37:53,-0700,,@iscb Outcome of breakouts can be found here -  https://t.co/4vInjOZkD2,en,[],[],935194688260333568,935194688260333568,ISCBedu,ISCB Education COSI,4,03,https://twitter.com/ISCBedu/status/1154339983647551491,['https://tinyurl.com/y6myprog'],[],0,,False,4,0,4,,#ISMB2019 OR #ISMB19 OR @iscb,,,,,,,"[{'screen_name': 'iscb', 'name': 'ISCB News', 'id': '96111619'}]",,,,
1154335264225013760,1154335264225013760,1564049948000.0,2019-07-25 03:19:08,-0700,,Now up is a talk on data visualisation of genomic epidemiology from Anamaria Crisan. Nice coming at this from a community angle and applied to extremely important disease outbreak examples #BOSC2019 #ISMBECCB #ISMB2019  https://t.co/tKTS0rn3La,en,"['bosc2019', 'ismbeccb', 'ismb2019']",[],208988759,208988759,GigaScience,GigaScience,4,03,https://twitter.com/GigaScience/status/1154335264225013760,[],['https://pbs.twimg.com/media/EAUFzQnWwAAIfm4.jpg'],1,https://pbs.twimg.com/media/EAUFzQnWwAAIfm4.jpg,False,2,0,1,,#ISMB2019 OR #ISMB19 OR @iscb,,,,,,,[],,,,
1154335210038804480,1154335210038804480,1564049935000.0,2019-07-25 03:18:55,-0700,,"Breakout groups working on @ISCB competencies, endorsement, and trainer development &amp; support topics during @ISCB WEB Workshop Session in @ISCBedu #ISMBECCB #ISMBECB2019 #ISMB2019  https://t.co/57twI8eqdo",en,"['ismbeccb', 'ismbecb2019', 'ismb2019']",[],935194688260333568,935194688260333568,ISCBedu,ISCB Education COSI,4,03,https://twitter.com/ISCBedu/status/1154335210038804480,[],"['https://pbs.twimg.com/media/EAUFwE7XkAApk2X.jpg', 'https://pbs.twimg.com/media/EAUFwE6XsAAZ4bM.jpg', 'https://pbs.twimg.com/media/EAUFwE8WkAELqDR.jpg']",1,https://pbs.twimg.com/media/EAUFwE7XkAApk2X.jpg,False,16,1,7,,#ISMB2019 OR #ISMB19 OR @iscb,,,,,,,[],,,,
1154329960720588800,1154329960720588800,1564048683000.0,2019-07-25 02:58:03,-0700,,Next up is @gagneurlab presenting on the  https://t.co/J7smLxn2pW repository for predictive models for genomics. Aim to apply FAIR principles to trained predictive models #BOSC2019 #ISMB2019 #ISMBECCB  https://t.co/9qhZimXPfw,en,"['bosc2019', 'ismb2019', 'ismbeccb']",[],208988759,208988759,GigaScience,GigaScience,4,02,https://twitter.com/GigaScience/status/1154329960720588800,['http://Kipoi.org'],['https://pbs.twimg.com/media/EAUA98MXUAAP4lg.jpg'],1,https://pbs.twimg.com/media/EAUA98MXUAAP4lg.jpg,False,4,0,1,,#ISMB2019 OR #ISMB19 OR @iscb,,,,,,,[],,,,
1154329547204124672,1154329547204124672,1564048585000.0,2019-07-25 02:56:25,-0700,,This is the official #RNACOSI  @iscb @RNASociety  Twitter handle for Integrative #RNA Biology - Hello World!😊,en,"['rnacosi', 'rna']",[],1152874298174058496,1152874298174058496,iRnaCosi,iRNA_COSI,4,02,https://twitter.com/iRnaCosi/status/1154329547204124672,[],[],0,,False,11,0,8,,#ISMB2019 OR #ISMB19 OR @iscb,,,,,,,[],,,,
1154327337162485761,1154327337162485761,1564048058000.0,2019-07-25 02:47:38,-0700,,. @matkuzak plugging the relevant outputs of the @LibCarpentry “top ten FAIR data &amp; software things” sprint  https://t.co/zzqPJO4VMz #BOSC2019 #ISMB2019 #ISMBECCB  https://t.co/6zvKmKdB1O,en,"['bosc2019', 'ismb2019', 'ismbeccb']",[],208988759,208988759,GigaScience,GigaScience,4,02,https://twitter.com/GigaScience/status/1154327337162485761,['https://librarycarpentry.org/blog/2019/02/top-10-fair-published/'],['https://pbs.twimg.com/media/EAT-lZYWkAEn-Iv.jpg'],1,https://pbs.twimg.com/media/EAT-lZYWkAEn-Iv.jpg,False,4,0,1,,#ISMB2019 OR #ISMB19 OR @iscb,,,,,,,[],,,,
1154325743389814786,1154325743389814786,1564047678000.0,2019-07-25 02:41:18,-0700,,Special thanks to the #MLCSB organizers and @iscb for the travel fellowship.,en,['mlcsb'],[],224194087,224194087,Hossein_SHN,Hossein Sharifi N.,4,02,https://twitter.com/Hossein_SHN/status/1154325743389814786,[],[],0,,False,6,0,2,https://twitter.com/iscb/status/1154321199247347712,#ISMB2019 OR #ISMB19 OR @iscb,,,,,,,[],,,,
1154325524430381056,1154325524430381056,1564047626000.0,2019-07-25 02:40:26,-0700,,The @ELIXIREurope software WG has published much of these early efforts in promoting best practice as a “four recommendations” paper in @F1000Research  https://t.co/iMeZO894Gy #BOSC2019 #ISMB2019 #ISMBECCB  https://t.co/UoWoAGkdB5,en,"['bosc2019', 'ismb2019', 'ismbeccb']",[],208988759,208988759,GigaScience,GigaScience,4,02,https://twitter.com/GigaScience/status/1154325524430381056,['https://f1000research.com/articles/6-876'],['https://pbs.twimg.com/media/EAT88EgXUAA9er0.jpg'],1,https://pbs.twimg.com/media/EAT88EgXUAA9er0.jpg,False,1,0,2,,#ISMB2019 OR #ISMB19 OR @iscb,,,,,,,[],,,,
1154324760643428353,1154324760643428353,1564047443000.0,2019-07-25 02:37:23,-0700,,Next up is @matkuzak on the efforts of the @ELIXIREurope software development best practices working group. Pushing great stuff like #opensource &amp; transparency #BOSC2019 #ISMB2019 #ISMBECCB  https://t.co/l5PfQ5jQ0P,en,"['opensource', 'bosc2019', 'ismb2019', 'ismbeccb']",[],208988759,208988759,GigaScience,GigaScience,4,02,https://twitter.com/GigaScience/status/1154324760643428353,[],['https://pbs.twimg.com/media/EAT8PfsWsAEclT_.jpg'],1,https://pbs.twimg.com/media/EAT8PfsWsAEclT_.jpg,False,3,0,1,,#ISMB2019 OR #ISMB19 OR @iscb,,,,,,,[],,,,
1154324585657057280,1154324585657057280,1564047402000.0,2019-07-25 02:36:42,-0700,,More details and material on @ISCB WEB Workshop Session in @ISCBedu available at  https://t.co/P2HiZieZBX #ISMBECCB #ISMBECCB2019 #ISMB2019,en,"['ismbeccb', 'ismbeccb2019', 'ismb2019']",[],935194688260333568,935194688260333568,ISCBedu,ISCB Education COSI,4,02,https://twitter.com/ISCBedu/status/1154324585657057280,['http://tiny.cc/iscbweb'],[],0,,False,1,0,0,,#ISMB2019 OR #ISMB19 OR @iscb,,,,,,,[],,,,
1154323648699916290,1154323648699916290,1564047178000.0,2019-07-25 02:32:58,-0700,,"@Slmorg discussing trainer development and support, including a trainer guidance document ( https://t.co/AFjsNcDoPA) and templates and GOBLET’s Trainer Resources Portal ( https://t.co/xg4xgFoKBM) in @ISCBedu #ISMBECCB #ISMBECCB2019 #ISMB2019  https://t.co/7ipYSiCFXQ",en,"['ismbeccb', 'ismbeccb2019', 'ismb2019']",[],935194688260333568,935194688260333568,ISCBedu,ISCB Education COSI,4,02,https://twitter.com/ISCBedu/status/1154323648699916290,"['https://tinyurl.com/yxgclrb2', 'https://tinyurl.com/y64vy5xa']",['https://pbs.twimg.com/media/EAT7PQZXoAAPQZG.jpg'],1,https://pbs.twimg.com/media/EAT7PQZXoAAPQZG.jpg,False,3,0,2,,#ISMB2019 OR #ISMB19 OR @iscb,,,,,,,[],,,,
1154323613836861448,1154323613836861448,1564047170000.0,2019-07-25 02:32:50,-0700,,Top level in @OpenEBench is full benchmarking &amp; archiving of workflows. Interesting to see myExperiment &amp; @researchobject highlighted here #BOSC2019 #ISMBECCB #ISMB2019  https://t.co/aJDWYC09vX,en,"['bosc2019', 'ismbeccb', 'ismb2019']",[],208988759,208988759,GigaScience,GigaScience,4,02,https://twitter.com/GigaScience/status/1154323613836861448,[],['https://pbs.twimg.com/media/EAT7M_PWsAAb1mT.jpg'],1,https://pbs.twimg.com/media/EAT7M_PWsAAb1mT.jpg,False,1,0,0,,#ISMB2019 OR #ISMB19 OR @iscb,,,,,,,[],,,,
1154322974771752962,1154322974771752962,1564047018000.0,2019-07-25 02:30:18,-0700,,Next level of @OpenEBench is the metrics workflow - utilising @Docker &amp; nextflow. For an example see  https://t.co/pADfmUzwJn #BOSC2019 #ISMB2019 #ISMBECCB  https://t.co/7bnSRrGclQ,en,"['bosc2019', 'ismb2019', 'ismbeccb']",[],208988759,208988759,GigaScience,GigaScience,4,02,https://twitter.com/GigaScience/status/1154322974771752962,['http://openebench.bsc.es/vre'],['https://pbs.twimg.com/media/EAT6n6uXoAAjOtv.jpg'],1,https://pbs.twimg.com/media/EAT6n6uXoAAjOtv.jpg,False,2,0,1,,#ISMB2019 OR #ISMB19 OR @iscb,,,,,,,[],,,,
1154322182320865281,1154322182320865281,1564046829000.0,2019-07-25 02:27:09,-0700,,".@OpenEBench supports a great selection of community-led benchmarks inc. TCGA, CAMEO, GMI,  CAID and working to DREAM challenges. #BOSC2019 #ISMBECCB #ISMB2019  https://t.co/lvBIopjO5W",en,"['bosc2019', 'ismbeccb', 'ismb2019']",[],208988759,208988759,GigaScience,GigaScience,4,02,https://twitter.com/GigaScience/status/1154322182320865281,[],['https://pbs.twimg.com/media/EAT558NX4AAg_jP.jpg'],1,https://pbs.twimg.com/media/EAT558NX4AAg_jP.jpg,False,0,0,0,,#ISMB2019 OR #ISMB19 OR @iscb,,,,,,,[],,,,
1154321172458352640,1154321172458352640,1564046588000.0,2019-07-25 02:23:08,-0700,,Interesting to hear from Salvador about efforts to expand the FAIR principles to software and even FAIRsoft metrics (there are papers coming together on this... ) #BOSC2019 #ISMB2019 #ISMBECCB  https://t.co/z5RRYSH5MA,en,"['bosc2019', 'ismb2019', 'ismbeccb']",[],208988759,208988759,GigaScience,GigaScience,4,02,https://twitter.com/GigaScience/status/1154321172458352640,[],['https://pbs.twimg.com/media/EAT4-5vXYAAs7xr.jpg'],1,https://pbs.twimg.com/media/EAT4-5vXYAAs7xr.jpg,False,2,0,0,,#ISMB2019 OR #ISMB19 OR @iscb,,,,,,,[],,,,
1154320954333552640,1154320954333552640,1564046536000.0,2019-07-25 02:22:16,-0700,,Russell Schwartz presenting overview of @ISCB degree endorsement program and review process in @ISCBedu #ISMBECCB #ISMBECCB2019 #ISMB2019  https://t.co/5OPcrrcK80,en,"['ismbeccb', 'ismbeccb2019', 'ismb2019']",[],935194688260333568,935194688260333568,ISCBedu,ISCB Education COSI,4,02,https://twitter.com/ISCBedu/status/1154320954333552640,[],"['https://pbs.twimg.com/media/EAT4yVnX4AALprr.jpg', 'https://pbs.twimg.com/media/EAT4yVtXsAAwVxA.jpg']",1,https://pbs.twimg.com/media/EAT4yVnX4AALprr.jpg,False,9,0,3,,#ISMB2019 OR #ISMB19 OR @iscb,,,,,,,[],,,,
1154320249484955648,1154320249484955648,1564046368000.0,2019-07-25 02:19:28,-0700,,"Its the #openscience track at #bosc2019, Salvador Capella-Guitierrez telling us about the @ELIXIREurope benchmarking platform: @OpenEBench. Not reinventing the wheel, builds on the many CA efforts, integrates with ELIXIR Tools platforms &amp; data #ISMBECCB #ISMB2019  https://t.co/Z7dvLwH3fo",en,"['openscience', 'bosc2019', 'ismbeccb', 'ismb2019']",[],208988759,208988759,GigaScience,GigaScience,4,02,https://twitter.com/GigaScience/status/1154320249484955648,[],['https://pbs.twimg.com/media/EAT4JaIXoAEuUWc.jpg'],1,https://pbs.twimg.com/media/EAT4JaIXoAEuUWc.jpg,False,0,0,0,,#ISMB2019 OR #ISMB19 OR @iscb,,,,,,,[],,,,
1154317374235041793,1154317374235041793,1564045682000.0,2019-07-25 02:08:02,-0700,,Here are the images I made from talks and posters at BOSC2019 #BOSC2019 #ISMB2019 #ISMBECCB2019  https://t.co/slkN9KgIQ7,en,"['bosc2019', 'ismb2019', 'ismbeccb2019']",[],30698916,30698916,raonyguimaraes,Raony Guimaraes,4,02,https://twitter.com/raonyguimaraes/status/1154317374235041793,[],"['https://pbs.twimg.com/media/EAT1hsgWkAAsBxd.jpg', 'https://pbs.twimg.com/media/EAT1hsFW4AAckTR.jpg', 'https://pbs.twimg.com/media/EAT1hsMXsAEwmCH.jpg', 'https://pbs.twimg.com/media/EAT1hsOWsAAAbV3.jpg']",1,https://pbs.twimg.com/media/EAT1hsgWkAAsBxd.jpg,False,3,0,0,,#ISMB2019 OR #ISMB19 OR @iscb,,,,,,,[],,,,
1154316264501907456,1154316264501907456,1564045418000.0,2019-07-25 02:03:38,-0700,,"#PMIScience's Dr. Khachatryan presented a poster ""Are metagenomic data sufficiently informative to robustly predict inflammatory bowel disease status?"" at #ISMB2019!   https://t.co/9KIaeqlqDC  #sbvIMPROVER is #OpenScience, #crowdsourcing #datascience  https://t.co/9X1smJkYo6",en,"['pmiscience', 'ismb2019', 'sbvimprover', 'openscience', 'crowdsourcing', 'datascience']",[],2985773475,2985773475,PMIScience,PMIScience,4,02,https://twitter.com/PMIScience/status/1154316264501907456,['http://spr.ly/6010EIHcm'],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1154316239763922944/pu/img/LpqjQ809tpL-XRj7.jpg,False,0,0,0,,#ISMB2019 OR #ISMB19 OR @iscb,,,,,,,[],,,,
1154316041515761664,1154316041515761664,1564045365000.0,2019-07-25 02:02:45,-0700,,@cathbrooksbank introducing WEB workshop session on ongoing @ISCB competency framework in @ISCBedu #ISMBECCB #ISMBECCB2019 #ISMB2019  https://t.co/4VA2VBpKjC,en,"['ismbeccb', 'ismbeccb2019', 'ismb2019']",[],935194688260333568,935194688260333568,ISCBedu,ISCB Education COSI,4,02,https://twitter.com/ISCBedu/status/1154316041515761664,[],"['https://pbs.twimg.com/media/EAT0UOFWsAAL0qR.jpg', 'https://pbs.twimg.com/media/EAT0UOKXYAYuOAV.jpg', 'https://pbs.twimg.com/media/EAT0UOMWwAAgtWw.jpg']",1,https://pbs.twimg.com/media/EAT0UOFWsAAL0qR.jpg,False,2,0,1,,#ISMB2019 OR #ISMB19 OR @iscb,,,,,,,[],,,,
1154314082901794816,1154292107592556544,1564044898000.0,2019-07-25 01:54:58,-0700,,@GreeneScientist @iscb @LuluP78 The proposal for care-giver support was directly inspired by the model used by @OfficialSMBE,en,[],[],21285557,21285557,jfkelso,Janet Kelso,4,01,https://twitter.com/jfkelso/status/1154314082901794816,[],[],0,,False,5,0,0,,#ISMB2019 OR #ISMB19 OR @iscb,,,,,,,"[{'screen_name': 'GreeneScientist', 'name': 'Casey Greene', 'id': '95233492'}, {'screen_name': 'iscb', 'name': 'ISCB News', 'id': '96111619'}]",,,,
1154313370243346432,1154313370243346432,1564044728000.0,2019-07-25 01:52:08,-0700,,The end to see posters is at 2:00 pm ! #ismb2019 #ECCB #ISMBECCB #RNACOSI #Basel #Switzerland #Inria #Irisa #Symbiose #Dyliss #Rennes #France  https://t.co/qRxDWIjh3Z,en,"['ismb2019', 'eccb', 'ismbeccb', 'rnacosi', 'basel', 'switzerland', 'inria', 'irisa', 'symbiose', 'dyliss', 'rennes', 'france']",[],164358856,164358856,nguillaudeux,Nicolas Guillaudeux,4,01,https://twitter.com/nguillaudeux/status/1154313370243346432,[],['https://pbs.twimg.com/media/EATx43SW4AAC7b4.jpg'],1,https://pbs.twimg.com/media/EATx43SW4AAC7b4.jpg,False,0,0,0,,#ISMB2019 OR #ISMB19 OR @iscb,,,,,,,[],,,,
