id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
890149738527502339,890149738527502339,1501063210000.0,2017-07-26 03:00:10,-0700,,Research promoted at @iscb #ECCB17 shows how our platform can be used to create #OA collection of @23andMe #data &gt;  https://t.co/JBaG1tQOlq,en,"['eccb17', 'oa', 'data']",[],3059929578,3059929578,repositiveio,Repositive.io,3,03,https://twitter.com/repositiveio/status/890149738527502339,['http://buff.ly/2uqYPOZ'],[],0,,False,3,0,4,,#ISMB2017 OR #ISMB17 OR @iscb,,,,,,,[],,,,
890140208678801408,890101202825990144,1501060938000.0,2017-07-26 02:22:18,-0700,,.@GigaScience @GreeneScientist @AcademicKarma @iscb looks very good. Thanks. A,en,[],[],245682624,245682624,Alfons_Valencia,AlfonsoValencia,3,02,https://twitter.com/Alfons_Valencia/status/890140208678801408,[],[],0,,False,3,0,0,,#ISMB2017 OR #ISMB17 OR @iscb,,,,,,,[],,,,
890130387112013825,890130387112013825,1501058596000.0,2017-07-26 01:43:16,-0700,,This excellent dynamic poster explains CWL in a nutshell. It is a worthy winner of best poster at #ismbeccb #ISMB2017  https://t.co/XauptaRB1z,en,"['ismbeccb', 'ismb2017']",[],342359261,342359261,ian_harrow,IanHarrowConsulting,3,01,https://twitter.com/ian_harrow/status/890130387112013825,['https://twitter.com/biocrusoe/status/888703760679272450'],[],0,,False,9,0,5,https://twitter.com/biocrusoe/status/888703760679272450,#ISMB2017 OR #ISMB17 OR @iscb,,,,,,,[],,,,
890130024740925440,890118552119910400,1501058510000.0,2017-07-26 01:41:50,-0700,,"@marc_rr @iscb ISMB/ECCB 2019, July 21 - 25, Basel =&gt; I try like to attend!",en,[],[],358862836,358862836,RomainStuder,RomainStuder,3,01,https://twitter.com/RomainStuder/status/890130024740925440,[],[],0,,False,1,0,0,,#ISMB2017 OR #ISMB17 OR @iscb,,,,,,,"[{'screen_name': 'marc_rr', 'name': 'Marc RobinsonRechavi 💉 😷', 'id': '454724555'}, {'screen_name': 'iscb', 'name': 'ISCB News', 'id': '96111619'}]",,,,
890118552119910400,890118552119910400,1501055775000.0,2017-07-26 00:56:15,-0700,,"Thanks for a great #ismbeccb everyone @iscb  Not sure about Chicago, but see you in Basel 2019 :)",en,['ismbeccb'],[],454724555,454724555,marc_rr,Marc RobinsonRechavi 💉 😷,3,00,https://twitter.com/marc_rr/status/890118552119910400,[],[],0,,False,4,1,0,,#ISMB2017 OR #ISMB17 OR @iscb,,,,,,,[],,,,
890110522481405952,889078483439276032,1501053860000.0,2017-07-26 00:24:20,-0700,,Thanks. I agree. We have to rebuild it &gt; clearly open + value for community &amp; affiliates  @andrewsu @cuypersb @jbhclock @iscb @_aalexa_,en,[],[],245682624,245682624,Alfons_Valencia,AlfonsoValencia,3,00,https://twitter.com/Alfons_Valencia/status/890110522481405952,[],[],0,,False,7,0,0,,#ISMB2017 OR #ISMB17 OR @iscb,,,,,,,[],,,,
890110472950886400,889890105841917953,1501053848000.0,2017-07-26 00:24:08,-0700,,"@Alfons_Valencia @iscb Thank you for your service, and congratulations for a very successful period of leadership for the society!",en,[],[],25743783,25743783,andrewsu,Andrew Su,3,00,https://twitter.com/andrewsu/status/890110472950886400,[],[],0,,False,2,0,0,,#ISMB2017 OR #ISMB17 OR @iscb,,,,,,,"[{'screen_name': 'Alfons_Valencia', 'name': 'AlfonsoValencia', 'id': '245682624'}, {'screen_name': 'iscb', 'name': 'ISCB News', 'id': '96111619'}]",,,,
890108829580611584,889078483439276032,1501053457000.0,2017-07-26 00:17:37,-0700,,"@cuypersb @jbhclock @Alfons_Valencia @iscb @_aalexa_ I see it now. I agree w/ @jbhclock's point abt not requiring access code, but if you keep it, consider UI changes. Now looks like paywall",en,[],[],25743783,25743783,andrewsu,Andrew Su,3,00,https://twitter.com/andrewsu/status/890108829580611584,[],[],0,,False,0,1,0,,#ISMB2017 OR #ISMB17 OR @iscb,,,,,,,"[{'screen_name': 'cuypersb', 'name': 'Bart Cuypers', 'id': '1267122961'}, {'screen_name': 'jbhclock', 'name': 'John Hogenesch', 'id': '884590158'}, {'screen_name': 'Alfons_Valencia', 'name': 'AlfonsoValencia', 'id': '245682624'}, {'screen_name': 'iscb', 'name': 'ISCB News', 'id': '96111619'}, {'screen_name': '_aalexa_', 'name': 'Adrian Alexa', 'id': '895346300'}]",,,,
890042155208777729,889890105841917953,1501037560000.0,2017-07-25 19:52:40,-0700,,@Alfons_Valencia @iscb Congrats!,en,[],[],2382158046,2382158046,LucyRForrest,Dr Lucy Forrest,2,19,https://twitter.com/LucyRForrest/status/890042155208777729,[],[],0,,False,0,0,0,,#ISMB2017 OR #ISMB17 OR @iscb,,,,,,,"[{'screen_name': 'Alfons_Valencia', 'name': 'AlfonsoValencia', 'id': '245682624'}, {'screen_name': 'iscb', 'name': 'ISCB News', 'id': '96111619'}]",,,,
889980850061824000,889980850061824000,1501022944000.0,2017-07-25 15:49:04,-0700,,So happy for my dear friend Kym Pagel for getting the outstanding student paper award ! #ISMB2017 #MutPredSuite #ismbeccb  https://t.co/whD1L30DVm,en,"['ismb2017', 'mutpredsuite', 'ismbeccb']",[],1444658742,1444658742,smurali89,Shwetha Canchi Murali,2,15,https://twitter.com/smurali89/status/889980850061824000,[],['https://pbs.twimg.com/media/DFnYDkIUIAATCmH.jpg'],1,https://pbs.twimg.com/media/DFnYDkIUIAATCmH.jpg,False,2,0,0,,#ISMB2017 OR #ISMB17 OR @iscb,,,,,,,[],,,,
889966691853127681,889890105841917953,1501019568000.0,2017-07-25 14:52:48,-0700,,@Alfons_Valencia @iscb Congratulations!,en,[],[],16549460,16549460,karinv,professor karin verspoor,2,14,https://twitter.com/karinv/status/889966691853127681,[],[],0,,False,0,0,0,,#ISMB2017 OR #ISMB17 OR @iscb,,,,,,,"[{'screen_name': 'Alfons_Valencia', 'name': 'AlfonsoValencia', 'id': '245682624'}, {'screen_name': 'iscb', 'name': 'ISCB News', 'id': '96111619'}]",,,,
889919088776142848,888672980288643072,1501008219000.0,2017-07-25 11:43:39,-0700,,@VeraMatser @itisalist @iscb Amazing #sketchnoting ! Thanks for all of them.,en,['sketchnoting'],[],33418122,33418122,sarveshnikumbh,Sarvesh Nikumbh,2,11,https://twitter.com/sarveshnikumbh/status/889919088776142848,[],[],0,,False,1,0,0,,#ISMB2017 OR #ISMB17 OR @iscb,,,,,,,"[{'screen_name': 'VeraMatser', 'name': 'Dr. Vera Matser', 'id': '771294337'}, {'screen_name': 'itisalist', 'name': 'Markus List', 'id': '602618377'}, {'screen_name': 'iscb', 'name': 'ISCB News', 'id': '96111619'}]",,,,
889895320896884741,889895320896884741,1501002552000.0,2017-07-25 10:09:12,-0700,,Thanks for a hosting great #ismbeccb meeting in Prague! @iscb See you next year for ECCB in Athens  https://t.co/MafcZXeQa0,en,['ismbeccb'],[],2865371853,2865371853,TorstenSchwede,Torsten Schwede,2,10,https://twitter.com/TorstenSchwede/status/889895320896884741,['http://eccb18.org'],[],0,,False,2,0,1,,#ISMB2017 OR #ISMB17 OR @iscb,,,,,,,[],,,,
889890105841917953,889890105841917953,1501001309000.0,2017-07-25 09:48:29,-0700,,Happy to say that my LAST ISMB as @iscb President ended &amp; it was quite sucesfull.  All my gratitude to all who worked for it!  #ismbeccb,en,['ismbeccb'],[],245682624,245682624,Alfons_Valencia,AlfonsoValencia,2,09,https://twitter.com/Alfons_Valencia/status/889890105841917953,[],[],0,,False,72,3,20,,#ISMB2017 OR #ISMB17 OR @iscb,,,,,,,[],,,,
889886350190800896,889886350190800896,1501000413000.0,2017-07-25 09:33:33,-0700,,And that's a wrap for #ismbeccb #ismb2017! Now I'm gonna crash and sleep and then I'll get in touch with you guys,en,"['ismbeccb', 'ismb2017']",[],3053851407,3053851407,AnisopteraBio,Anisoptera Bio,2,09,https://twitter.com/AnisopteraBio/status/889886350190800896,[],[],0,,False,1,0,2,,#ISMB2017 OR #ISMB17 OR @iscb,,,,,,,[],,,,
889886000666861569,889886000666861569,1501000330000.0,2017-07-25 09:32:10,-0700,,to Pevzner's N-end talk: Doherty refuted that rule in 2009 with actual in vivo data! Don't forget the people that measure stuff #ISMB2017,en,['ismb2017'],[],1921310730,1921310730,Ihmor,Phillip Ihmor,2,09,https://twitter.com/Ihmor/status/889886000666861569,[],[],0,,False,0,0,0,,#ISMB2017 OR #ISMB17 OR @iscb,,,,,,,[],,,,
889885549061918721,889885549061918721,1501000222000.0,2017-07-25 09:30:22,-0700,,We are done #ismbeccb. A lot of insights . Thanks to organizers @iscb,en,['ismbeccb'],[],3161318880,3161318880,itsvenu_,V E N U 👨🏽‍💻,2,09,https://twitter.com/itsvenu_/status/889885549061918721,[],[],0,,False,2,0,1,,#ISMB2017 OR #ISMB17 OR @iscb,,,,,,,[],,,,
889883917347688448,888672980288643072,1500999833000.0,2017-07-25 09:23:53,-0700,,"Thanks @iscb for a wonderful conference! Here is the last #sketchnote, Bioinformatics: a servant or queen? - Pavel Pevzner #ismbeccb #ismb17  https://t.co/5pohGG3w4C",en,"['sketchnote', 'ismbeccb', 'ismb17']",[],771294337,771294337,VeraMatser,Dr. Vera Matser,2,09,https://twitter.com/VeraMatser/status/889883917347688448,[],['https://pbs.twimg.com/media/DFmAsxhXgAAoWaG.jpg'],1,https://pbs.twimg.com/media/DFmAsxhXgAAoWaG.jpg,False,17,1,12,,#ISMB2017 OR #ISMB17 OR @iscb,,,,,,,[],,,,
889881879486369792,889864847684493312,1500999347000.0,2017-07-25 09:15:47,-0700,,@Alfons_Valencia @iscb could not agree more with pavel pevzner,en,[],[],370907274,370907274,ixenario,Ioannis Xenarios,2,09,https://twitter.com/ixenario/status/889881879486369792,[],[],0,,False,0,0,0,,#ISMB2017 OR #ISMB17 OR @iscb,,,,,,,"[{'screen_name': 'Alfons_Valencia', 'name': 'AlfonsoValencia', 'id': '245682624'}, {'screen_name': 'iscb', 'name': 'ISCB News', 'id': '96111619'}]",,,,
889873265849757699,889863945023963136,1500997294000.0,2017-07-25 08:41:34,-0700,,"@iscb @UCSDJacobs ""It's time for us to think about how we teach our classes.""   Flipped classrooms 👍🏽  #ISMBECCB",en,['ismbeccb'],[],840295904280231937,840295904280231937,drzoomie,Dr. Zoomie,2,08,https://twitter.com/drzoomie/status/889873265849757699,[],[],0,,False,1,0,0,,#ISMB2017 OR #ISMB17 OR @iscb,,,,,,,"[{'screen_name': 'iscb', 'name': 'ISCB News', 'id': '96111619'}, {'screen_name': 'UCSDJacobs', 'name': 'UCSD Engineering', 'id': '41004033'}]",,,,
889871654838558725,889863945023963136,1500996910000.0,2017-07-25 08:35:10,-0700,,@iscb @UCSDJacobs ROSALIND! Active learning approach.  Individualized learning paths transform education.   https://t.co/WiEknV9XaM  #ISMBECCB @PhillipCompeau  https://t.co/MDYp1G46fu,en,['ismbeccb'],[],840295904280231937,840295904280231937,drzoomie,Dr. Zoomie,2,08,https://twitter.com/drzoomie/status/889871654838558725,['http://rosalind.info'],"['https://pbs.twimg.com/media/DFl1i2sXoAAeQZq.jpg', 'https://pbs.twimg.com/media/DFl1i2rXgAELCkp.jpg', 'https://pbs.twimg.com/media/DFl1i2uWAAEYS-u.jpg', 'https://pbs.twimg.com/media/DFl1i2sXoAEUmLj.jpg']",1,https://pbs.twimg.com/media/DFl1i2sXoAAeQZq.jpg,False,3,0,4,,#ISMB2017 OR #ISMB17 OR @iscb,,,,,,,"[{'screen_name': 'iscb', 'name': 'ISCB News', 'id': '96111619'}, {'screen_name': 'UCSDJacobs', 'name': 'UCSD Engineering', 'id': '41004033'}]",,,,
889871501712924672,889871501712924672,1500996873000.0,2017-07-25 08:34:33,-0700,,P. Pevzner urges to change the style of traditional learning to reduce learning breakdown. #ismbecc #ismb2017 #HiTSeq2017  https://t.co/Q725g37cD9,en,"['ismbecc', 'ismb2017', 'hitseq2017']",[],374645433,374645433,AndreasKapou,Andreas C. Kapourani,2,08,https://twitter.com/AndreasKapou/status/889871501712924672,[],"['https://pbs.twimg.com/media/DFl1Z4fXYAAZs-Z.jpg', 'https://pbs.twimg.com/media/DFl1Z4hXgAAqQxc.jpg', 'https://pbs.twimg.com/media/DFl1Z4fXoAAv-W_.jpg']",1,https://pbs.twimg.com/media/DFl1Z4fXYAAZs-Z.jpg,False,1,1,0,,#ISMB2017 OR #ISMB17 OR @iscb,,,,,,,[],,,,
889869378728153088,889863945023963136,1500996367000.0,2017-07-25 08:26:07,-0700,,"@iscb @UCSDJacobs ""When will technology and personalized education replace the professor?""  Massive Adaptive Interactive Text (MAIT)  #ISMBECCB #STEMed  https://t.co/0PTyKEzGcU",en,"['ismbeccb', 'stemed']",[],840295904280231937,840295904280231937,drzoomie,Dr. Zoomie,2,08,https://twitter.com/drzoomie/status/889869378728153088,[],"['https://pbs.twimg.com/media/DFlzebYW0AAoqPF.jpg', 'https://pbs.twimg.com/media/DFlzebcXcAQTsQS.jpg', 'https://pbs.twimg.com/media/DFlzebcXgAEzNJT.jpg']",1,https://pbs.twimg.com/media/DFlzebYW0AAoqPF.jpg,False,5,0,4,,#ISMB2017 OR #ISMB17 OR @iscb,,,,,,,"[{'screen_name': 'iscb', 'name': 'ISCB News', 'id': '96111619'}, {'screen_name': 'UCSDJacobs', 'name': 'UCSD Engineering', 'id': '41004033'}]",,,,
889865059597508609,889865059597508609,1500995337000.0,2017-07-25 08:08:57,-0700,,Pavel Pevzner on his experience of having Andrey Kolmogorov as teacher. #ismbeccb #ismb2017 #HiTSeq2017  https://t.co/WTWJibugUL,und,"['ismbeccb', 'ismb2017', 'hitseq2017']",[],374645433,374645433,AndreasKapou,Andreas C. Kapourani,2,08,https://twitter.com/AndreasKapou/status/889865059597508609,[],"['https://pbs.twimg.com/media/DFlvddEXgAEefuM.jpg', 'https://pbs.twimg.com/media/DFlvddQXoAEByT8.jpg']",1,https://pbs.twimg.com/media/DFlvddEXgAEefuM.jpg,False,5,0,4,,#ISMB2017 OR #ISMB17 OR @iscb,,,,,,,[],,,,
889864960603545601,889864960603545601,1500995314000.0,2017-07-25 08:08:34,-0700,,"""Queen or servant?"": Pavel Pevzner closes this #iscbeccb 2017 with a brilliant talk about the role of #Bioinformatics in biology @iscb  https://t.co/9gQunbAQtG",en,"['iscbeccb', 'bioinformatics']",[],755792526,755792526,ParisiDan,Daniele Parisi,2,08,https://twitter.com/ParisiDan/status/889864960603545601,[],"['https://pbs.twimg.com/media/DFlvcDZXoAQJrjm.jpg', 'https://pbs.twimg.com/media/DFlvdDHWsAApM-J.jpg']",1,https://pbs.twimg.com/media/DFlvcDZXoAQJrjm.jpg,False,5,0,2,,#ISMB2017 OR #ISMB17 OR @iscb,,,,,,,[],,,,
889864847684493312,889864847684493312,1500995287000.0,2017-07-25 08:08:07,-0700,,Pavel Pevzner UCSD @iscb Senior Award KN. bioinfo role in biology: lead or serve? Cases in which bioinfo contradicts bio dogma #ismbeccb  https://t.co/rfMhkp04mf,cs,['ismbeccb'],[],245682624,245682624,Alfons_Valencia,AlfonsoValencia,2,08,https://twitter.com/Alfons_Valencia/status/889864847684493312,[],['https://pbs.twimg.com/media/DFlvWt7XgAEnBxS.jpg'],1,https://pbs.twimg.com/media/DFlvWt7XgAEnBxS.jpg,False,17,1,15,,#ISMB2017 OR #ISMB17 OR @iscb,,,,,,,[],,,,
889863945023963136,889863945023963136,1500995072000.0,2017-07-25 08:04:32,-0700,,@iscb Senior Scientist Award Keynote: Pavel Pevzner thanks his students. Esp the ones who have gone on to #teach   #ISMBECCB @UCSDJacobs  https://t.co/4XicpSopyC,en,"['teach', 'ismbeccb']",[],840295904280231937,840295904280231937,drzoomie,Dr. Zoomie,2,08,https://twitter.com/drzoomie/status/889863945023963136,[],"['https://pbs.twimg.com/media/DFluhv-XsAA9fnX.jpg', 'https://pbs.twimg.com/media/DFluhv9XkAAHMWm.jpg']",1,https://pbs.twimg.com/media/DFluhv-XsAA9fnX.jpg,False,2,3,2,,#ISMB2017 OR #ISMB17 OR @iscb,,,,,,,[],,,,
889861961952972800,889861961952972800,1500994599000.0,2017-07-25 07:56:39,-0700,,"Sad because this #iscbeccb ia at the end, happy for the people I met. Thanks @iscb and @iscbsc, see you next year in Athens #Bioinformatics  https://t.co/XmM6EAjO5O",en,"['iscbeccb', 'bioinformatics']",[],755792526,755792526,ParisiDan,Daniele Parisi,2,07,https://twitter.com/ParisiDan/status/889861961952972800,[],['https://pbs.twimg.com/media/DFlstVMXYAA0IfJ.jpg'],1,https://pbs.twimg.com/media/DFlstVMXYAA0IfJ.jpg,False,3,0,4,,#ISMB2017 OR #ISMB17 OR @iscb,,,,,,,[],,,,
889861887650922497,889861887650922497,1500994581000.0,2017-07-25 07:56:21,-0700,,Goodbye #ISMBECCB17 #ISMB2017 #ismbeccb  https://t.co/ciKlHRh6x3,en,"['ismbeccb17', 'ismb2017', 'ismbeccb']",[],2166513276,2166513276,vitrusky8,Gianvito Urgese,2,07,https://twitter.com/vitrusky8/status/889861887650922497,[],['https://pbs.twimg.com/media/DFlrctwXkAE8pLf.jpg'],1,https://pbs.twimg.com/media/DFlrctwXkAE8pLf.jpg,False,3,0,0,,#ISMB2017 OR #ISMB17 OR @iscb,,,,,,,[],,,,
889860451772878849,889860451772878849,1500994239000.0,2017-07-25 07:50:39,-0700,,@Alfons_Valencia presents the senior scientist award 2017 #ismbeccb 2017 @iscb  https://t.co/yAtPUiA9Js,en,['ismbeccb'],[],719250771716481024,719250771716481024,bioinfrusso,Francesco Russo,2,07,https://twitter.com/bioinfrusso/status/889860451772878849,[],['https://pbs.twimg.com/media/DFlrWf1XYAAu1Xo.jpg'],1,https://pbs.twimg.com/media/DFlrWf1XYAAu1Xo.jpg,False,4,0,1,,#ISMB2017 OR #ISMB17 OR @iscb,,,,,,,[],,,,
889859719896190978,889859719896190978,1500994064000.0,2017-07-25 07:47:44,-0700,,It's great to see many people for the last talk!!! 😊 #ismbeccb 2017 @iscb  https://t.co/WolNd6WjgZ,en,['ismbeccb'],[],719250771716481024,719250771716481024,bioinfrusso,Francesco Russo,2,07,https://twitter.com/bioinfrusso/status/889859719896190978,[],['https://pbs.twimg.com/media/DFlqr3zXUAA0VyI.jpg'],1,https://pbs.twimg.com/media/DFlqr3zXUAA0VyI.jpg,False,1,0,0,,#ISMB2017 OR #ISMB17 OR @iscb,,,,,,,[],,,,
889859015190204416,889859015190204416,1500993896000.0,2017-07-25 07:44:56,-0700,,With the man of the day @YuahuaHuang Best Poster Award @HiTSeq Very well done Yuanhua! #HiTSeq #HiTSeq2017 #ISMB17 #ismbeccb  https://t.co/OBbZWkJUKb,en,"['hitseq', 'hitseq2017', 'ismb17', 'ismbeccb']",[],374645433,374645433,AndreasKapou,Andreas C. Kapourani,2,07,https://twitter.com/AndreasKapou/status/889859015190204416,[],['https://pbs.twimg.com/media/DFlqDJ5WsAEsB2I.jpg'],1,https://pbs.twimg.com/media/DFlqDJ5WsAEsB2I.jpg,False,9,4,7,,#ISMB2017 OR #ISMB17 OR @iscb,,,,,,,[],,,,
889856550013198336,889856550013198336,1500993308000.0,2017-07-25 07:35:08,-0700,,Annelaura received the Best Poster Prize at #ismbeccb 2017 for the transmed session! Congratulations! @TheBrunakLab @iscb,en,['ismbeccb'],[],719250771716481024,719250771716481024,bioinfrusso,Francesco Russo,2,07,https://twitter.com/bioinfrusso/status/889856550013198336,[],[],0,,False,3,0,1,,#ISMB2017 OR #ISMB17 OR @iscb,,,,,,,[],,,,
889853284881707008,889853284881707008,1500992530000.0,2017-07-25 07:22:10,-0700,,@MagnusRattray closing a great #MLSB17 meeting at #ISMB2017 . Let's go for the COSI status  https://t.co/lyeuiKwqoK,en,"['mlsb17', 'ismb2017']",[],608112021,608112021,marta_milo,Marta Milo,2,07,https://twitter.com/marta_milo/status/889853284881707008,[],['https://pbs.twimg.com/media/DFlk1PKWsAAdlbl.jpg'],1,https://pbs.twimg.com/media/DFlk1PKWsAAdlbl.jpg,False,0,0,0,,#ISMB2017 OR #ISMB17 OR @iscb,,,,,,,[],,,,
