id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1017203700161564672,1017203700161564672,1531355235000.0,2018-07-11 17:27:15,-0700,,"I sent this letter to each member of the @ISCB board. I am sure it is not perfect, but I hope that it will help to put their ask from #ISMB2018/#ISMB18 into perspective when they are considering the budgeted proposal for #ISMB19 &amp; the society.   https://t.co/bHMHXTjfgS  https://t.co/ys4YAKYleL",en,"['ismb2018', 'ismb18', 'ismb19']",[],95233492,95233492,GreeneScientist,Casey Greene,3,17,https://twitter.com/GreeneScientist/status/1017203700161564672,"['https://docs.google.com/document/d/1ZjqwZGxcwDrZYQJRlcr4R7NOPTsb7PPqFIog_Stvtsg/view', 'https://twitter.com/GreeneScientist/status/1016783330942029824']",[],0,,False,9,3,6,https://twitter.com/GreeneScientist/status/1016783330942029824,#ISMB2018 OR #ISMB18 OR @iscb,,,,,,,[],,,,
1017202835333746688,1017181373302390784,1531355029000.0,2018-07-11 17:23:49,-0700,,"@WonderMixTape @iscb If folks want to send their feedback to the board, this was the letter that I sent to all of the board members. I am sure it is not perfect, but I hope that it helps put what they are asking for in perspective.   https://t.co/F6RMGCrVSl",en,[],[],95233492,95233492,GreeneScientist,Casey Greene,3,17,https://twitter.com/GreeneScientist/status/1017202835333746688,['https://docs.google.com/document/d/1ZjqwZGxcwDrZYQJRlcr4R7NOPTsb7PPqFIog_Stvtsg/edit?usp=sharing'],[],0,,False,2,0,1,,#ISMB2018 OR #ISMB18 OR @iscb,,,,,,,"[{'screen_name': 'WonderMixTape', 'name': 'Dr Shannon McWeeney', 'id': '635225094'}, {'screen_name': 'iscb', 'name': 'ISCB News', 'id': '96111619'}]",,,,
1017181373302390784,1017181373302390784,1531349912000.0,2018-07-11 15:58:32,-0700,,This is one of the most important threads from #ismb2018 - don’t want this to be lost on @iscb leadership &amp; members. Beyond Grateful that @GreeneScientist was at this discussion so myself &amp; others not present know about this. We need to show that our core values are actionable  https://t.co/1rMJSRSfZK,en,['ismb2018'],[],635225094,635225094,WonderMixTape,Dr Shannon McWeeney,3,15,https://twitter.com/WonderMixTape/status/1017181373302390784,['https://twitter.com/GreeneScientist/status/1016783330942029824'],[],0,,False,18,1,9,https://twitter.com/GreeneScientist/status/1016783330942029824,#ISMB2018 OR #ISMB18 OR @iscb,,,,,,,[],,,,
1017160365912870912,1017160365912870912,1531344903000.0,2018-07-11 14:35:03,-0700,,"Had a great time in Chicago at #ISMB18 with lots of interesting talks, hoping to make it to Basel next year!",en,['ismb18'],[],98660621,98660621,holtjma,Matt Holt,3,14,https://twitter.com/holtjma/status/1017160365912870912,[],[],0,,False,0,0,0,,#ISMB2018 OR #ISMB18 OR @iscb,,,,,,,[],,,,
1017156575230906369,1017156575230906369,1531344000000.0,2018-07-11 14:20:00,-0700,,"Top story: @kidsfirstDRC: 'Co-Principal Investigator Allison Heath, PhD presented a poster at #ISMB2018 describing how @kidsfirstDRC integrates data &amp; technologies for childhood cancer and structural birth defect resear…  https://t.co/MWIIFhkXX8, see more  https://t.co/zhW7aZgUFE",en,['ismb2018'],[],37897828,37897828,ArgosBiotech,Eberhard Dietze,3,14,https://twitter.com/ArgosBiotech/status/1017156575230906369,['http://tweetedtimes.com/v/11404?s=tnp'],['https://pbs.twimg.com/media/Dh1ydeaXUAk1Twx.jpg'],1,https://pbs.twimg.com/media/Dh1ydeaXUAk1Twx.jpg,False,0,0,0,,#ISMB2018 OR #ISMB18 OR @iscb,,,,,,,[],,,,
1017135929562226688,1017135929562226688,1531339077000.0,2018-07-11 12:57:57,-0700,,Chicago Museum of Contemporary Art. “Pasadena Lifesavers Blue Series #1” by Judy Chicago. Like a cyclic protein homotetramer. #ISMB18 #ISMB2018  https://t.co/cZiLSHIadc,en,"['ismb18', 'ismb2018']",[],621020755,621020755,RolandDunbrack,Roland Dunbrack 🏳️‍🌈,3,12,https://twitter.com/RolandDunbrack/status/1017135929562226688,[],"['https://pbs.twimg.com/media/Dh2XuxMX4AAKo7F.jpg', 'https://pbs.twimg.com/media/Dh2XuxJXcAAakmF.jpg']",1,https://pbs.twimg.com/media/Dh2XuxMX4AAKo7F.jpg,False,2,0,1,,#ISMB2018 OR #ISMB18 OR @iscb,,,,,,,[],,,,
1017128615908134912,1017128615908134912,1531337334000.0,2018-07-11 12:28:54,-0700,,#ISMB2018  ISCB Executive Committee met today to discuss our ability to increase our diversity and inclusion efforts. Thank you EDI task force for all the suggestions.,en,['ismb2018'],[],96111619,96111619,iscb,ISCB News,3,12,https://twitter.com/iscb/status/1017128615908134912,[],[],0,,False,7,0,4,,#ISMB2018 OR #ISMB18 OR @iscb,,,,,,,[],,,,
1017118837416910848,1017118837416910848,1531335002000.0,2018-07-11 11:50:02,-0700,,"Keith Haring, The Chicago Mural, at the Chicago Cultural Center #ismb18 #ismb2018  https://t.co/fpuH9ipi6F",en,"['ismb18', 'ismb2018']",[],621020755,621020755,RolandDunbrack,Roland Dunbrack 🏳️‍🌈,3,11,https://twitter.com/RolandDunbrack/status/1017118837416910848,[],"['https://pbs.twimg.com/media/Dh2IL2ZXUAAdQVK.jpg', 'https://pbs.twimg.com/media/Dh2IL2ZW4AEH309.jpg', 'https://pbs.twimg.com/media/Dh2IL2wXcAEGmEf.jpg']",1,https://pbs.twimg.com/media/Dh2IL2ZXUAAdQVK.jpg,False,2,0,0,,#ISMB2018 OR #ISMB18 OR @iscb,,,,,,,[],,,,
1017103096286236684,1017103096286236684,1531331249000.0,2018-07-11 10:47:29,-0700,,Goodbye Chicago. The GigaTeam enjoyed #ISMB18 and celebrating our birthday in your fine city  https://t.co/qU5EI4DB1y,en,['ismb18'],[],208988759,208988759,GigaScience,GigaScience,3,10,https://twitter.com/GigaScience/status/1017103096286236684,[],['https://pbs.twimg.com/media/Dh153krWsAAJFP7.jpg'],1,https://pbs.twimg.com/media/Dh153krWsAAJFP7.jpg,False,7,0,1,,#ISMB2018 OR #ISMB18 OR @iscb,,,,,,,[],,,,
1017101675994275842,1017101675994275842,1531330911000.0,2018-07-11 10:41:51,-0700,,"Amazing way to not only kick start my last year in undergrad, but figuring more ways out to be more hands on in my field of interest! Thank You ISMB for the amazing opportunity to network!!! #ISMB2018",en,['ismb2018'],[],1016420438740815872,1016420438740815872,biology_TaylorB,Taylor Brooks,3,10,https://twitter.com/biology_TaylorB/status/1017101675994275842,[],[],0,,False,0,0,1,,#ISMB2018 OR #ISMB18 OR @iscb,,,,,,,[],,,,
1017100766899851264,1017100766899851264,1531330694000.0,2018-07-11 10:38:14,-0700,,Let’s talk about how we can incorporate Bioinformatics and Computational Biology into underrepresented Institutions! #HBCU #ISMB2018,en,"['hbcu', 'ismb2018']",[],1016420438740815872,1016420438740815872,biology_TaylorB,Taylor Brooks,3,10,https://twitter.com/biology_TaylorB/status/1017100766899851264,[],[],0,,False,1,0,0,,#ISMB2018 OR #ISMB18 OR @iscb,,,,,,,[],,,,
1017099943264313344,1017099943264313344,1531330497000.0,2018-07-11 10:34:57,-0700,,Thank You to my Mentor for believing in me and my vision! I don’t think I would’ve survived many obstacles in my research without you! Thank you ISMB for for the amazing opportunity I look forward to next time!  #ISMB18  https://t.co/PnTMwqIUar,en,['ismb18'],[],1016420438740815872,1016420438740815872,biology_TaylorB,Taylor Brooks,3,10,https://twitter.com/biology_TaylorB/status/1017099943264313344,[],"['https://pbs.twimg.com/media/Dh12_uQXUAoICIV.jpg', 'https://pbs.twimg.com/media/Dh12_tzXUAce9OM.jpg', 'https://pbs.twimg.com/media/Dh12_tzWsAAhANi.jpg', 'https://pbs.twimg.com/media/Dh12_t4WAAAF5bX.jpg']",1,https://pbs.twimg.com/media/Dh12_uQXUAoICIV.jpg,False,2,0,0,,#ISMB2018 OR #ISMB18 OR @iscb,,,,,,,[],,,,
1017098267543461893,1017098267543461893,1531330098000.0,2018-07-11 10:28:18,-0700,,"Co-Principal Investigator Allison Heath, PhD presented a poster at #ISMB2018 describing how @kidsfirstDRC integrates data &amp; technologies for childhood cancer and structural birth defect research to researchers of computer science, molecular biology, mathematics, &amp; statistics.  https://t.co/TJS518Tuy8",en,['ismb2018'],[],886298654075748352,886298654075748352,kidsfirstDRC,Kids First Data Resource Center,3,10,https://twitter.com/kidsfirstDRC/status/1017098267543461893,[],['https://pbs.twimg.com/media/Dh1ydeaXUAk1Twx.jpg'],1,https://pbs.twimg.com/media/Dh1ydeaXUAk1Twx.jpg,False,12,0,7,,#ISMB2018 OR #ISMB18 OR @iscb,,,,,,,[],,,,
1017097084623728640,1017097084623728640,1531329816000.0,2018-07-11 10:23:36,-0700,,"Thanks to all presenters and participants of @HiTSeq at #ISMB18 for an excellent two days of scientific exchange. Thanks also to proceedings submitters that choose @HiTSeq to contribute your research. Provisionally, looks like we had over 400 registrants!",en,['ismb18'],[],1088201137,1088201137,HiTSeq,HiTSeq 2021,3,10,https://twitter.com/HiTSeq/status/1017097084623728640,[],[],0,,False,9,0,1,,#ISMB2018 OR #ISMB18 OR @iscb,,,,,,,[],,,,
1017075346712211456,1017075346712211456,1531324633000.0,2018-07-11 08:57:13,-0700,,"It was so fun to give an education keynote at #ISMB2018 on establishing a flipped classroom -- so I wrote a post about it! Flipped classes aside, we need to kill the STEM lecture once and for all.   https://t.co/A8MjuGQCfv  #bioinformatics #education #flippedclassroom #highered",en,"['ismb2018', 'bioinformatics', 'education', 'flippedclassroom', 'highered']",[],1416200185,1416200185,PhillipCompeau,Phillip Compeau,3,08,https://twitter.com/PhillipCompeau/status/1017075346712211456,['http://compeau.cbd.cmu.edu/2018/07/08/establishing_a_computational_biology_flipped_classroom/'],[],0,,False,22,0,8,,#ISMB2018 OR #ISMB18 OR @iscb,,,,,,,[],,,,
1017070742708670466,1017070742708670466,1531323535000.0,2018-07-11 08:38:55,-0700,,"Bar-Joseph Lab, yesterday and today. @CMUCompBio @SCSatCMU @anthonygitter #ISMB2018  https://t.co/4GmqReEmxA",en,['ismb2018'],[],346042412,346042412,crashius,Ercument Cicek,3,08,https://twitter.com/crashius/status/1017070742708670466,[],['https://pbs.twimg.com/media/Dh1ccbwW4AAul4M.jpg'],1,https://pbs.twimg.com/media/Dh1ccbwW4AAul4M.jpg,False,8,0,2,,#ISMB2018 OR #ISMB18 OR @iscb,,,,,,,[],,,,
1017068036061384704,1017068036061384704,1531322890000.0,2018-07-11 08:28:10,-0700,,Kinda funny when @lyft says “Jesus is picking you up in 1 minute”  Thanks for a great time #ISMB18 #ISMB2018,en,"['ismb18', 'ismb2018']",[],621835593,621835593,SahaSurya,sahasurya,3,08,https://twitter.com/SahaSurya/status/1017068036061384704,[],[],0,,False,3,0,0,,#ISMB2018 OR #ISMB18 OR @iscb,,,,,,,[],,,,
1017062224987291649,1017043703188410374,1531321505000.0,2018-07-11 08:05:05,-0700,,@SahaSurya @iscb I'm going to need more smiley faces than that 😄,en,[],[],53893339,53893339,froggleston,🐸 𝕊Øᗰ𝑒 𝑜𝒻 ţℍ𝐨𝓼є Ｔ𝐡𝐀Ｔ ʷ𝐨яᵏ ᶠ𝕆г¢έѕ 🐸,3,08,https://twitter.com/froggleston/status/1017062224987291649,[],[],0,,False,1,0,0,,#ISMB2018 OR #ISMB18 OR @iscb,,,,,,,"[{'screen_name': 'SahaSurya', 'name': 'sahasurya', 'id': '621835593'}, {'screen_name': 'iscb', 'name': 'ISCB News', 'id': '96111619'}]",,,,
1017057521637392384,1017043703188410374,1531320383000.0,2018-07-11 07:46:23,-0700,,@SahaSurya @froggleston @iscb Yes please! I’m heading back to agricultural genomics after some time in biomed and was considering not attending   ISMB in the future. It would be great to have more ag representation!,en,[],[],18154205,18154205,megbowman,Dr. Megan Bowman,3,07,https://twitter.com/megbowman/status/1017057521637392384,[],[],0,,False,1,0,0,,#ISMB2018 OR #ISMB18 OR @iscb,,,,,,,"[{'screen_name': 'SahaSurya', 'name': 'sahasurya', 'id': '621835593'}, {'screen_name': 'froggleston', 'name': '🐸 𝕊Øᗰ𝑒 𝑜𝒻 ţℍ𝐨𝓼є Ｔ𝐡𝐀Ｔ ʷ𝐨яᵏ ᶠ𝕆г¢έѕ 🐸', 'id': '53893339'}, {'screen_name': 'iscb', 'name': 'ISCB News', 'id': '96111619'}]",,,,
1017055414855327746,1017043703188410374,1531319881000.0,2018-07-11 07:38:01,-0700,,@pjacock @froggleston @iscb @BioMickWatson Good question! How is the ag representation at the ISMB ECCB meetings in Europe?,en,[],[],621835593,621835593,SahaSurya,sahasurya,3,07,https://twitter.com/SahaSurya/status/1017055414855327746,[],[],0,,False,0,0,0,,#ISMB2018 OR #ISMB18 OR @iscb,,,,,,,"[{'screen_name': 'pjacock', 'name': 'Peter Cock', 'id': '58756672'}, {'screen_name': 'froggleston', 'name': '🐸 𝕊Øᗰ𝑒 𝑜𝒻 ţℍ𝐨𝓼є Ｔ𝐡𝐀Ｔ ʷ𝐨яᵏ ᶠ𝕆г¢έѕ 🐸', 'id': '53893339'}, {'screen_name': 'iscb', 'name': 'ISCB News', 'id': '96111619'}, {'screen_name': 'BioMickWatson', 'name': 'Mick W@tson', 'id': '228586748'}]",,,,
1017054941075079169,1017043703188410374,1531319768000.0,2018-07-11 07:36:08,-0700,,@SahaSurya @froggleston @iscb And is there much animal based agricultural science? Have you been to #ISMB in recent years @BioMickWatson?,en,['ismb'],[],58756672,58756672,pjacock,Peter Cock,3,07,https://twitter.com/pjacock/status/1017054941075079169,[],[],0,,False,0,1,0,,#ISMB2018 OR #ISMB18 OR @iscb,,,,,,,"[{'screen_name': 'SahaSurya', 'name': 'sahasurya', 'id': '621835593'}, {'screen_name': 'froggleston', 'name': '🐸 𝕊Øᗰ𝑒 𝑜𝒻 ţℍ𝐨𝓼є Ｔ𝐡𝐀Ｔ ʷ𝐨яᵏ ᶠ𝕆г¢έѕ 🐸', 'id': '53893339'}, {'screen_name': 'iscb', 'name': 'ISCB News', 'id': '96111619'}]",,,,
1017052406914396162,1017043703188410374,1531319164000.0,2018-07-11 07:26:04,-0700,,@pjacock @froggleston @iscb Similar story this year. I really missed BOSC as they defected ;-) to the @galaxyproject meeting  We need better representation of plantpath and other plantsci research at bioinfo meetings,en,[],[],621835593,621835593,SahaSurya,sahasurya,3,07,https://twitter.com/SahaSurya/status/1017052406914396162,[],[],0,,False,0,2,0,,#ISMB2018 OR #ISMB18 OR @iscb,,,,,,,"[{'screen_name': 'pjacock', 'name': 'Peter Cock', 'id': '58756672'}, {'screen_name': 'froggleston', 'name': '🐸 𝕊Øᗰ𝑒 𝑜𝒻 ţℍ𝐨𝓼є Ｔ𝐡𝐀Ｔ ʷ𝐨яᵏ ᶠ𝕆г¢έѕ 🐸', 'id': '53893339'}, {'screen_name': 'iscb', 'name': 'ISCB News', 'id': '96111619'}]",,,,
1017050755625357312,1017043703188410374,1531318770000.0,2018-07-11 07:19:30,-0700,,"@froggleston @SahaSurya @iscb I don't recall seeing any plant disease talks on the schedule - I skipped the main part of ISMB/ECCB 2015 in Dublin, partly why I just went for a SIG/COSI meeting #plantpathology",en,['plantpathology'],[],58756672,58756672,pjacock,Peter Cock,3,07,https://twitter.com/pjacock/status/1017050755625357312,[],[],0,,False,0,1,0,,#ISMB2018 OR #ISMB18 OR @iscb,,,,,,,"[{'screen_name': 'froggleston', 'name': '🐸 𝕊Øᗰ𝑒 𝑜𝒻 ţℍ𝐨𝓼є Ｔ𝐡𝐀Ｔ ʷ𝐨яᵏ ᶠ𝕆г¢έѕ 🐸', 'id': '53893339'}, {'screen_name': 'SahaSurya', 'name': 'sahasurya', 'id': '621835593'}, {'screen_name': 'iscb', 'name': 'ISCB News', 'id': '96111619'}]",,,,
1017048348048715776,1017043703188410374,1531318196000.0,2018-07-11 07:09:56,-0700,,@froggleston @iscb Sounds like you are volunteering to organize it :-) :-),en,[],[],621835593,621835593,SahaSurya,sahasurya,3,07,https://twitter.com/SahaSurya/status/1017048348048715776,[],[],0,,False,4,1,0,,#ISMB2018 OR #ISMB18 OR @iscb,,,,,,,"[{'screen_name': 'froggleston', 'name': '🐸 𝕊Øᗰ𝑒 𝑜𝒻 ţℍ𝐨𝓼є Ｔ𝐡𝐀Ｔ ʷ𝐨яᵏ ᶠ𝕆г¢έѕ 🐸', 'id': '53893339'}, {'screen_name': 'iscb', 'name': 'ISCB News', 'id': '96111619'}]",,,,
1017047256145379332,1017047256145379332,1531317936000.0,2018-07-11 07:05:36,-0700,,"It's been a busy week, two conferences on two continents... @hhermjakob, @robinhaw and Guanming Wu would like to thank you for coming to our talks and posters. If you have any feedback or questions please drop us an email at  https://t.co/UMeihKIwaT #ismb2018 #bspr2018",en,"['ismb2018', 'bspr2018']",[],74568958,74568958,reactome,reactome,3,07,https://twitter.com/reactome/status/1017047256145379332,['http://help.reactome.org'],[],0,,False,3,0,2,,#ISMB2018 OR #ISMB18 OR @iscb,,,,,,,[],,,,
1017047237711548416,1017043703188410374,1531317931000.0,2018-07-11 07:05:31,-0700,,@SahaSurya @iscb Sounds like there needs to be an ISMB agricultural bioinformatics committee :),en,[],[],53893339,53893339,froggleston,🐸 𝕊Øᗰ𝑒 𝑜𝒻 ţℍ𝐨𝓼є Ｔ𝐡𝐀Ｔ ʷ𝐨яᵏ ᶠ𝕆г¢έѕ 🐸,3,07,https://twitter.com/froggleston/status/1017047237711548416,[],[],0,,False,2,1,0,,#ISMB2018 OR #ISMB18 OR @iscb,,,,,,,"[{'screen_name': 'SahaSurya', 'name': 'sahasurya', 'id': '621835593'}, {'screen_name': 'iscb', 'name': 'ISCB News', 'id': '96111619'}]",,,,
1017046632360226816,1017046632360226816,1531317787000.0,2018-07-11 07:03:07,-0700,,Please retweet to your followers if you are interested. Thanks #ISMB2018 #ISMB18 #agriculture #bioinformatics  https://t.co/bpLU8i1sos,en,"['ismb2018', 'ismb18', 'agriculture', 'bioinformatics']",[],621835593,621835593,SahaSurya,sahasurya,3,07,https://twitter.com/SahaSurya/status/1017046632360226816,['https://twitter.com/SahaSurya/status/1017043703188410374'],[],0,,False,0,0,1,https://twitter.com/SahaSurya/status/1017043703188410374,#ISMB2018 OR #ISMB18 OR @iscb,,,,,,,[],,,,
1017046165123104768,1017043703188410374,1531317676000.0,2018-07-11 07:01:16,-0700,,@froggleston @iscb I have skipped meetings in the past for similar reasons. Seems like there are more of us out there and we need to start talking :-),en,[],[],621835593,621835593,SahaSurya,sahasurya,3,07,https://twitter.com/SahaSurya/status/1017046165123104768,[],[],0,,False,1,2,0,,#ISMB2018 OR #ISMB18 OR @iscb,,,,,,,"[{'screen_name': 'froggleston', 'name': '🐸 𝕊Øᗰ𝑒 𝑜𝒻 ţℍ𝐨𝓼є Ｔ𝐡𝐀Ｔ ʷ𝐨яᵏ ᶠ𝕆г¢έѕ 🐸', 'id': '53893339'}, {'screen_name': 'iscb', 'name': 'ISCB News', 'id': '96111619'}]",,,,
