username,date,retweets,favorites,text,geo,mentions,hashtags,id,;permalink
mikelove,2018-07-30 15:10,0,0,"thanks for refs!! we'll be running addt'l methods for comparison. this was hardest part, but useful for others for our null (permuted) data, it didn't seem like outlier samples but high-dim overfitting (by inspection, the full data looks good, but it's finding patterns in noise)pic.twitter.com/ae6cPP5n4O",,,,"1024009473126539264",https://twitter.com/mikelove/status/1024009473126539264
AedinCulhane,2018-07-30 14:54,1,2,"Nice work @ mikelove however >1 reason why CCA not best. Maximizing Cor often detects outliers. We discuss why in 2014 paper https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4053266/ … ( @ Bioconductor moGSA, omicade4), also see Tenenhaus ( # rstats RGCCA) and LeCao ( # rstats mixOmics).",,@ @,# #,"1024005433168678912",https://twitter.com/AedinCulhane/status/1024005433168678912
seandavis12,2018-07-30 13:02,17,24,"Thanks to @ M2RUseR, pdf version of the # Bioc2018 workshops is now available. http://bit.ly/2M27jUM 388 pages of # Bioconductor.",,@,# #,"1023977048551768064",https://twitter.com/seandavis12/status/1023977048551768064
areyesq,2018-07-30 11:59,6,7,"Here goes in high resolution. Geographical distribution of the last 667 Github submissions to the @ Bioconductor project (where we could associate a country based on authors Github profile or affiliation). We want to encourage submissions from Mexico and # LatAm countries.pic.twitter.com/ihbT1eWj9J",,@,#,"1023961395027759105",https://twitter.com/areyesq/status/1023961395027759105
fellgernon,2018-07-30 10:39,0,1,"Hehe, that's an old conversation :P Thanks for sharing the PDF!",,,,"1023941273781252096",https://twitter.com/fellgernon/status/1023941273781252096
fellgernon,2018-07-30 10:36,3,12,"Countdown clock is at 000:00:00:00 days:hrs:min:sec ^^ http://congresos.nnb.unam.mx/TIB2018 There’s a total of 5 simultaneous 1 week R workshops: intro to R & @ rstudio, stats & bio with R, # RNAseq, assembly & annotation + # CDSBMexico # rstats # teaching # RparaTodxs @ nnb_unam @ Bioconductor pic.twitter.com/sVBHJ1YnM2",,@ @ @,# # # # #,"1023940481674293248",https://twitter.com/fellgernon/status/1023940481674293248
bibaswanghoshal,2018-07-30 10:15,0,0,"3 days in the # bioc2018 conference and then organizing the @ IFFAlberta2018 in Toronto and Mississauga, now I am totally at loss from where to start!!!!pic.twitter.com/6T0KME0xcl",,@,#,"1023934993867972608",https://twitter.com/bibaswanghoshal/status/1023934993867972608
wintergenomics,2018-07-30 10:04,0,2,"Yep, thanks. In our website you can find the memories (PDF file) http://www.wintergenomics.com/docs/Memorias_Genomeeting_2016.pdf …pic.twitter.com/sxNSwusICI",,,,"1023932463851167750",https://twitter.com/wintergenomics/status/1023932463851167750
CDSBMexico,2018-07-30 10:01,6,14,"We are ready to kick off # CDSBMexico! Slides by @AlexielMedyna, @ areyesq & Heladia Salgado https://www.dropbox.com/s/wb9ng2slpbnteab/CDSB-AlejandroReyes_v1.1.pdf?dl=0 … # rstats # teaching @ Bioconductor # LatAm # learn # use # develop # TIB # RparaTodxspic.twitter.com/3Tuq5iDFYR",,@AlexielMedyna @ @,# # # # # # # # #,"1023931681621897216",https://twitter.com/CDSBMexico/status/1023931681621897216
michaelhoffman,2018-07-29 19:06,5,10,"ZW: For bulk RNA-seq, use a simulation-based prospective view of power. In @ Bioconductor as PROPER # JSM2018 https://doi.org/10.1093/bioinformatics/btu640 …https://bioconductor.org/packages/release/bioc/html/PROPER.html …",,@,#,"1023706395122663424",https://twitter.com/michaelhoffman/status/1023706395122663424
CDSBMexico,2018-07-29 19:02,7,8,"Excited about # CDSBMexico? It starts tomorrow! ¿Listos para mañana? http://www.comunidadbioinfo.org/r-bioconductor-developers-workshop-2018/ … Schedule https://github.com/ComunidadBioInfo/R-BioConductor-Developers-Workshop-2018/blob/master/R-Bioconductor-2018_Program.rmd … Materials https://github.com/ComunidadBioInfo/rbioc18 … # rstats # teaching @ Bioconductor Thanks to @ lcgunam @ ccg_unam @ LIIGH_UNAM SoIBio @ RConsortium @ WINTERGENOMICSpic.twitter.com/YQxmnTNwQa",,@ @ @ @ @ @,# # #,"1023705341358469122",https://twitter.com/CDSBMexico/status/1023705341358469122
fellgernon,2018-07-29 17:03,0,0,"Hehe thanks ^^, I'll let you know =)",,,,"1023675411409068033",https://twitter.com/fellgernon/status/1023675411409068033
LenovoLegion,2020-09-03 14:26,14,202,"Lenovo Legion x @ PlayApex Now is your chance to rise above the rest. Unmatched performance, purposeful engineering, modern design. Gear up with a machine as savage as you are. Stylish outside. Savage inside.",,@,,"1301587465258577920",https://twitter.com/LenovoLegion/status/1301587465258577920
Shannon_E_Ellis,2018-07-29 16:45,0,1,"Without a doubt. can’t wait to hear how well it went!",,,,"1023670787180441600",https://twitter.com/Shannon_E_Ellis/status/1023670787180441600
fellgernon,2018-07-29 16:27,0,8,"Slides acknowledge support, many colleagues and inspiration across many people and organizations (in multiple tweets and slide order): @ lcgunam, @ cendrinou, James Bullard, @AlexielMedyna, @ Bioconductor, Deepayan Sarkar # lattice, @ mt_morgan # ShortRead, Osam Yáñez, @ areyesq, ...",,@ @ @AlexielMedyna @ @ @,# #,"1023666314911653888",https://twitter.com/fellgernon/status/1023666314911653888
fellgernon,2018-07-29 16:23,19,44,"Here are my slides for my # CDSBMexico remote talk tomorrow for day 1 of the "Latin American R/BioConductor Developers Workshop 2018". 70 slides for ~20 min, I can do this! Right @ jtleek @ Shannon_E_Ellis? https://speakerdeck.com/lcolladotor/cdsbmexico … # rstats # teaching @ Bioconductor @ CDSBMexicopic.twitter.com/SULAoPbHeZ",,@ @ @ @,# # #,"1023665229882961922",https://twitter.com/fellgernon/status/1023665229882961922
_StuartLee,2018-07-29 12:32,3,17,"Feeling quite energised after # Bioc2018, a whole slew of new issues on the github page and updates to the plyranges website based on great feedback from the @ Bioconductor community. Thanks again @ Bioconductor for hosting such a great conference!",,@ @,#,"1023607138885623808",https://twitter.com/_StuartLee/status/1023607138885623808
DiogoMCamacho,2018-07-29 08:16,0,0,"This is great. Been lookin for something similar to this for something I’m developing. Thanks for sharing.",,,,"1023542759066624001",https://twitter.com/DiogoMCamacho/status/1023542759066624001
markrobinsonca,2018-07-29 02:10,1,6,"And the rapid-fire live-tweet version by @ michaelhoffman at # bioc2018 is here: https://goo.gl/pirLDA",,@,#,"1023450664591089664",https://twitter.com/markrobinsonca/status/1023450664591089664
strnr,2018-07-28 18:40,27,33,"A junction coverage compatibility score to quantify the reliability of transcript abundance estimates and annotation catalogs https://www.biorxiv.org/content/early/2018/07/28/378539 … # bioc2018 @ CSoneson @ mikelove @ nomad421 @ markrobinsonca et al",,@ @ @ @,#,"1023337343229390848",https://twitter.com/strnr/status/1023337343229390848
fellgernon,2018-07-28 12:46,0,0,"Yup, I know now.https://twitter.com/fellgernon/status/1022812839914946561?s=21 …",,,,"1023248309228630016",https://twitter.com/fellgernon/status/1023248309228630016
cmirzayi,2018-07-27 21:52,2,3,"# bioc2018 takeaways: 1. There's so much that I didn't even know that I didn't know. 2. People were happy to answer my stupid questions and give me plenty of beginner's tips. 3. My brain hurts.",,,#,"1023023255949586433",https://twitter.com/cmirzayi/status/1023023255949586433
johnquackenbush,2018-07-27 21:36,2,12,"Brilliant use of Wikipedia. And thanks to Tim and company for doing the (generally thankless) curation of the TFs.",,,,"1023019242508218368",https://twitter.com/johnquackenbush/status/1023019242508218368
TomBelbin,2018-07-27 21:26,0,3,"Thank you all for a great conference. # bioc2018",,,#,"1023016749384523776",https://twitter.com/TomBelbin/status/1023016749384523776
mikelove,2018-07-27 21:21,0,9,"Second to that. Well done organizers. Great balance of science and goings-on re: the infrastructure, DelayedArray, SingleCellExperiment, etc.",,,,"1023015589101686785",https://twitter.com/mikelove/status/1023015589101686785
drisso1893,2018-07-27 20:37,2,16,"Hey @ mritchieau the SingleCellExperiment stickers were a hot commodity at # Bioc2018 ! Thank you for printing them and to @ robbie_bonelli for the awesome design!pic.twitter.com/JhOnWjT1pC",,@ @,#,"1023004461332090880",https://twitter.com/drisso1893/status/1023004461332090880
CSoneson,2018-07-27 20:07,0,3,"You did a great job!",,,,"1022996995315822592",https://twitter.com/CSoneson/status/1022996995315822592
drisso1893,2018-07-27 20:05,16,43,"Going home after a very productive # Bioc2018 meeting! Thanks to @ Bioconductor and all the organizers! This is hands down my favorite conference! For those who missed it, check out the fantastic workshop book https://bioconductor.github.io/BiocWorkshops/ # rstats",,@,# #,"1022996482553733120",https://twitter.com/drisso1893/status/1022996482553733120
drisso1893,2018-07-27 20:02,2,8,"FIY the F1000 workflow is out of date (many improvement to the package since we published it) and we are submitting a new version soon (after JSM!) -- stay tuned!",,,,"1022995678287618048",https://twitter.com/drisso1893/status/1022995678287618048
dotdatdas,2018-07-27 19:49,8,26,"Thanks to everyone who attended our workshop! @ drisso1893 @KStreetBerkeley and I used the slides here: https://gitlab.com/drisso/presentations/blob/master/bioc2018/slides.pdf … # bioc2018 # rstats all packages are available @ Bioconductor AND there's also a @ F1000Research workflow: https://f1000research.com/articles/6-1158/v1 …https://twitter.com/drighelli/status/1022948560231387136 …",,@ @KStreetBerkeley @ @,# #,"1022992374518218752",https://twitter.com/dotdatdas/status/1022992374518218752
PeteHaitch,2018-07-27 17:15,8,11,"For more # rstats @ bioconductor goodness, come along to # BioCAsia 29-30 Nov 2018 in Melbourne. Hands-on workshops + conference day featuring @ stephaniehicks and Martin Morgan directly after # abacbs annual conference https://www.abacbs.org/biocasia2018/ # Bioc2018",,@ @,# # # #,"1022953537033129984",https://twitter.com/PeteHaitch/status/1022953537033129984
drighelli,2018-07-27 16:55,1,11,"Great Single Cell RNASeq workshop today at # bioc2018 with @KStreetBerkeley @ dotdatdas and @ drisso1893pic.twitter.com/nFsml0BeN6",,@KStreetBerkeley @ @,#,"1022948560231387136",https://twitter.com/drighelli/status/1022948560231387136
seandavis12,2018-07-27 16:39,13,54,". @ LeviWaldron1 describes curatedTCGAData (http://bit.ly/2Ojp7fw ) in 3 minutes. Apologizes for how little time it takes him to describe how to use it. It is just too easy to use! # Bioc2018",,@,#,"1022944711005429761",https://twitter.com/seandavis12/status/1022944711005429761
AnkerOfficial,2020-09-10 06:55,1,23,"12 outlets are arranged with enough space to accommodate both large and small plugs, so you can connect as many of your devices as possible with ease.",,,,"1304010593964158978",https://twitter.com/AnkerOfficial/status/1304010593964158978
mikelove,2018-07-27 16:20,0,5,"hands down best meme of # bioc2018",,,#,"1022939925161889793",https://twitter.com/mikelove/status/1022939925161889793
strnr,2018-07-27 16:20,10,10,"noplyr: yonicd/noplyr: basic dplyr and tidyr functionality without the tidyverse dependencies https://github.com/yonicd/noplyr freebase: A 'usethis'-esque Package for Base R Versions of 'tidyverse' Code https://github.com/hrbrmstr/freebase … # Rstats # Bioc2018",,,# #,"1022939799592861701",https://twitter.com/strnr/status/1022939799592861701
MattOldach,2018-07-27 16:12,2,6,"Listening to @ seandavis12 explain differences between S4 and R6 classes at his talk on accessing public # bioinformatics data (GEO, SRA, GDC, TCGA, Pharmacogenomics, etc.). I only kid - VERY informative! # bioc2018 Workshop .Rmd is here: https://bit.ly/2NPO1lR pic.twitter.com/nrbaTVx28R",,@,# #,"1022937845021990912",https://twitter.com/MattOldach/status/1022937845021990912
InnesBrendanT,2018-07-27 16:10,1,6,"RSEC clustering in clusterExperiment bioconductor package sounds like a great method for finding robust clusters in scRNAseq data and finding their marker genes. Very cool! https://bioconductor.org/packages/release/bioc/html/clusterExperiment.html … # bioc2018",,,#,"1022937176949121026",https://twitter.com/InnesBrendanT/status/1022937176949121026
strnr,2018-07-27 15:54,2,6,"Introduction to R6 classes in # Rstats https://cran.r-project.org/web/packages/R6/vignettes/Introduction.html … # Bioc2018",,,# #,"1022933221019983872",https://twitter.com/strnr/status/1022933221019983872
dotdatdas,2018-07-27 15:03,4,11,"SOON. with @KStreetBerkeley @ drisso1893 # bioc2018 # singlecell # rstatspic.twitter.com/6KC2qlAb8N",,@KStreetBerkeley @,# # #,"1022920510492028931",https://twitter.com/dotdatdas/status/1022920510492028931
DavideChicco_it,2018-07-27 13:58,1,4,"# BioC2018 The poster session will happen again today at 5:30pm, but my poster is also up right now in the poster room. So, you if you've 5 minutes free, please go and take a look at it. I promise your perception of ROC and Precision-Recall curves will never be the same... https://twitter.com/michaelhoffman/status/1022892128270266368 …",,,#,"1022903984443613184",https://twitter.com/DavideChicco_it/status/1022903984443613184
strnr,2018-07-27 13:26,20,38,"# RStats tip: see what methods work on an object, e.g. a GRanges object: methods(class="GRanges") Or if you have an object, x: methods(class=class(x)) # Bioc2018",,,# #,"1022895970923765765",https://twitter.com/strnr/status/1022895970923765765
michaelhoffman,2018-07-27 13:11,1,10,"For those of you who saw @ DavideChicco_it's poster on the MCC-F1 curve for binary classifier evaluation and want to give it a try, the # Rstats code is now publicly available. Some interface changes pending before CRAN submission. # bioc2018 https://bitbucket.org/hoffmanlab/mccf1/ …",,@,# #,"1022892128270266368",https://twitter.com/michaelhoffman/status/1022892128270266368
dotdatdas,2018-07-27 13:07,0,1,"And at 5:30, stop by my poster to discuss some more (and talk about biology)! I'm near the windows, and there are convenient steps for sitting. # Bioc2018 pic.twitter.com/DIHXeEWrQU",,,#,"1022891293180133377",https://twitter.com/dotdatdas/status/1022891293180133377
michaelhoffman,2018-07-27 13:06,1,6,"Now: Workshop on multi-omics analysis with MultiAssayExperiment by @ LeviWaldron1 # bioc2018 https://bioconductor.github.io/BiocWorkshops/workflow-for-multi-omics-analysis-with-multiassayexperiment.html …",,@,#,"1022890912463183874",https://twitter.com/michaelhoffman/status/1022890912463183874
dotdatdas,2018-07-27 13:04,2,11,"Join @ drisso1893 @KStreetBerkeley and me at 3:15 for a single-cell RNA-seq workshop: dimensionality reduction (zinbwave), clustering (clusterExperiment) and lineage inference (slingshot) in VC 215! # Bioc2018",,@ @KStreetBerkeley,#,"1022890548082958336",https://twitter.com/dotdatdas/status/1022890548082958336
michaelhoffman,2018-07-27 12:08,0,1,"Q: @ KasperDHansen is confused # bioc2018",,@,#,"1022876365782228997",https://twitter.com/michaelhoffman/status/1022876365782228997
michaelhoffman,2018-07-27 11:58,1,2,"RP: What is the effect of early-life arsenic exposure on DNA CpG methylation in adults? # bioc2018 [I have concern about using "levels" to describe properties of DNA loci in a population of cells]",,,#,"1022873834263928833",https://twitter.com/michaelhoffman/status/1022873834263928833
michaelhoffman,2018-07-27 11:57,1,4,"RP: Arsenic! Naturally occurs in the Earth's crust. No color, taste, smell. Arsenic contamination of groundwater affects millions. # bioc2018",,,#,"1022873546543034370",https://twitter.com/michaelhoffman/status/1022873546543034370
michaelhoffman,2018-07-27 11:56,0,2,"Now: Rachael Phillips: Data adaptive evaluation of preprocessing methods using ensemble machine learning # bioc2018",,,#,"1022873357056925696",https://twitter.com/michaelhoffman/status/1022873357056925696
michaelhoffman,2018-07-27 11:55,0,2,"Q from me: power analysis? NH: not really. Oh well, there's always Leek's Law (not actually created by @ jtleek) # bioc2018 https://twitter.com/michaelhoffman/status/1002644237798830082 …",,@,#,"1022873171266088960",https://twitter.com/michaelhoffman/status/1022873171266088960
michaelhoffman,2018-07-27 11:53,2,5,"NH: An impossibility theorem for clustering. "For each n ≥ 2, there is no clustering function f that satisfies Scale-Invariance, Richness, and Consistency. " # bioc2018 https://papers.nips.cc/paper/2340-an-impossibility-theorem-for-clustering.pdf …pic.twitter.com/Ja9A7LiHsV",,,#,"1022872688346517504",https://twitter.com/michaelhoffman/status/1022872688346517504
e_Karaesmen,2018-07-27 11:49,3,10,"@ aarizvi presented the gwasurvivr, an R package to perform survival analysis with GWAS data # Bioc2018 # rstatspic.twitter.com/TbCAxwxvNS",,@,# #,"1022871674868453376",https://twitter.com/e_Karaesmen/status/1022871674868453376
michaelhoffman,2018-07-27 11:48,0,1,"NH: Do β values answer our scientific questions in differential methylation data? # bioc2018",,,#,"1022871393594220546",https://twitter.com/michaelhoffman/status/1022871393594220546
JoinDeepRock,2020-09-11 06:01,6,60,"96% Overwhelmingly Positive Reviews! Grab a friend and get in on the co-op FPS action!",,,,"1304359517552095235",https://twitter.com/JoinDeepRock/status/1304359517552095235
strnr,2018-07-27 11:46,5,12,"methyvim: Targeted Variable Importance for Differential Methylation Analysis https://bioconductor.org/packages/release/bioc/html/methyvim.html … # bioc2018 Slides from @ nshejazi https://www.stat.berkeley.edu/~nhejazi/present/2018_bioc_methyvim/2018_bioc_methyvim.html#1 …",,@,# #1,"1022870861429264384",https://twitter.com/strnr/status/1022870861429264384
michaelhoffman,2018-07-27 11:45,2,5,"NH's slides # bioc2018 https://www.stat.berkeley.edu/~nhejazi/present/2018_bioc_methyvim/2018_bioc_methyvim.html …",,,#,"1022870525721419776",https://twitter.com/michaelhoffman/status/1022870525721419776
michaelhoffman,2018-07-27 11:44,0,0,"Now: @ nshejazi: Data-adaptive estimation and inference for differential methylation analysis # bioc2018",,@,#,"1022870290781626371",https://twitter.com/michaelhoffman/status/1022870290781626371
strnr,2018-07-27 11:43,1,1,"# Bioc2018 help(":::") will give you info about double versus triple colons in # Rstats https://stat.ethz.ch/R-manual/R-devel/library/base/html/ns-dblcolon.html …",,,# #,"1022870184661536770",https://twitter.com/strnr/status/1022870184661536770
michaelhoffman,2018-07-27 11:41,0,2,"AR: Order of magnitude faster than other tools. Highly correlated [again, should use Bland-Altman, not y=x correlation] # bioc2018",,,#,"1022869472653320194",https://twitter.com/michaelhoffman/status/1022869472653320194
strnr,2018-07-27 11:40,1,8,"Slides from # bioc2018 here https://github.com/steinbaugh/presentations/blob/master/2018-07-27/bioc2018.pdf …https://twitter.com/strnr/status/1022852625539186689 …",,,#,"1022869343179292675",https://twitter.com/strnr/status/1022869343179292675
MattOldach,2018-07-27 11:39,5,6,"Now at # bioc2018 @ aarizvi presents a GWAS survival analysis developed with @ e_Karaesmen and @ lsuchcamp. Great work! # rstats # gwaspic.twitter.com/TVohnZREuP",,@ @ @,# # #,"1022869179840569345",https://twitter.com/MattOldach/status/1022869179840569345
michaelhoffman,2018-07-27 11:37,1,0,"https://stat.ethz.ch/R-manual/R-devel/library/base/html/ns-dblcolon.html … # bioc2018 pic.twitter.com/xc5Hrv7VW3",,,#,"1022868700565786624",https://twitter.com/michaelhoffman/status/1022868700565786624
michaelhoffman,2018-07-27 11:36,0,0,"AR: 2/- Initiate survival:::http://coxph.fit () directly [are three colons meant? http://coxph.fit () not exported?] - multicore # bioc2018",,,#,"1022868360881754112",https://twitter.com/michaelhoffman/status/1022868360881754112
michaelhoffman,2018-07-27 11:36,0,1,"AR: 1/gwasurivr: - fast survival analysis using output from multiple imputation packages - model SNP × covariate interaction - filter SNP imputation/quality metrics - subset by sample IDs - leverage @ bioconductor GWASTools and VariantAnnotation # bioc2018",,@,#,"1022868222629105665",https://twitter.com/michaelhoffman/status/1022868222629105665
michaelhoffman,2018-07-27 11:34,0,3,"AR: Popular imputation packages: IMPUTE2 ( @ bryan_howie), Minimac3, others # bioc2018",,@,#,"1022867857070338050",https://twitter.com/michaelhoffman/status/1022867857070338050
michaelhoffman,2018-07-27 11:33,2,6,"Now: @ aarizvi @ e_karaesmen @ lsuchcamp: gwasurvivr: an R package for genome-wide survival analysis # bioc2018 https://bioconductor.org/packages/3.8/bioc/html/gwasurvivr.html …",,@ @ @,#,"1022867458514976769",https://twitter.com/michaelhoffman/status/1022867458514976769
cmirzayi,2018-07-27 11:32,0,2,"Most of this morning has gone over my head, but one thing I appreciate is that bioinformatics folks are much more adept at data visualization than public health folks # bioc2018",,,#,"1022867317896687616",https://twitter.com/cmirzayi/status/1022867317896687616
michaelhoffman,2018-07-27 11:31,0,7,"bcbioSingleCell looks pretty useful, great way to start single-cell analysis fast and with stringent criteria. # bioc2018",,,#,"1022867137558458369",https://twitter.com/michaelhoffman/status/1022867137558458369
michaelhoffman,2018-07-27 11:30,0,0,"# bioc2018 https://twitter.com/CSoneson/status/1022866854556168200 …",,,#,"1022866928292044800",https://twitter.com/michaelhoffman/status/1022866928292044800
michaelhoffman,2018-07-27 11:29,0,2,"MS: Filter low quality cellular barcodes with criteria such as minUMIs, minGenes, maxGenes (cells with unusually high numbers of genes expressed can be doublets), minNovelty, maxMitoRatio, minCellsPerGene # Bioc2018",,,#,"1022866452016234496",https://twitter.com/michaelhoffman/status/1022866452016234496
michaelhoffman,2018-07-27 11:27,0,1,"MS: plotNovelty() → "novelty" score # bioc2018",,,#,"1022866193236086784",https://twitter.com/michaelhoffman/status/1022866193236086784
bibaswanghoshal,2018-07-27 11:27,2,1,"Good to see that I am using a similar pipeline to this with a combination of all of these R packages: scater, scran, seurat, however, I am using MAST and SCDE over the edgeR and DEseq2 for DE analysis # rstats # bioc2018 # singlecell # scRNAseq # seurat",,,# # # # #,"1022866166346338311",https://twitter.com/bibaswanghoshal/status/1022866166346338311
InnesBrendanT,2018-07-27 11:27,0,2,"bcbioSingleCell pipeline looks very familiar. scater for QC, Seurat for clustering, Monocle for trajectory inference. Handles it all in a slightly-extended SingleCellExperiment object. # Bioc2018",,,#,"1022866164773466112",https://twitter.com/InnesBrendanT/status/1022866164773466112
michaelhoffman,2018-07-27 11:27,0,2,"MS: plotUMIsVsGenes() can help you identify low-complexity cells. Toss them out of your analysis; they add too much noise # bioc2018",,,#,"1022866125586096130",https://twitter.com/michaelhoffman/status/1022866125586096130
LenovoLegion,2020-09-03 14:26,14,202,"Lenovo Legion x @ PlayApex Now is your chance to rise above the rest. Unmatched performance, purposeful engineering, modern design. Gear up with a machine as savage as you are. Stylish outside. Savage inside.",,@,,"1301587465258577920",https://twitter.com/LenovoLegion/status/1301587465258577920
michaelhoffman,2018-07-27 11:27,0,1,"MS: plotGenesPerCell() QC gives you histograms, violin plots, ridge plots, ECDFs # Bioc2018",,,#,"1022866018094473221",https://twitter.com/michaelhoffman/status/1022866018094473221
michaelhoffman,2018-07-27 11:26,1,3,"MS: plotReadsPerCell() gives you a proportional histogram per sample. Helps you find cells with high- and low-quality read depths # bioc2018",,,#,"1022865905771003904",https://twitter.com/michaelhoffman/status/1022865905771003904
F1000Research,2018-07-27 11:26,4,4,"The Epiviz component library is the first genomic # DataVisualization library based on web components. Researchers @ UofMaryland discuss development of R/Bioconductor epivizrChart package # Genomics # Bioc2018 https://f1000research.com/articles/7-1096/v1 …pic.twitter.com/JjCdUpPPZq",,@,# # #,"1022865707787321344",https://twitter.com/F1000Research/status/1022865707787321344
michaelhoffman,2018-07-27 11:25,1,0,"MS: bcbioSingleCell extends SingleCellExperiment # bioc2018 https://f1000research.com/articles/6-1976/v2 …",,,#,"1022865641274073088",https://twitter.com/michaelhoffman/status/1022865641274073088
bibaswanghoshal,2018-07-27 11:24,5,6,"The bcbio single cell RNAseq pipeline by @ mjsteinbaugh The good part is this can be used with any platform of scRNAseq # Bioc2018 # rstats # singlecell # scRNAseqpic.twitter.com/VPlop6GJBH",,@,# # # #,"1022865305293516802",https://twitter.com/bibaswanghoshal/status/1022865305293516802
michaelhoffman,2018-07-27 11:24,2,5,"MS: bcbio single-cell RNA-seq pipeline: sequence data (platform agnostic, e.g. 10X, inDrops or other; $ ILMN sequencing) → FASTQ → process barcodes → quasi-map reads → load into R → quality control. Suggests Monocle 3 ( @ coletrapnell), Seurat, Zinbwave ( @ drisso1893) # bioc2018",,@ @,#,"1022865296128987140",https://twitter.com/michaelhoffman/status/1022865296128987140
michaelhoffman,2018-07-27 11:21,5,11,"MS: bcbio ("blue collar bioinformatics") developed at Harvard [because there is nothing more blue-collar than Harvard] # bioc2018 https://github.com/bcbio/bcbio-nextgen …",,,#,"1022864554089500672",https://twitter.com/michaelhoffman/status/1022864554089500672
michaelhoffman,2018-07-27 11:20,2,4,"MS: Most single-cell methods are barcode-based. Examples: inDrops, @ 10xgenomics Chromium, DropSeq, Seq-well. Most data these days is inDrops or Chromium # bioc2018",,@,#,"1022864273742200833",https://twitter.com/michaelhoffman/status/1022864273742200833
michaelhoffman,2018-07-27 11:19,4,8,"Now: @ mjsteinbaugh: bcbioSingleCell: R package for bcbio single-cell analysis # bioc2018 http://bioinformatics.sph.harvard.edu/bcbioSingleCell/ …",,@,#,"1022863946741686274",https://twitter.com/michaelhoffman/status/1022863946741686274
InnesBrendanT,2018-07-27 11:18,0,6,"Hey scRNAseq folks, maybe there’s some useful transcript abundance info in those intron reads after all! https://doi.org/10.1101/352823 # Bioc2018",,,#,"1022863845533122561",https://twitter.com/InnesBrendanT/status/1022863845533122561
michaelhoffman,2018-07-27 11:17,0,0,"Q from @ rafalab: if you fit a regression based on the exon, is there anything left over? # bioc2018",,@,#,"1022863581782654976",https://twitter.com/michaelhoffman/status/1022863581782654976
